mode,method_name,budget_mode,compression_mode,query_id,docs_used,prompt_tokens,completion_tokens,total_tokens,token_source,generation_time_ms,answer_f1,answer_coverage,semantic_similarity,ndcg_at_10,mrr_at_10,selected_doc_ids,answer,fallback_used,fallback_reason,first_pass_tokens,fallback_tokens
no_retrieval_full,No Retrieval,no_retrieval,full,msmarco_9794,0,69,23,92,provider,1418,0.083333,0.142857,0.084101,0.0,0.0,[],The evidence is insufficient as the provided documents do not specify which key Elvis Presley sings in.,False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9794,3,422,80,502,provider,6939,0.055556,0.285714,0.051256,0.5,0.333333,"[""msmarco_9794_p5"", ""msmarco_9794_p4"", ""msmarco_9794_p2""]","The documents provided do not contain information about the key in which Elvis Presley sings any specific song. The CD tracks listed in Documents 1 and 2 only provide titles of songs, but no information about their keys. Document 3 is a YouTube video link, but it does not specify the key of the song being sung by Elvis. Therefore, the evidence is insufficient to",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9794,5,685,52,737,provider,4946,0.083333,0.285714,0.044503,0.5,0.333333,"[""msmarco_9794_p5"", ""msmarco_9794_p4"", ""msmarco_9794_p2"", ""msmarco_9794_p3"", ""msmarco_9794_p7""]","The documents provided do not contain information about what key Elvis sings a specific song. They only list the titles of songs he sang, but not their keys. Therefore, the evidence is insufficient to determine the key that Elvis sings in.",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,msmarco_9794,7,1064,49,1113,provider,5501,0.090909,0.285714,0.034392,0.5,0.333333,"[""msmarco_9794_p5"", ""msmarco_9794_p4"", ""msmarco_9794_p2"", ""msmarco_9794_p3"", ""msmarco_9794_p7"", ""msmarco_9794_p1"", ""msmarco_9794_p6""]","The documents provided do not contain information about what key Elvis Presley sings in general. They only list specific songs without mentioning their keys. Therefore, the evidence is insufficient to determine the key that Elvis sings in.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9794,10,1410,52,1462,provider,5645,0.085106,0.285714,0.050446,0.5,0.333333,"[""msmarco_9794_p5"", ""msmarco_9794_p4"", ""msmarco_9794_p2"", ""msmarco_9794_p3"", ""msmarco_9794_p7"", ""msmarco_9794_p1"", ""msmarco_9794_p6"", ""msmarco_9794_p0"", ""msmarco_9750_p5"", ""msmarco_9670_p0""]","The documents provided do not contain information about what key Elvis Presley sings in, specifically. The songs listed in the CD tracks do not indicate their keys. Therefore, the evidence is insufficient to determine the key that Elvis sings in.",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,msmarco_9794,3,422,80,502,provider,5009,0.055556,0.285714,0.051256,0.5,0.333333,"[""msmarco_9794_p5"", ""msmarco_9794_p4"", ""msmarco_9794_p2""]","The documents provided do not contain information about the key in which Elvis Presley sings any specific song. The CD tracks listed in Documents 1 and 2 only provide titles of songs, but no information about their keys. Document 3 is a YouTube video link, but it does not specify the key of the song being sung by Elvis. Therefore, the evidence is insufficient to",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9794,4,576,52,628,provider,4716,0.085106,0.285714,0.05544,0.5,0.333333,"[""msmarco_9794_p5"", ""msmarco_9794_p4"", ""msmarco_9794_p2"", ""msmarco_9794_p3""]","The documents provided do not contain information about what key Elvis sings in a specific song. The CD tracklists only list song titles, but not their keys. Therefore, the evidence is insufficient to determine the key that Elvis sings in.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9794,3,312,36,348,provider,4609,0.111111,0.285714,0.06704,0.5,0.333333,"[""msmarco_9794_p5"", ""msmarco_9794_p4"", ""msmarco_9794_p2""]",The documents provided do not contain information about the key in which Elvis Presley sings. The evidence is insufficient to determine the key of his songs from these documents.,False,,348,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,msmarco_9794,4,418,36,454,provider,5710,0.055556,0.142857,0.062613,0.5,0.333333,"[""msmarco_9794_p5"", ""msmarco_9794_p4"", ""msmarco_9794_p2"", ""msmarco_9794_p3""]","The documents do not provide information about what key Elvis Presley sings in general. They only mention specific songs and a YouTube video, but no keys are specified there.",False,,454,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9794,4,418,36,454,provider,2918,0.055556,0.142857,0.062613,0.5,0.333333,"[""msmarco_9794_p5"", ""msmarco_9794_p4"", ""msmarco_9794_p2"", ""msmarco_9794_p3""]","The documents do not provide information about what key Elvis Presley sings in general. They only mention specific songs and a YouTube video, but no keys are specified there.",False,ultra_route:claim_or_focused_evidence,454,0
no_retrieval_full,No Retrieval,no_retrieval,full,msmarco_9722,0,69,29,98,provider,2797,0.083333,0.086957,0.20436,0.0,0.0,[],"The provided documents do not contain information about a ""parkerized finish."" Therefore, I cannot provide an answer based on the given documents.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9722,3,446,60,506,provider,9758,0.277778,0.347826,0.42561,0.0,0.0,"[""msmarco_9722_p6"", ""msmarco_9722_p5"", ""msmarco_9722_p7""]","Parkerized finish is a non-reflective matte type finish (black) used on military weapons to prevent reflecting sunlight and giving away a soldier's position. It is also called a phosphate finish, produced by a chemical reaction with the metal itself rather than being painted on.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9722,5,677,80,757,provider,12235,0.307692,0.478261,0.452958,0.0,0.0,"[""msmarco_9722_p6"", ""msmarco_9722_p5"", ""msmarco_9722_p7"", ""msmarco_9722_p2"", ""msmarco_9722_p0""]",A Parkerized finish is a non-reflective matte type finish (black) used on military weapons to prevent reflecting sunlight and giving away a soldier's position. It is also called a phosphate finish and is produced by a chemical reaction with the metal itself rather than being painted on. The process involves the transformation of the surface of the steel to a rust-resistant mang,False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,msmarco_9722,7,954,80,1034,provider,14407,0.311111,0.478261,0.49155,0.356207,0.166667,"[""msmarco_9722_p6"", ""msmarco_9722_p5"", ""msmarco_9722_p7"", ""msmarco_9722_p2"", ""msmarco_9722_p0"", ""msmarco_9722_p1"", ""msmarco_9658_p1""]",Parkerized finish is a non-reflective matte type finish (black) used on military weapons to prevent reflecting sunlight and giving away a soldier's position. It is also called a phosphate finish and is produced by a chemical reaction with the metal itself rather than being painted on. The process involves the transformation of the surface of the steel to a rust-resistant mangan,False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9722,10,1343,80,1423,provider,16682,0.307692,0.478261,0.465856,0.356207,0.166667,"[""msmarco_9722_p6"", ""msmarco_9722_p5"", ""msmarco_9722_p7"", ""msmarco_9722_p2"", ""msmarco_9722_p0"", ""msmarco_9722_p1"", ""msmarco_9658_p1"", ""msmarco_9750_p5"", ""msmarco_9722_p3"", ""msmarco_9722_p4""]",A parkerized finish is a non-reflective matte type finish (black) used on military weapons to prevent reflecting sunlight and giving away a soldier's position. It is also called a phosphate finish and is produced by a chemical reaction with the metal itself rather than being painted on. The process involves the transformation of the surface of the steel to a rust-resistant m,False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,msmarco_9722,7,954,80,1034,provider,11293,0.311111,0.478261,0.49155,0.356207,0.166667,"[""msmarco_9722_p6"", ""msmarco_9722_p5"", ""msmarco_9722_p7"", ""msmarco_9722_p2"", ""msmarco_9722_p0"", ""msmarco_9722_p1"", ""msmarco_9658_p1""]",Parkerized finish is a non-reflective matte type finish (black) used on military weapons to prevent reflecting sunlight and giving away a soldier's position. It is also called a phosphate finish and is produced by a chemical reaction with the metal itself rather than being painted on. The process involves the transformation of the surface of the steel to a rust-resistant mangan,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9722,1,216,62,278,provider,8512,0.266667,0.347826,0.417084,0.0,0.0,"[""msmarco_9722_p6""]",Parkerized finish is a non-reflective matte type finish (black) used on military weapons to prevent reflecting sunlight and giving away a soldier's position. It is also known as a phosphate finish and is produced by a chemical reaction with the metal itself rather than being painted on.,False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9722,3,371,61,432,provider,11701,0.28169,0.347826,0.322662,0.0,0.0,"[""msmarco_9722_p6"", ""msmarco_9722_p5"", ""msmarco_9722_p7""]","Parkerized finish is a non reflective matte type finish (black) that is a phosphate finish, which is more durable than a blued finish. It is suitable for service or duty type weapons, but it has poor corrosion resistance and wear, as mentioned in some sources.",False,,432,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,msmarco_9722,1,158,16,174,provider,3155,0.111111,0.086957,0.247392,0.0,0.0,"[""msmarco_9722_p6""]",Parkerized finish is a non reflective matte type finish (black).,False,,174,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9722,1,158,16,174,provider,1947,0.111111,0.086957,0.247392,0.0,0.0,"[""msmarco_9722_p6""]",Parkerized finish is a non reflective matte type finish (black).,False,ultra_route:claim_or_focused_evidence,174,0
no_retrieval_full,No Retrieval,no_retrieval,full,msmarco_9682,0,70,54,124,provider,7224,0.0,0.0,0.282261,0.0,0.0,[],"The documents provided do not specify an exact age range for Bulimia Nervosa. However, it's generally recognized that bulimia can affect individuals of any age, but it most commonly develops during adolescence and young adulthood.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9682,3,663,34,697,provider,11175,0.285714,0.8,0.388505,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p3"", ""msmarco_9682_p4""]","The average age of onset for bulimia nervosa ranges from 9 years old to mid-40s and older, according to the provided documents.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9682,5,997,46,1043,provider,9443,0.114286,0.4,0.352026,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p3"", ""msmarco_9682_p4"", ""msmarco_9682_p7"", ""msmarco_9682_p5""]","The average age of onset for bulimia nervosa is 18 years, but it occurs in children as young as 9 and adults into their mid-40s and older. (Document 1)",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,msmarco_9682,7,1346,46,1392,provider,9716,0.114286,0.4,0.352026,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p3"", ""msmarco_9682_p4"", ""msmarco_9682_p7"", ""msmarco_9682_p5"", ""msmarco_9682_p2"", ""msmarco_9682_p8""]","The average age of onset for bulimia nervosa is 18 years, but it occurs in children as young as 9 and adults into their mid-40s and older. (Document 1)",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9682,10,1844,46,1890,provider,11140,0.114286,0.4,0.352026,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p3"", ""msmarco_9682_p4"", ""msmarco_9682_p7"", ""msmarco_9682_p5"", ""msmarco_9682_p2"", ""msmarco_9682_p8"", ""msmarco_9682_p6"", ""msmarco_9682_p0"", ""msmarco_9747_p4""]","The average age of onset for bulimia nervosa is 18 years, but it occurs in children as young as 9 and adults into their mid-40s and older. (Document 1)",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,msmarco_9682,5,997,46,1043,provider,5471,0.114286,0.4,0.352026,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p3"", ""msmarco_9682_p4"", ""msmarco_9682_p7"", ""msmarco_9682_p5""]","The average age of onset for bulimia nervosa is 18 years, but it occurs in children as young as 9 and adults into their mid-40s and older. (Document 1)",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9682,9,1727,80,1807,provider,17720,0.064516,0.4,0.360186,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p3"", ""msmarco_9682_p4"", ""msmarco_9682_p7"", ""msmarco_9682_p5"", ""msmarco_9682_p2"", ""msmarco_9682_p8"", ""msmarco_9682_p6"", ""msmarco_9682_p0""]","The average age of onset for bulimia nervosa is 18 years, but it occurs in children as young as 9 and adults into their mid-40s and older (Document 1). This information is supported by Document 8 which states that the onset of bulimia nervosa is usually in adolescence but may be as late as early adulth",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9682,8,1204,43,1247,provider,17502,0.117647,0.4,0.354081,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p3"", ""msmarco_9682_p4"", ""msmarco_9682_p7"", ""msmarco_9682_p5"", ""msmarco_9682_p2"", ""msmarco_9682_p8"", ""msmarco_9682_p6""]","The average age of onset for bulimia is 18 years, but it occurs in children as young as 9 and adults into their mid-40s and older (Document 1).",False,,1247,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,msmarco_9682,9,1423,45,1468,provider,19757,0.114286,0.4,0.347748,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p3"", ""msmarco_9682_p4"", ""msmarco_9682_p7"", ""msmarco_9682_p5"", ""msmarco_9682_p2"", ""msmarco_9682_p8"", ""msmarco_9682_p6"", ""msmarco_9682_p0""]","The average age of onset for bulimia nervosa is 18 years, but it occurs in children as young as 9 and adults into their mid-40s and older (Document 1).",False,,1468,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9682,9,1423,45,1468,provider,5210,0.114286,0.4,0.347748,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p3"", ""msmarco_9682_p4"", ""msmarco_9682_p7"", ""msmarco_9682_p5"", ""msmarco_9682_p2"", ""msmarco_9682_p8"", ""msmarco_9682_p6"", ""msmarco_9682_p0""]","The average age of onset for bulimia nervosa is 18 years, but it occurs in children as young as 9 and adults into their mid-40s and older (Document 1).",False,ultra_route:claim_or_focused_evidence,1468,0
no_retrieval_full,No Retrieval,no_retrieval,full,msmarco_9685,0,73,33,106,provider,4111,0.0,0.0,0.298917,0.0,0.0,[],"The provided documents do not contain information about how long it takes to boil beets. Therefore, I cannot provide a definitive answer based on these documents.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9685,3,463,55,518,provider,11390,0.153846,1.0,0.305182,0.5,0.333333,"[""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p0""]","It takes usually between 30-45 minutes to boil beets, depending on their size (as per both documents). However, for larger beets, it can take up to 60 minutes (as mentioned in document 1 and 3).",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9685,5,745,64,809,provider,10154,0.146341,1.0,0.367201,0.5,0.333333,"[""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p0"", ""msmarco_9685_p4"", ""msmarco_9685_p3""]","It takes 30-45 minutes to boil beets, depending on their size (evidence from Document 1, Document 2, Document 4). However, for larger beets, it can take up to 60 minutes (evidence from Document 1 and Document 3).",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,msmarco_9685,7,975,59,1034,provider,9189,0.157895,1.0,0.312738,0.5,0.333333,"[""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p0"", ""msmarco_9685_p4"", ""msmarco_9685_p3"", ""msmarco_9685_p5"", ""msmarco_9851_p5""]","It takes 30-45 minutes to boil beets, depending on their size (evidence from Document 1, Document 2, Document 4). Boiling can take up to 60 minutes for larger beets (Document 1 and Document 3).",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9685,10,1413,65,1478,provider,11881,0.146341,1.0,0.295671,0.5,0.333333,"[""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p0"", ""msmarco_9685_p4"", ""msmarco_9685_p3"", ""msmarco_9685_p5"", ""msmarco_9851_p5"", ""msmarco_9654_p7"", ""msmarco_9673_p6"", ""msmarco_9754_p3""]","It takes between 30-45 minutes to boil beets, depending on their size (as per Documents 1, 2, 3, and 4). However, for larger beets, it may take up to 60 minutes (as per Document 1 and 3).",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,msmarco_9685,5,745,64,809,provider,7167,0.146341,1.0,0.367201,0.5,0.333333,"[""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p0"", ""msmarco_9685_p4"", ""msmarco_9685_p3""]","It takes 30-45 minutes to boil beets, depending on their size (evidence from Document 1, Document 2, Document 4). However, for larger beets, it can take up to 60 minutes (evidence from Document 1 and Document 3).",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9685,4,598,39,637,provider,4517,0.222222,1.0,0.306442,0.5,0.333333,"[""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p0"", ""msmarco_9685_p4""]","It takes usually 30-45 minutes to boil beets, depending on their size. However, for larger beets, it may take up to 60 minutes.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9685,8,1068,65,1133,provider,17280,0.146341,1.0,0.280341,0.5,0.333333,"[""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p0"", ""msmarco_9685_p4"", ""msmarco_9685_p3"", ""msmarco_9685_p5"", ""msmarco_9851_p5"", ""msmarco_9654_p7""]","It takes between 30 to 45 minutes for beets to boil, depending on their size, according to multiple sources (Documents 1, 2, 4). However, larger beets can take up to 60 minutes to become tender (Documents 1, 3).",False,,1133,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,msmarco_9685,4,624,39,663,provider,9589,0.222222,1.0,0.306442,0.5,0.333333,"[""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p0"", ""msmarco_9685_p4""]","It takes usually 30-45 minutes to boil beets, depending on their size. However, for larger beets, it may take up to 60 minutes.",False,,663,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9685,4,624,39,663,provider,4111,0.222222,1.0,0.306442,0.5,0.333333,"[""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p0"", ""msmarco_9685_p4""]","It takes usually 30-45 minutes to boil beets, depending on their size. However, for larger beets, it may take up to 60 minutes.",False,ultra_route:claim_or_focused_evidence,663,0
no_retrieval_full,No Retrieval,no_retrieval,full,msmarco_9741,0,73,80,153,provider,8958,0.121212,0.363636,0.630009,0.0,0.0,[],"The provided documents do not contain sufficient information to determine what specifically causes atherosclerosis. Atherosclerosis is a complex disease, and its exact cause is still not fully understood. However, it's generally accepted that factors such as high blood pressure, high cholesterol levels, smoking, diabetes, obesity, and unhealthy diet can contribute to the",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9741,3,510,43,553,provider,9272,0.512821,0.818182,0.865956,0.5,0.333333,"[""msmarco_9741_p1"", ""msmarco_9741_p8"", ""msmarco_9741_p4""]","Atherosclerosis is caused by the slow buildup of plaque on the inside walls of the arteries, as mentioned in Document 1, Document 2, and Document 3.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9741,5,912,53,965,provider,9841,0.444444,0.818182,0.848054,0.5,0.333333,"[""msmarco_9741_p1"", ""msmarco_9741_p8"", ""msmarco_9741_p4"", ""msmarco_9741_p7"", ""msmarco_9741_p2""]","Atherosclerosis is caused by the slow buildup of plaque on the inside walls of the arteries. This plaque is made up of fat, cholesterol, calcium, and other substances found in your blood.",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,msmarco_9741,7,1345,80,1425,provider,13381,0.30303,0.818182,0.82649,0.5,0.333333,"[""msmarco_9741_p1"", ""msmarco_9741_p8"", ""msmarco_9741_p4"", ""msmarco_9741_p7"", ""msmarco_9741_p2"", ""msmarco_9741_p0"", ""msmarco_9741_p5""]","Atherosclerosis is caused by the slow buildup of plaque on the inside walls of the arteries, which are blood vessels that carry oxygen-rich blood from the heart to other parts of the body. Plaque is made up of fat, cholesterol, calcium, and other substances found in your blood. (Document 1, Document 3,",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9741,10,1857,80,1937,provider,14526,0.30303,0.818182,0.829478,0.5,0.333333,"[""msmarco_9741_p1"", ""msmarco_9741_p8"", ""msmarco_9741_p4"", ""msmarco_9741_p7"", ""msmarco_9741_p2"", ""msmarco_9741_p0"", ""msmarco_9741_p5"", ""msmarco_9741_p6"", ""msmarco_9741_p3"", ""msmarco_9677_p8""]","Atherosclerosis is caused by the slow buildup of plaque on the inside walls of the arteries, which are blood vessels that carry oxygen-rich blood from the heart to other parts of the body. Plaque is made up of fat, cholesterol, calcium, and other substances found in your blood (evidence from Documents 1,",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,msmarco_9741,7,1345,80,1425,provider,9341,0.30303,0.818182,0.82649,0.5,0.333333,"[""msmarco_9741_p1"", ""msmarco_9741_p8"", ""msmarco_9741_p4"", ""msmarco_9741_p7"", ""msmarco_9741_p2"", ""msmarco_9741_p0"", ""msmarco_9741_p5""]","Atherosclerosis is caused by the slow buildup of plaque on the inside walls of the arteries, which are blood vessels that carry oxygen-rich blood from the heart to other parts of the body. Plaque is made up of fat, cholesterol, calcium, and other substances found in your blood. (Document 1, Document 3,",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9741,9,1666,80,1746,provider,12998,0.30303,0.818182,0.82649,0.5,0.333333,"[""msmarco_9741_p1"", ""msmarco_9741_p8"", ""msmarco_9741_p4"", ""msmarco_9741_p7"", ""msmarco_9741_p2"", ""msmarco_9741_p0"", ""msmarco_9741_p5"", ""msmarco_9741_p6"", ""msmarco_9741_p3""]","Atherosclerosis is caused by the slow buildup of plaque on the inside walls of the arteries, which are blood vessels that carry oxygen-rich blood from the heart to other parts of the body. Plaque is made up of fat, cholesterol, calcium, and other substances found in your blood. (Document 1, Document 3,",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9741,8,1062,80,1142,provider,19643,0.37931,0.909091,0.831758,0.5,0.333333,"[""msmarco_9741_p1"", ""msmarco_9741_p8"", ""msmarco_9741_p4"", ""msmarco_9741_p7"", ""msmarco_9741_p2"", ""msmarco_9741_p0"", ""msmarco_9741_p5"", ""msmarco_9741_p6""]","Atherosclerosis is caused by the slow buildup of plaque on the inside walls of the arteries, as mentioned in Document 1, Document 2, Document 3, Document 4, and Document 5. The plaque consists of cholesterol, fatty substances, cellular waste products, calcium, and fibrin (a cl",False,,1142,0
