mode,method_name,budget_mode,compression_mode,query_id,docs_used,prompt_tokens,completion_tokens,total_tokens,token_source,generation_time_ms,answer_f1,answer_coverage,semantic_similarity,ndcg_at_10,mrr_at_10,selected_doc_ids,answer,fallback_used,fallback_reason,first_pass_tokens,fallback_tokens
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_2483,5,2785,80,2865,provider,2789,0.48,0.842105,0.954295,0.892211,1.0,"[""bioasq_25554218"", ""bioasq_18975117"", ""bioasq_20438784"", ""bioasq_10545285"", ""bioasq_22828605""]","The evidence is insufficient to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers. While Document 4 suggests that GRPR and NMBR are expressed in non-small cell lung carcinoma (NSCLC) cell lines, and Document 2 mentions that GRPR analogs have been used to",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_2483,3,1106,80,1186,provider,2810,0.487179,0.894737,0.964281,0.644824,1.0,"[""bioasq_25554218"", ""bioasq_18975117"", ""bioasq_20438784""]","The evidence is insufficient to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers.

While the documents mention the relationship between bombesin receptors and lung cancer, they do not provide direct evidence of frequent overexpression of GRPR and NMBR in lung cancer. Document 1 discusses the investigation",False,,1186,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_2483,3,1106,80,1186,provider,2610,0.469136,0.894737,0.965836,0.644824,1.0,"[""bioasq_25554218"", ""bioasq_18975117"", ""bioasq_20438784""]","The provided documents do not contain sufficient evidence to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers. While the documents mention the role of GRPR and NMBR in cancer, particularly lung cancer, and their potential as targets for cancer therapy, they do not provide direct evidence of frequent over",False,safe_route:distributed_flat_ranking,1186,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_339,3,775,29,804,provider,1581,0.336283,0.303571,0.80254,0.469,1.0,"[""bioasq_7723058"", ""bioasq_3357886"", ""bioasq_8433382""]",Mutational biases due to directional mutation pressure are introduced between alpha-bases (A or T) and gamma-bases (G or C).,False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_339,5,1324,30,1354,provider,1560,0.336283,0.303571,0.797728,0.648932,1.0,"[""bioasq_7723058"", ""bioasq_3357886"", ""bioasq_8433382"", ""bioasq_1978331"", ""bioasq_7932780""]",Between alpha-bases (A or T) and gamma-bases (G or C) are mutational biases introduced due to directional mutation pressure.,False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_339,10,2759,30,2789,provider,2007,0.336283,0.303571,0.798591,1.0,1.0,"[""bioasq_7723058"", ""bioasq_3357886"", ""bioasq_8433382"", ""bioasq_1978331"", ""bioasq_7932780"", ""bioasq_8411203"", ""bioasq_2253708"", ""bioasq_1556753"", ""bioasq_3454289"", ""bioasq_2326195""]",Between alpha-bases (A or T) and gamma-bases (G or C) mutational biases are introduced due to directional mutation pressure.,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_339,9,2465,80,2545,provider,2956,0.423841,0.410714,0.837164,0.936379,1.0,"[""bioasq_7723058"", ""bioasq_3357886"", ""bioasq_8433382"", ""bioasq_1978331"", ""bioasq_7932780"", ""bioasq_8411203"", ""bioasq_2253708"", ""bioasq_1556753"", ""bioasq_3454289""]","Mutational biases due to directional mutation pressure are introduced between alpha-bases (A or T) and gamma-bases (G or C). This is stated in Document 1, which mentions ""directional mutation pressure for variation of the DNA G + C content due to mutational biases between alpha-bases (A or T) and gamma-bases (G or C)"".

Additionally, other documents",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_339,3,709,30,739,provider,1522,0.336283,0.303571,0.797728,0.469,1.0,"[""bioasq_7723058"", ""bioasq_3357886"", ""bioasq_8433382""]",Between alpha-bases (A or T) and gamma-bases (G or C) are mutational biases introduced due to directional mutation pressure.,False,,739,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_339,9,2042,30,2072,provider,1838,0.336283,0.303571,0.797728,0.936379,1.0,"[""bioasq_7723058"", ""bioasq_3357886"", ""bioasq_8433382"", ""bioasq_1978331"", ""bioasq_7932780"", ""bioasq_8411203"", ""bioasq_2253708"", ""bioasq_1556753"", ""bioasq_3454289""]",Between alpha-bases (A or T) and gamma-bases (G or C) are mutational biases introduced due to directional mutation pressure.,False,ultra_route:focused_or_concentrated,2072,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_647,3,699,80,779,provider,2858,0.330097,0.326087,0.774916,0.469,1.0,"[""bioasq_8655146"", ""bioasq_18231710"", ""bioasq_15099592""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are PMP22 and GDAP1.

Evidence for PMP22 is found in Documents 1 and 3, which describe the association of PMP22 gene duplications or mutations with autosomal dominant Charcot-Marie-Tooth type-1A.

Evidence for GDAP1 is found in Document 2, which",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_647,5,1345,80,1425,provider,3030,0.252632,0.26087,0.760534,0.648932,1.0,"[""bioasq_8655146"", ""bioasq_18231710"", ""bioasq_15099592"", ""bioasq_15731758"", ""bioasq_22091729""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. PMP22 (Document 1, Document 3) - associated with Charcot-Marie-Tooth type-1A neuropathy (CMT1A)
2. GDAP1 (Document 2) - associated with a novel Q218E mutation in an autosomal dominant CMT family
3.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_647,10,3125,80,3205,provider,2957,0.258065,0.26087,0.797543,1.0,1.0,"[""bioasq_8655146"", ""bioasq_18231710"", ""bioasq_15099592"", ""bioasq_15731758"", ""bioasq_22091729"", ""bioasq_25337607"", ""bioasq_14561495"", ""bioasq_22781092"", ""bioasq_21199105"", ""bioasq_21753178""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. PMP22 (Document 1, Document 3) - associated with Charcot-Marie-Tooth type-1A neuropathy (CMT1A)
2. GDAP1 (Document 2, Document 6, Document 9, Document 10) - associated with axonal Charcot-Mar",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_647,4,971,80,1051,provider,2993,0.316832,0.326087,0.814609,0.563788,1.0,"[""bioasq_8655146"", ""bioasq_18231710"", ""bioasq_15099592"", ""bioasq_15731758""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. PMP22 (associated with Charcot-Marie-Tooth type-1A)
2. GDAP1 (reported in one family with a novel Q218E mutation)
3. DNM2 (associated with DI-CMTB, an intermediate type of CMT)

These genes are mentioned in Documents 1",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_647,3,547,80,627,provider,3014,0.313725,0.326087,0.693321,0.469,1.0,"[""bioasq_8655146"", ""bioasq_18231710"", ""bioasq_15099592""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are PMP22 and GDAP1.

Evidence for PMP22 is found in Document 1, which states that autosomal dominant Charcot-Marie-Tooth type-1A neuropathy (CMT1A) is commonly associated with a submicroscopic tandem DNA duplication of a 1.5-Mb region of",False,,627,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_647,4,863,80,943,provider,3016,0.25,0.26087,0.648707,0.563788,1.0,"[""bioasq_8655146"", ""bioasq_18231710"", ""bioasq_15099592"", ""bioasq_15731758""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. PMP22 (peripheral myelin gene) - associated with Charcot-Marie-Tooth type-1A neuropathy (CMT1A)
2. GDAP1 (ganglioside-induced differentiation-associated protein 1) - a novel Q218E mutation was reported in an autosomal dominant C",False,ultra_route:focused_or_concentrated,943,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_3617,3,1137,49,1186,provider,2197,0.317757,0.215686,0.68279,0.765361,1.0,"[""bioasq_17205086"", ""bioasq_27655110"", ""bioasq_23786024""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to reduce the risk of thyroid cancer, particularly in children and adolescents under 18 years, as well as pregnant and breastfeeding women.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_3617,5,1830,80,1910,provider,2919,0.526316,0.392157,0.750906,0.967468,1.0,"[""bioasq_17205086"", ""bioasq_27655110"", ""bioasq_23786024"", ""bioasq_10566200"", ""bioasq_21799568""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, particularly to prevent thyroid cancer, by blocking the uptake of radioactive iodine by the thyroid gland. This is achieved through the administration of stable iodine, usually in the form of potassium iodide (KI) pills. The primary goal is to reduce the risk of thyroid cancer, especially in vulnerable populations",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_3617,10,3799,80,3879,provider,2913,0.526316,0.392157,0.764641,0.967468,1.0,"[""bioasq_17205086"", ""bioasq_27655110"", ""bioasq_23786024"", ""bioasq_10566200"", ""bioasq_21799568"", ""bioasq_25987851"", ""bioasq_28370177"", ""bioasq_27900502"", ""bioasq_9231669"", ""bioasq_29278542""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to prevent thyroid cancer, by blocking the uptake of radioactive iodine by the thyroid gland. This is achieved through the administration of stable iodine, usually in the form of potassium iodide (KI) pills. The goal is to reduce the risk of thyroid cancer, particularly in vulnerable populations such",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_3617,4,1371,69,1440,provider,2428,0.42623,0.254902,0.697725,0.967468,1.0,"[""bioasq_17205086"", ""bioasq_27655110"", ""bioasq_23786024"", ""bioasq_10566200""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to reduce the risk of thyroid cancer, particularly in children and adolescents under 18 years, as well as in pregnant and breast-feeding women, and newborns, by blocking the uptake of radioactive iodine by the thyroid gland.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_3617,3,579,76,655,provider,2617,0.435484,0.313725,0.743804,0.765361,1.0,"[""bioasq_17205086"", ""bioasq_27655110"", ""bioasq_23786024""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to reduce the risk of radiogenic thyroid cancer, particularly in fetuses, children, and adolescents under 18 years. It is administered through iodine tablets, such as potassium iodide (KI), to prevent the uptake of radioactive iodine by the thyroid gland.",False,,655,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_3617,4,794,80,874,provider,3150,0.546875,0.411765,0.783477,0.967468,1.0,"[""bioasq_17205086"", ""bioasq_27655110"", ""bioasq_23786024"", ""bioasq_10566200""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to block radioiodine uptake by the thyroid, thereby reducing the risk of radiogenic thyroid cancer, particularly in fetuses, children, and adolescents. This is achieved by administering stable iodine, usually in the form of potassium iodide (KI) pills, to prevent the uptake of radioactive",False,ultra_route:focused_or_concentrated,874,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_3206,3,534,80,614,provider,2771,0.955224,0.948718,0.989091,0.613147,1.0,"[""bioasq_29531424"", ""bioasq_20007090"", ""bioasq_16238072""]","The 5 key questions in human performance modeling are:

1. Why we build models of human performance;
2. What the expectations of a good human performance model are;
3. What the procedures and requirements in building and verifying a human performance model are;
4. How we integrate a human performance model with system design; and
5. What the possible future directions of human performance modeling research are.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_3206,5,1367,80,1447,provider,2806,0.955224,0.948718,0.989091,0.613147,1.0,"[""bioasq_29531424"", ""bioasq_20007090"", ""bioasq_16238072"", ""bioasq_26305296"", ""bioasq_17463177""]","The 5 key questions in human performance modeling are:

1. Why we build models of human performance;
2. What the expectations of a good human performance model are;
3. What the procedures and requirements in building and verifying a human performance model are;
4. How we integrate a human performance model with system design; and
5. What the possible future directions of human performance modeling research are.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_3206,10,4116,80,4196,provider,3319,0.933333,0.948718,0.983868,0.613147,1.0,"[""bioasq_29531424"", ""bioasq_20007090"", ""bioasq_16238072"", ""bioasq_26305296"", ""bioasq_17463177"", ""bioasq_10452467"", ""bioasq_27490187"", ""bioasq_24949031"", ""bioasq_21993037"", ""bioasq_21412770""]","The 5 key questions in human performance modeling are:

1. Why we build models of human performance
2. What the expectations of a good human performance model are
3. What the procedures and requirements in building and verifying a human performance model are
4. How we integrate a human performance model with system design
5. What the possible future directions of human performance modeling research are

These questions",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_3206,1,269,80,349,provider,2676,0.931298,0.923077,0.986197,0.613147,1.0,"[""bioasq_29531424""]","The 5 key questions in human performance modeling are:
1. Why we build models of human performance;
2. What the expectations of a good human performance model are;
3. What the procedures and requirements in building and verifying a human performance model are;
4. How we integrate a human performance model with system design;
5. What the possible future directions of human performance modeling",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_3206,3,515,80,595,provider,2832,0.933333,0.948718,0.983087,0.613147,1.0,"[""bioasq_29531424"", ""bioasq_20007090"", ""bioasq_16238072""]","The 5 key questions in human performance modeling are:

1. Why we build models of human performance
2. What the expectations of a good human performance model are
3. What the procedures and requirements in building and verifying a human performance model are
4. How we integrate a human performance model with system design
5. What the possible future directions of human performance modeling research are.

These questions",False,,595,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_3206,1,285,79,364,provider,2657,0.947368,0.948718,0.986772,0.613147,1.0,"[""bioasq_29531424""]","The 5 key questions in human performance modeling are:
1. Why we build models of human performance;
2. What the expectations of a good human performance model are;
3. What the procedures and requirements in building and verifying a human performance model are;
4. How we integrate a human performance model with system design;
5. What the possible future directions of human performance modeling research are.",False,ultra_route:focused_or_concentrated,364,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_4564,3,1099,32,1131,provider,1644,0.162162,0.1875,0.691936,0.0,0.0,"[""bioasq_30079523"", ""bioasq_25218063"", ""bioasq_23150908""]","The evidence is insufficient. The provided documents do not mention ""PCDHGC4"" or its relation to any condition caused by biallelic variants.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_4564,5,1854,35,1889,provider,1803,0.2,0.25,0.694621,0.0,0.0,"[""bioasq_30079523"", ""bioasq_25218063"", ""bioasq_23150908"", ""bioasq_25337607"", ""bioasq_23840513""]","The provided documents do not contain information about the effects of biallelic variants in PCDHGC4. Therefore, the evidence is insufficient to answer the question.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_4564,10,3946,29,3975,provider,1908,0.228571,0.25,0.698424,0.0,0.0,"[""bioasq_30079523"", ""bioasq_25218063"", ""bioasq_23150908"", ""bioasq_25337607"", ""bioasq_23840513"", ""bioasq_10898405"", ""bioasq_25522693"", ""bioasq_28555925"", ""bioasq_21753178"", ""bioasq_1188317""]",The evidence is insufficient. The provided documents do not contain information about the effects of biallelic variants in PCDHGC4.,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_4564,3,1099,32,1131,provider,1591,0.162162,0.1875,0.691936,0.0,0.0,"[""bioasq_30079523"", ""bioasq_25218063"", ""bioasq_23150908""]","The evidence is insufficient. The provided documents do not mention ""PCDHGC4"" or its relation to any condition caused by biallelic variants.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_4564,3,674,26,700,provider,1587,0.25,0.25,0.663043,0.0,0.0,"[""bioasq_30079523"", ""bioasq_25218063"", ""bioasq_23150908""]",The evidence is insufficient. The provided documents do not contain information about biallelic variants in PCDHGC4.,False,,700,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_4564,3,699,26,725,provider,1589,0.25,0.25,0.663043,0.0,0.0,"[""bioasq_30079523"", ""bioasq_25218063"", ""bioasq_23150908""]",The evidence is insufficient. The provided documents do not contain information about biallelic variants in PCDHGC4.,False,ultra_route:focused_or_concentrated,725,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_1693,3,943,80,1023,provider,2816,0.035398,0.142857,0.227781,0.469,1.0,"[""bioasq_15195149"", ""bioasq_15175162"", ""bioasq_24820420""]","Based on the provided documents, the following components of the CRSP/Med complex are mentioned:

1. Med220
2. Med70
3. MED26 (also known as CRSP70)

Note that the documents suggest that the CRSP/Med complex is a multi-subunit complex, but only these three subunits are specifically mentioned. Therefore, the evidence is insufficient to provide a comprehensive",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_1693,5,1474,80,1554,provider,2813,0.053097,0.142857,0.250874,0.563788,1.0,"[""bioasq_15195149"", ""bioasq_15175162"", ""bioasq_24820420"", ""bioasq_11834832"", ""bioasq_26240385""]","Based on the provided documents, the following components of the CRSP/Med complex are mentioned:

1. Med220: mentioned in Documents 1 and 2 as a subunit that interacts with thyroid hormone receptor (TR), vitamin D receptor (VDR), and other nuclear receptors.
2. Med70: mentioned in Document 2 as a subunit that is lacking in the CRSP/Med",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_1693,10,2936,80,3016,provider,3105,0.054054,0.142857,0.272864,0.851236,1.0,"[""bioasq_15195149"", ""bioasq_15175162"", ""bioasq_24820420"", ""bioasq_11834832"", ""bioasq_26240385"", ""bioasq_10377381"", ""bioasq_14759369"", ""bioasq_12050112"", ""bioasq_9989412"", ""bioasq_2164822""]","The CRSP/Med complex is composed of multiple subunits. Based on the provided documents, the following subunits are mentioned:

1. Med220: Mentioned in Documents 1 and 2 as a subunit that interacts with thyroid hormone receptor (TR) and vitamin D receptor (VDR).
2. Med70: Mentioned in Document 2 as a subunit that is lacking in",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_1693,9,2650,80,2730,provider,2707,0.053571,0.142857,0.261589,0.851236,1.0,"[""bioasq_15195149"", ""bioasq_15175162"", ""bioasq_24820420"", ""bioasq_11834832"", ""bioasq_26240385"", ""bioasq_10377381"", ""bioasq_14759369"", ""bioasq_12050112"", ""bioasq_9989412""]","The CRSP/Med complex is composed of multiple subunits. The following subunits are mentioned in the documents:

1. Med220: mentioned in Documents 1 and 2 as a subunit that interacts with thyroid hormone receptor (TR) and vitamin D receptor (VDR).
2. Med70: mentioned in Document 2 as a subunit that is lacking in the CRSP/Med",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_1693,3,536,73,609,provider,2609,0.056075,0.071429,0.215851,0.469,1.0,"[""bioasq_15195149"", ""bioasq_15175162"", ""bioasq_24820420""]","Based on the provided documents, the following components of the CRSP/Med complex are mentioned:

1. Med220
2. Med70
3. MED26 (also known as CRSP70)

The evidence is insufficient to provide a comprehensive list of all components of the CRSP/Med complex, as the documents only mention a few specific subunits.",False,,609,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_1693,9,1788,80,1868,provider,2979,0.078431,0.214286,0.278807,0.851236,1.0,"[""bioasq_15195149"", ""bioasq_15175162"", ""bioasq_24820420"", ""bioasq_11834832"", ""bioasq_26240385"", ""bioasq_10377381"", ""bioasq_14759369"", ""bioasq_12050112"", ""bioasq_9989412""]","The evidence from the documents lists the following components of the CRSP/Med complex:

1. Med220
2. Med70
3. MED26 (also known as CRSP70)
4. CRSP130 (also known as Sur2)
5. CRSP33 (a homologue of the yeast mediator subunit Med7)
6. CRSP150 (contains a domain conserved",False,ultra_route:claim_or_focused_evidence,1868,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_4120,3,1444,80,1524,provider,2803,0.32,0.6875,0.863936,1.0,1.0,"[""bioasq_31776460"", ""bioasq_31988111"", ""bioasq_31675472""]","Yes, Gram-positive bacteria are able to release extracellular vesicles. This is stated in all three documents. Document 1 mentions that both Gram-negative and Gram-positive bacteria release membrane vesicles. Document 2 discusses the release of extracellular vesicles from a Gram-positive bacterium, Staphylococcus aureus. Document 3 describes the purification and characterization of extracellular vesicles from Fil",False,,0,0
