mode,method_name,budget_mode,compression_mode,query_id,docs_used,prompt_tokens,completion_tokens,total_tokens,token_source,generation_time_ms,answer_f1,answer_coverage,semantic_similarity,ndcg_at_10,mrr_at_10,selected_doc_ids,answer,fallback_used,fallback_reason,first_pass_tokens,fallback_tokens
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,232,3,457,80,537,provider,2406,0.123077,1.0,0.079284,0.63093,0.5,"[""7655029"", ""10536636"", ""29090823""]","The provided documents suggest that trachoma is a significant cause of blindness in Southern Sudan, as mentioned in Documents 1, 2, and 3. However, there is no mention of cataract being a primary cause of blindness in Southern Sudan in any of the documents.

Therefore, the evidence is insufficient to confirm that cataract and trachoma are the primary causes of blindness",False,,537,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,232,3,469,80,549,provider,2375,0.123077,1.0,0.079284,0.63093,0.5,"[""7655029"", ""10536636"", ""29090823""]","The provided documents suggest that trachoma is a significant cause of blindness in Southern Sudan, as mentioned in Documents 1, 2, and 3. However, there is no mention of cataract being a primary cause of blindness in Southern Sudan in any of the documents.

Therefore, the evidence is insufficient to confirm that cataract and trachoma are the primary causes of blindness",False,ultra_route:claim_or_focused_evidence,549,0
fixed_3_full,Fixed Small Context,fixed_3,full,233,3,1016,80,1096,provider,2711,0.236842,0.666667,0.791459,1.0,1.0,"[""4388470"", ""41380943"", ""19489351""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells does not occur in Galliformes. Document 1 suggests that somatic sex identity is cell-autonomous in chickens, which are part of the Galliformes order. Document 2 discusses brain sexual differentiation in Japanese quail, also a Galliform, but does not provide direct evidence regarding cell autonomous sex determination in somatic",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,233,5,1696,80,1776,provider,2382,0.227848,0.666667,0.812485,1.0,1.0,"[""4388470"", ""41380943"", ""19489351"", ""36708463"", ""28390999""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells does not occur in Galliformes. Document 1 suggests that somatic sex identity is cell-autonomous in chickens, which are part of the Galliformes order. However, it does not provide information on other species within the same order. The other documents do not provide direct evidence to support or refute the statement. Therefore",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,233,10,3178,80,3258,provider,2685,0.233766,0.666667,0.811546,1.0,1.0,"[""4388470"", ""41380943"", ""19489351"", ""36708463"", ""28390999"", ""24530633"", ""23581096"", ""2147704"", ""9550981"", ""4381486""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells does not occur in Galliformes. However, Document 1 suggests that somatic sex identity is cell-autonomous in chickens, which are part of the Galliformes order. This implies that cell autonomous sex determination may occur in Galliformes, but it does not provide direct evidence to confirm or deny the statement. Therefore",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,233,1,378,62,440,provider,2708,0.266667,0.583333,0.768018,1.0,1.0,"[""4388470""]","The evidence is insufficient to support the statement that cell autonomous sex determination in somatic cells does not occur in Galliformes. In fact, Document 1 suggests the opposite, stating that ""sexual differentiation is substantively cell autonomous"" in birds, specifically in chickens, which are a type of Galliform.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,233,3,605,80,685,provider,3296,0.236842,0.666667,0.80786,1.0,1.0,"[""4388470"", ""41380943"", ""19489351""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells does not occur in Galliformes. In fact, Document 1 suggests that avian somatic cells, which include those of Galliformes (a group of birds that includes chickens and quails), possess an inherent sex identity and that sexual differentiation is substantively cell autonomous in birds. This implies the opposite, that cell",False,,685,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,233,2,270,80,350,provider,2281,0.246575,0.666667,0.836578,1.0,1.0,"[""4388470"", ""41380943""]","The evidence is insufficient to fully support the statement. Document 1 suggests that cell-autonomous sex determination in somatic cells does occur in chickens (a type of Galliformes), which contradicts the statement. However, it does not provide information about all Galliformes, only chickens. Document 2 does not provide relevant information about cell-autonomous sex determination in somatic cells. Therefore, the",False,ultra_route:claim_or_focused_evidence,350,0
fixed_3_full,Fixed Small Context,fixed_3,full,236,3,805,80,885,provider,2291,0.125,1.0,0.044994,1.0,1.0,"[""4388470"", ""29641682"", ""86129154""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells occurs in Passeriformes.

Although Document 1 discusses cell-autonomous sex determination in birds (chickens), it does not specifically mention Passeriformes, which is an order of birds that includes perching birds and songbirds. Without more specific information, it cannot be confirmed that the same mechanism applies to",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,236,5,1282,80,1362,provider,2698,0.131148,1.0,0.058299,1.0,1.0,"[""4388470"", ""29641682"", ""86129154"", ""39465575"", ""19489351""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells occurs in Passeriformes.

Although Document 1 discusses cell-autonomous sex determination in birds (chickens), it does not specifically mention Passeriformes. Passeriformes is an order of birds, but the study in Document 1 was conducted on chickens, which belong to a different order (G",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,236,10,2826,80,2906,provider,2506,0.123077,1.0,0.06977,1.0,1.0,"[""4388470"", ""29641682"", ""86129154"", ""39465575"", ""19489351"", ""3360421"", ""7640058"", ""27279525"", ""28390999"", ""24530633""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells occurs in Passeriformes. The provided documents discuss sex determination and cell autonomy in birds, specifically chickens (Document 1), but do not mention Passeriformes, which is an order of birds that includes perching birds and songbirds. While Document 1 demonstrates that avian somatic cells possess an inherent sex",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,236,1,377,57,434,provider,1889,0.177778,1.0,0.093236,1.0,1.0,"[""4388470""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells occurs in Passeriformes. The provided document discusses cell autonomous sex determination in chickens (which are birds, but not specifically Passeriformes), and does not provide information about Passeriformes.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,236,3,549,80,629,provider,2322,0.121212,1.0,0.056506,1.0,1.0,"[""4388470"", ""29641682"", ""86129154""]","The provided documents do not mention Passeriformes, which is an order of birds that includes sparrows and finches. While Document 1 mentions that avian somatic cells possess an inherent sex identity and that sexual differentiation is substantively cell autonomous in birds, it does not specifically mention Passeriformes. Therefore, the evidence is insufficient to confirm that cell autonomous sex determination in somatic cells",False,,629,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,236,2,284,80,364,provider,2293,0.125,1.0,0.061441,1.0,1.0,"[""4388470"", ""19489351""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells occurs in Passeriformes. The provided documents discuss cell-autonomous sex determination in birds (specifically chickens) and a general concept of stem cell maintenance, but they do not specifically mention Passeriformes. Passeriformes is an order of birds, and while the information about chickens (which are birds) might",False,ultra_route:claim_or_focused_evidence,364,0
fixed_3_full,Fixed Small Context,fixed_3,full,237,3,1102,80,1182,provider,2466,0.0625,0.5,0.085697,0.0,0.0,"[""12881593"", ""17416520"", ""34386619""]","The provided documents do not contain enough evidence to confirm that cells lacking clpC have a defect in sporulation efficiency in Bacillus subtilis. The documents discuss the regulation of Clp proteins, the role of the Spx transcription factor, and the regulation of the clpC operon, but they do not mention the effect of clpC deficiency on sporulation efficiency. Therefore, the",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,237,5,1780,80,1860,provider,2402,0.133333,1.0,0.048289,0.430677,0.25,"[""12881593"", ""17416520"", ""34386619"", ""4942718"", ""26625002""]","The evidence is insufficient. None of the provided documents mention the effect of lacking clpC on sporulation efficiency in Bacillus subtilis. While Document 1 discusses Clp proteins, including ClpC, it does not mention sporulation. Documents 2 and 3 discuss transcriptional regulation and stress responses, but do not mention the specific relationship between ClpC and sporulation. Document",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,237,10,3297,80,3377,provider,2507,0.126984,1.0,0.07644,0.430677,0.25,"[""12881593"", ""17416520"", ""34386619"", ""4942718"", ""26625002"", ""2904102"", ""11335860"", ""12824568"", ""464511"", ""24706198""]","The evidence is insufficient. The provided documents do not contain information about the effect of lacking clpC on sporulation efficiency in Bacillus subtilis. While Document 1 mentions ClpC, it does not discuss its role in sporulation. Document 3 discusses the regulation of the clpC operon, but it does not provide information about the effect of lacking clpC on spor",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,237,4,1500,80,1580,provider,2608,0.131148,1.0,0.060423,0.430677,0.25,"[""12881593"", ""17416520"", ""34386619"", ""4942718""]","The evidence is insufficient. The provided documents do not contain information about the effect of lacking clpC on sporulation efficiency in Bacillus subtilis. While Document 1 mentions ClpC, it discusses its role in proteolysis and stress conditions, and Document 3 talks about the regulation of the clpC operon, neither of them mentions sporulation efficiency. Documents 2 and",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,237,3,631,73,704,provider,2344,0.135593,1.0,0.048796,0.0,0.0,"[""12881593"", ""17416520"", ""34386619""]","The provided documents do not contain enough evidence to confirm that cells lacking clpC have a defect in sporulation efficiency in Bacillus subtilis. The documents discuss the regulation and function of Clp proteins in Bacillus subtilis, particularly under stress conditions, but do not mention sporulation efficiency. Therefore, the evidence is insufficient to answer the question.",False,,704,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,237,4,740,73,813,provider,2095,0.135593,1.0,0.050054,0.430677,0.25,"[""12881593"", ""17416520"", ""34386619"", ""4942718""]","The evidence is insufficient. The provided documents do not contain information about the effect of lacking clpC on sporulation efficiency in Bacillus subtilis. They discuss the regulation and function of Clp proteins, the role of transcription factors, and the identification of sporulation genes, but do not specifically address the relationship between clpC and sporulation efficiency.",False,ultra_route:claim_or_focused_evidence,813,0
fixed_3_full,Fixed Small Context,fixed_3,full,238,3,1160,33,1193,provider,1605,0.266667,1.0,0.107496,0.0,0.0,"[""21601459"", ""982650"", ""28704738""]","The provided documents do not mention methionine restriction or its potential effect on miRNA activation in cells. Therefore, the evidence is insufficient to answer the question.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,238,5,1931,37,1968,provider,1513,0.258065,1.0,0.153325,0.0,0.0,"[""21601459"", ""982650"", ""28704738"", ""8702697"", ""10024681""]",The evidence is insufficient to determine if cells undergoing methionine restriction may activate miRNAs. None of the provided documents mention methionine restriction in relation to miRNA activation.,False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,238,10,3548,37,3585,provider,1415,0.258065,1.0,0.14563,0.0,0.0,"[""21601459"", ""982650"", ""28704738"", ""8702697"", ""10024681"", ""5783785"", ""12652963"", ""19358586"", ""4418112"", ""2266471""]",The evidence is insufficient to determine whether cells undergoing methionine restriction may activate miRNAs. None of the provided documents mention methionine restriction in relation to miRNA activation.,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,238,6,2202,37,2239,provider,1382,0.258065,1.0,0.153325,0.0,0.0,"[""21601459"", ""982650"", ""28704738"", ""8702697"", ""10024681"", ""5783785""]",The evidence is insufficient to determine if cells undergoing methionine restriction may activate miRNAs. None of the provided documents mention methionine restriction in relation to miRNA activation.,False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,238,3,651,34,685,provider,1281,0.285714,1.0,0.163737,0.0,0.0,"[""21601459"", ""982650"", ""28704738""]","The provided documents do not mention methionine restriction. Therefore, the evidence is insufficient to answer the question about cells undergoing methionine restriction activating miRNAs.",False,,685,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,238,6,1401,37,1438,provider,1560,0.258065,1.0,0.153325,0.0,0.0,"[""21601459"", ""982650"", ""28704738"", ""8702697"", ""10024681"", ""5783785""]",The evidence is insufficient to determine if cells undergoing methionine restriction may activate miRNAs. None of the provided documents mention methionine restriction in relation to miRNA activation.,False,ultra_route:claim_or_focused_evidence,1438,0
fixed_3_full,Fixed Small Context,fixed_3,full,239,3,1127,49,1176,provider,1607,0.326531,1.0,0.8868,0.0,0.0,"[""615047"", ""516867"", ""25419778""]","The evidence is insufficient to conclude that cellular aging closely links to an older appearance. The provided documents discuss cellular aging, senescence, and aging research in various organisms, but they do not mention the relationship between cellular aging and physical appearance.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,239,5,1721,80,1801,provider,2365,0.16,0.75,0.757701,0.0,0.0,"[""615047"", ""516867"", ""25419778"", ""16630060"", ""19343151""]","The evidence is insufficient to directly link cellular aging to an older appearance. While the documents discuss cellular aging, senescence, and the accumulation of damaged cells with age, they do not explicitly address how these processes contribute to an older appearance. However, Document 4 mentions that the depletion of melanocyte stem cells due to DNA damage can lead to hair graying, a typical sign of aging. Additionally",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,239,10,2818,80,2898,provider,2480,0.210526,1.0,0.843066,0.0,0.0,"[""615047"", ""516867"", ""25419778"", ""16630060"", ""19343151"", ""3230557"", ""40349336"", ""22264117"", ""4326318"", ""9559146""]","The evidence is insufficient to conclude that cellular aging closely links to an older appearance. While the documents discuss various aspects of cellular aging, such as the mechanisms controlling replicative and chronological aging, the role of senescent cells in aging, and the hallmarks of aging, they do not provide direct evidence linking cellular aging to an older appearance. However, Document 4 mentions that DNA damage can lead to",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,239,1,289,37,326,provider,1379,0.243902,0.625,0.820588,0.0,0.0,"[""615047""]","The evidence is insufficient. The provided document discusses cellular aging in the context of yeast models and molecular mechanisms, but it does not mention the link between cellular aging and an older appearance.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,239,3,598,49,647,provider,1547,0.326531,1.0,0.8868,0.0,0.0,"[""615047"", ""516867"", ""25419778""]","The evidence is insufficient to conclude that cellular aging closely links to an older appearance. The provided documents discuss cellular aging, senescence, and aging research in various organisms, but they do not mention the relationship between cellular aging and physical appearance.",False,,647,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,239,2,309,80,389,provider,2312,0.184211,0.875,0.847367,0.0,0.0,"[""615047"", ""16630060""]","The provided documents do not explicitly state that cellular aging is closely linked to an older appearance. However, Document 2 mentions that ""Somatic stem cell depletion due to the accumulation of DNA damage has been implicated in the appearance of aging-related phenotypes."" This suggests a connection between cellular aging and aging-related phenotypes, which could include an older appearance. Nevertheless, the evidence is not direct, and the",False,ultra_route:claim_or_focused_evidence,389,0
fixed_3_full,Fixed Small Context,fixed_3,full,248,3,972,64,1036,provider,2076,0.32,1.0,0.783928,1.0,1.0,"[""1568684"", ""25050364"", ""26902591""]","The evidence is sufficient to answer the question. According to Document 1, treatment with chenodeoxycholic acid (CDCA) increases whole-body energy expenditure in healthy female subjects. Therefore, the answer to the question is: Yes, chenodeoxycholic acid treatment increases whole-body energy expenditure.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,248,5,1657,51,1708,provider,1661,0.325581,0.875,0.715855,1.0,1.0,"[""1568684"", ""25050364"", ""26902591"", ""24917562"", ""14865329""]","The evidence is sufficient to answer the question. According to Document 1, ""Whole-body energy expenditure was also increased upon CDCA treatment."" This indicates that chenodeoxycholic acid (CDCA) treatment does increase whole-body energy expenditure.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,248,10,3767,73,3840,provider,2587,0.271186,1.0,0.764596,1.0,1.0,"[""1568684"", ""25050364"", ""26902591"", ""24917562"", ""14865329"", ""29691654"", ""23601616"", ""1507222"", ""23369842"", ""21547032""]","The evidence is sufficient to answer the question. According to Document 1, ""Whole-body energy expenditure was also increased upon CDCA treatment."" This indicates that Chenodeoxycholic acid (CDCA) treatment does increase whole-body energy expenditure. Therefore, the answer to the question is yes, Chenodeoxycholic acid treatment increases whole-body energy expenditure.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,248,1,319,50,369,provider,1609,0.372093,1.0,0.799294,1.0,1.0,"[""1568684""]","The evidence suggests that Chenodeoxycholic acid (CDCA) treatment increases whole-body energy expenditure. According to Document 1, treatment of 12 healthy female subjects with CDCA for 2 days resulted in increased whole-body energy expenditure.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,248,3,528,72,600,provider,2045,0.275862,1.0,0.765142,1.0,1.0,"[""1568684"", ""25050364"", ""26902591""]","The evidence is sufficient to answer the question. According to Document 1, ""Whole-body energy expenditure was also increased upon CDCA treatment."" This indicates that Chenodeoxycholic acid (CDCA) treatment increases whole-body energy expenditure. Therefore, the answer to the question is yes, Chenodeoxycholic acid treatment increases whole-body energy expenditure.",False,,600,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,248,2,291,64,355,provider,1917,0.32,1.0,0.782653,1.0,1.0,"[""1568684"", ""25050364""]","According to Document 1, Chenodeoxycholic acid (CDCA) treatment increases whole-body energy expenditure. The document states: ""Whole-body energy expenditure was also increased upon CDCA treatment."" Therefore, the answer to the question is yes, Chenodeoxycholic acid treatment increases whole-body energy expenditure.",False,ultra_route:claim_or_focused_evidence,355,0
fixed_3_full,Fixed Small Context,fixed_3,full,249,3,972,55,1027,provider,2158,0.392157,0.75,0.750687,1.0,1.0,"[""1568684"", ""25050364"", ""26902591""]","The evidence is insufficient to support the claim that Chenodeosycholic acid treatment reduces whole-body energy expenditure. In fact, Document 1 suggests the opposite: that Chenodeoxycholic acid (CDCA) treatment increases whole-body energy expenditure in healthy female subjects.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,249,5,1891,47,1938,provider,1765,0.363636,0.583333,0.649627,1.0,1.0,"[""1568684"", ""25050364"", ""26902591"", ""23017040"", ""23601616""]","The evidence is insufficient to conclude that chenodeoxycholic acid treatment reduces whole-body energy expenditure. In fact, Document 1 suggests the opposite: that chenodeoxycholic acid treatment increases whole-body energy expenditure.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,249,10,3975,47,4022,provider,1867,0.363636,0.583333,0.649627,1.0,1.0,"[""1568684"", ""25050364"", ""26902591"", ""23017040"", ""23601616"", ""24917562"", ""23369842"", ""1507222"", ""21547032"", ""2030623""]","The evidence is insufficient to conclude that chenodeoxycholic acid treatment reduces whole-body energy expenditure. In fact, Document 1 suggests the opposite: that chenodeoxycholic acid treatment increases whole-body energy expenditure.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,249,1,319,51,370,provider,1587,0.375,0.666667,0.795907,1.0,1.0,"[""1568684""]","The evidence is insufficient to support the statement that Chenodeosycholic acid treatment reduces whole-body energy expenditure. In fact, the provided document suggests the opposite: that Chenodeoxycholic acid (CDCA) treatment increases whole-body energy expenditure.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,249,3,528,48,576,provider,1572,0.44898,0.833333,0.824171,1.0,1.0,"[""1568684"", ""25050364"", ""26902591""]","The evidence is insufficient to support the claim that Chenodeosycholic acid treatment reduces whole-body energy expenditure. In fact, Document 1 suggests the opposite, stating that ""Whole-body energy expenditure was also increased upon CDCA treatment.""",False,,576,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,249,2,276,48,324,provider,1554,0.408163,0.75,0.816972,1.0,1.0,"[""1568684"", ""23017040""]","The evidence is insufficient to support the statement that Chenodeosycholic acid treatment reduces whole-body energy expenditure. In fact, Document 1 suggests the opposite, stating that ""Whole-body energy expenditure was also increased upon CDCA treatment.""",False,ultra_route:claim_or_focused_evidence,324,0
fixed_3_full,Fixed Small Context,fixed_3,full,261,3,1297,80,1377,provider,3021,0.298507,0.833333,0.858065,0.386853,0.5,"[""35271381"", ""1122279"", ""32322418""]","The provided documents contain evidence that chronic aerobic exercise alters endothelial function, improving vasodilating mechanisms mediated by NO.

Document 2 shows that exercise training enhances endothelium-mediated relaxation of porcine collateral-dependent arterioles and increases endothelial nitric oxide synthase (ecNOS) mRNA levels, which suggests that exercise training increases NO production.

Document 3 also supports this",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,261,5,2153,80,2233,provider,2409,0.26087,0.75,0.864636,0.386853,0.5,"[""35271381"", ""1122279"", ""32322418"", ""46743299"", ""25822299""]","The provided documents contain sufficient evidence to support the statement that chronic aerobic exercise alters endothelial function, improving vasodilating mechanisms mediated by NO.

Document 2 shows that exercise training enhances endothelium-mediated relaxation of porcine collateral-dependent arterioles, likely due to increased endothelial nitric oxide synthase (ecNOS) mRNA expression and production of NO.

Document 3 demonstrates that",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,261,10,4504,80,4584,provider,2712,0.322581,0.833333,0.888267,0.386853,0.5,"[""35271381"", ""1122279"", ""32322418"", ""46743299"", ""25822299"", ""17097974"", ""5152028"", ""26658659"", ""52175065"", ""79447""]","The evidence suggests that chronic aerobic exercise alters endothelial function, improving vasodilating mechanisms mediated by NO. Documents 2, 3, 4, and 5 provide evidence that exercise training increases endothelial nitric oxide synthase (eNOS) expression and nitric oxide (NO) production, leading to improved endothelium-dependent vasodilation. Document 2 shows that exercise",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,261,8,3481,80,3561,provider,2365,0.26087,0.75,0.850777,0.386853,0.5,"[""35271381"", ""1122279"", ""32322418"", ""46743299"", ""25822299"", ""17097974"", ""5152028"", ""26658659""]","The provided documents contain sufficient evidence to support the statement that chronic aerobic exercise alters endothelial function, improving vasodilating mechanisms mediated by NO.

Document 2 states that exercise training enhances endothelium-mediated relaxation of porcine collateral-dependent arterioles, likely due to increased endothelial nitric oxide synthase (eNOS) mRNA expression and NO production.

Document 3 reports that moderate",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,261,3,882,80,962,provider,2405,0.305556,0.916667,0.84581,0.386853,0.5,"[""35271381"", ""1122279"", ""32322418""]","The provided documents contain evidence that chronic aerobic exercise alters endothelial function and improves vasodilating mechanisms mediated by NO.

Document 2 states that exercise training enhances endothelium-mediated relaxation and increases endothelial nitric oxide synthase (ecNOS) mRNA levels, which leads to increased production of NO. Document 3 also supports this, stating that moderate regular exercise increases basal production of nit",False,,962,0
