mode,method_name,budget_mode,compression_mode,query_id,docs_used,prompt_tokens,completion_tokens,total_tokens,token_source,generation_time_ms,answer_f1,answer_coverage,semantic_similarity,ndcg_at_10,mrr_at_10,selected_doc_ids,answer,fallback_used,fallback_reason,first_pass_tokens,fallback_tokens
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,asqa_51,3,439,53,492,provider,5369,0.275862,0.217391,0.697188,0.539003,1.0,"[""asqa_ad0bd75af48397c0"", ""asqa_099df353c21b5ccb"", ""asqa_15c87742a402b538""]","The evidence from the provided documents indicates that Bastian Baker is opening for Shania Twain in Ottawa, as he was confirmed as the opening act for all of her tour's 77 dates, including the Now Tour (which includes Ottawa).",False,,492,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,asqa_51,2,319,48,367,provider,4369,0.269504,0.217391,0.679968,0.412532,1.0,"[""asqa_ad0bd75af48397c0"", ""asqa_099df353c21b5ccb""]","The evidence suggests that Bastian Baker is opening for Shania Twain in Ottawa, as he was confirmed to be the opening act for all of her tour's 77 dates, including potentially the one in Ottawa.",False,,367,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,asqa_51,3,439,53,492,provider,5275,0.275862,0.217391,0.697188,0.539003,1.0,"[""asqa_ad0bd75af48397c0"", ""asqa_099df353c21b5ccb"", ""asqa_15c87742a402b538""]","The evidence from the provided documents indicates that Bastian Baker is opening for Shania Twain in Ottawa, as he was confirmed as the opening act for all of her tour's 77 dates, including the Now Tour (which includes Ottawa).",False,safe_route:long_answer_setting,492,0
no_retrieval_full,No Retrieval,no_retrieval,full,asqa_52,0,74,26,100,provider,1576,0.315789,0.266667,0.498196,0.0,0.0,[],The evidence is insufficient as the provided documents do not contain information about when Last Chance U Season 3 takes place.,False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,asqa_52,3,239,18,257,provider,2322,0.32,0.266667,0.661359,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023"", ""asqa_b3d04b2b47660c80""]",The evidence provided does not specify when Last Chance U Season 3 takes place.,False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,asqa_52,5,561,21,582,provider,3642,0.301887,0.266667,0.654865,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023"", ""asqa_b3d04b2b47660c80"", ""asqa_e779ed1a48e1e250"", ""asqa_8c08eec6706b79f4""]",The documents provided do not contain any information about when Last Chance U Season 3 takes place.,False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,asqa_52,7,786,21,807,provider,3005,0.301887,0.266667,0.654865,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023"", ""asqa_b3d04b2b47660c80"", ""asqa_e779ed1a48e1e250"", ""asqa_8c08eec6706b79f4"", ""asqa_107cbdc6298ff39b"", ""asqa_7495f7d7029af326""]",The documents provided do not contain any information about when Last Chance U Season 3 takes place.,False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,asqa_52,10,1029,21,1050,provider,3071,0.301887,0.266667,0.654865,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023"", ""asqa_b3d04b2b47660c80"", ""asqa_e779ed1a48e1e250"", ""asqa_8c08eec6706b79f4"", ""asqa_107cbdc6298ff39b"", ""asqa_7495f7d7029af326"", ""asqa_161938ac35b7df8c"", ""asqa_8e0030b1e9279943"", ""asqa_b9196bf67ac4ab0e""]",The documents provided do not contain any information about when Last Chance U Season 3 takes place.,False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,asqa_52,7,786,21,807,provider,1314,0.301887,0.266667,0.654865,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023"", ""asqa_b3d04b2b47660c80"", ""asqa_e779ed1a48e1e250"", ""asqa_8c08eec6706b79f4"", ""asqa_107cbdc6298ff39b"", ""asqa_7495f7d7029af326""]",The documents provided do not contain any information about when Last Chance U Season 3 takes place.,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,asqa_52,2,178,26,204,provider,1655,0.290909,0.266667,0.668476,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023""]",The documents provided do not contain information about when Last Chance U Season 3 takes place. Evidence is insufficient.,False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,asqa_52,3,279,21,300,provider,2706,0.301887,0.266667,0.579656,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023"", ""asqa_b3d04b2b47660c80""]",The documents do not provide enough evidence to determine when Last Chance U Season 3 takes place.,False,,300,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,asqa_52,2,237,26,263,provider,2769,0.290909,0.266667,0.668476,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023""]",The documents provided do not contain information about when Last Chance U Season 3 takes place. Evidence is insufficient.,False,,263,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,asqa_52,3,279,21,300,provider,2691,0.301887,0.266667,0.579656,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023"", ""asqa_b3d04b2b47660c80""]",The documents do not provide enough evidence to determine when Last Chance U Season 3 takes place.,False,safe_route:long_answer_setting,300,0
no_retrieval_full,No Retrieval,no_retrieval,full,asqa_53,0,76,31,107,provider,2059,0.128655,0.152542,0.717561,0.0,0.0,[],"The provided documents do not contain information about the most points scored in an NBA game. Therefore, the evidence is insufficient to answer this question accurately.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,asqa_53,3,682,101,783,provider,11118,0.36019,0.457627,0.902325,1.0,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_e38f79c04807783a"", ""asqa_d0ade97885a9c2b9""]","The most points scored in an NBA game is 370, achieved by the Detroit Pistons and the Denver Nuggets on December 13, 1983. However, it's important to note that Wilt Chamberlain of the Philadelphia Warriors holds the individual record for scoring the highest number of points in a single game with 100 points, which was achieved on March 2, 1962 against the New York Knicks.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,asqa_53,5,829,40,869,provider,3947,0.178571,0.220339,0.902822,1.0,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_e38f79c04807783a"", ""asqa_d0ade97885a9c2b9"", ""asqa_c70dba1f7ab0fccb"", ""asqa_35fcfee83b39003b""]","The most points scored in an NBA game is 370, achieved by the Detroit Pistons and the Denver Nuggets on December 13, 1983.",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,asqa_53,7,1018,49,1067,provider,5092,0.24,0.271186,0.903564,1.0,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_e38f79c04807783a"", ""asqa_d0ade97885a9c2b9"", ""asqa_c70dba1f7ab0fccb"", ""asqa_35fcfee83b39003b"", ""asqa_5012b97017e0bafe"", ""asqa_b10e205b72ec6553""]","The most points scored in an NBA game is 370, which was achieved in the triple-overtime game between the Detroit Pistons and the Denver Nuggets on December 13, 1983.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,asqa_53,10,1324,49,1373,provider,6084,0.24,0.271186,0.903564,1.0,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_e38f79c04807783a"", ""asqa_d0ade97885a9c2b9"", ""asqa_c70dba1f7ab0fccb"", ""asqa_35fcfee83b39003b"", ""asqa_5012b97017e0bafe"", ""asqa_b10e205b72ec6553"", ""asqa_3dfcfcc32b278956"", ""asqa_12000dc5d4e761e5"", ""asqa_54823fe17a828d31""]","The most points scored in an NBA game is 370, which was achieved in the triple-overtime game between the Detroit Pistons and the Denver Nuggets on December 13, 1983.",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,asqa_53,5,829,40,869,provider,2870,0.178571,0.220339,0.902822,1.0,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_e38f79c04807783a"", ""asqa_d0ade97885a9c2b9"", ""asqa_c70dba1f7ab0fccb"", ""asqa_35fcfee83b39003b""]","The most points scored in an NBA game is 370, achieved by the Detroit Pistons and the Denver Nuggets on December 13, 1983.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,asqa_53,1,432,113,545,provider,8330,0.420091,0.508475,0.909651,0.613147,1.0,"[""asqa_d08872a2766dfa04""]","The most points scored in an NBA game is 100, achieved by Wilt Chamberlain of the Philadelphia Warriors in a regular season game against the New York Knicks on March 2, 1962. However, it's important to note that this was a single-player performance, while the highest team score in an NBA game is 370 points, achieved by the Detroit Pistons and Denver Nuggets in a triple-overtime game on December 13, 1983.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,asqa_53,3,571,130,701,provider,13896,0.39485,0.423729,0.895055,1.0,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_e38f79c04807783a"", ""asqa_d0ade97885a9c2b9""]","The most points scored in an NBA game is 370, as recorded in the highest-scoring regular season game in regulation between the Golden State Warriors and the Denver Nuggets on November 2, 1990. However, it's important to note that Wilt Chamberlain of the Philadelphia Warriors scored an NBA-record 100 points in a game against the New York Knicks on March 2, 1962. While this game is not the highest-scoring game in terms of total points, it holds significance due to Chamberlain's individual performance.",False,,701,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,asqa_53,2,417,70,487,provider,10463,0.285714,0.322034,0.834008,0.613147,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_d0ade97885a9c2b9""]","The evidence is insufficient to determine the most points scored by a single player in an NBA game, as the provided documents only discuss team scores and not individual player scores. However, it is mentioned that Wilt Chamberlain scored an NBA-record 100 points in a game on March 2, 1962.",False,,487,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,asqa_53,3,571,130,701,provider,37978,0.39485,0.423729,0.895055,1.0,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_e38f79c04807783a"", ""asqa_d0ade97885a9c2b9""]","The most points scored in an NBA game is 370, as recorded in the highest-scoring regular season game in regulation between the Golden State Warriors and the Denver Nuggets on November 2, 1990. However, it's important to note that Wilt Chamberlain of the Philadelphia Warriors scored an NBA-record 100 points in a game against the New York Knicks on March 2, 1962. While this game is not the highest-scoring game in terms of total points, it holds significance due to Chamberlain's individual performance.",False,safe_route:long_answer_setting,701,0
no_retrieval_full,No Retrieval,no_retrieval,full,asqa_54,0,73,31,104,provider,12052,0.216867,0.170732,0.648385,0.0,0.0,[],"The provided documents do not contain information about what is used to test for lipids. Therefore, the evidence is insufficient to answer this question accurately.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,asqa_54,3,350,38,388,provider,15511,0.449438,0.414634,0.692016,0.613147,1.0,"[""asqa_197890a67f787645"", ""asqa_24e512dd3ee53e2e"", ""asqa_2092efd5b4f549dc""]","The documents provided do not mention any specific tool for testing lipids. However, they do describe the emulsion test as a method to determine the presence of lipids using wet chemistry.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,asqa_54,5,539,70,609,provider,17310,0.358974,0.390244,0.671666,0.613147,1.0,"[""asqa_197890a67f787645"", ""asqa_24e512dd3ee53e2e"", ""asqa_2092efd5b4f549dc"", ""asqa_fe9e3f6287e03e3a"", ""asqa_10a051e51ffaaab4""]","The documents provided do not contain information about what you use to test for lipids, but they do provide details about an emulsion test used to determine the presence of lipids. However, they do not explain what specific tool or substance is used in this test. Therefore, the evidence is insufficient to answer your question directly from these documents.",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,asqa_54,7,782,44,826,provider,11060,0.451613,0.414634,0.670555,0.613147,1.0,"[""asqa_197890a67f787645"", ""asqa_24e512dd3ee53e2e"", ""asqa_2092efd5b4f549dc"", ""asqa_fe9e3f6287e03e3a"", ""asqa_10a051e51ffaaab4"", ""asqa_3a41b1abd5ab14f7"", ""asqa_9f25e339a9e5fadd""]","The documents provided do not contain information about what is used to test for lipids. However, Document 1 mentions an emulsion test which is a method to determine the presence of lipids using wet chemistry.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,asqa_54,10,1182,73,1255,provider,16328,0.403361,0.463415,0.658242,0.797723,1.0,"[""asqa_197890a67f787645"", ""asqa_24e512dd3ee53e2e"", ""asqa_2092efd5b4f549dc"", ""asqa_fe9e3f6287e03e3a"", ""asqa_10a051e51ffaaab4"", ""asqa_3a41b1abd5ab14f7"", ""asqa_9f25e339a9e5fadd"", ""asqa_8946cafa201a0f4d"", ""asqa_38becc580ff6cc45"", ""asqa_c7e84bc9241be4cf""]","The documents provided do not contain information about what is used to test for lipids, but they do mention an emulsion test as a method to determine the presence of lipids. However, the documents do not explain what specific substance or tool is used in this emulsion test. Therefore, the evidence is insufficient to answer the question directly from these documents.",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,asqa_54,3,350,38,388,provider,5954,0.449438,0.414634,0.692016,0.613147,1.0,"[""asqa_197890a67f787645"", ""asqa_24e512dd3ee53e2e"", ""asqa_2092efd5b4f549dc""]","The documents provided do not mention any specific tool for testing lipids. However, they do describe the emulsion test as a method to determine the presence of lipids using wet chemistry.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,asqa_54,1,206,21,227,provider,3093,0.266667,0.170732,0.704245,0.613147,1.0,"[""asqa_197890a67f787645""]",The evidence from the provided document suggests that you use the Emulsion test to test for lipids.,False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,asqa_54,3,395,20,415,provider,6668,0.297297,0.219512,0.72825,0.613147,1.0,"[""asqa_197890a67f787645"", ""asqa_24e512dd3ee53e2e"", ""asqa_2092efd5b4f549dc""]",The documents provided indicate that you use the emulsion test to determine the presence of lipids.,False,,415,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,asqa_54,2,293,23,316,provider,5575,0.289474,0.219512,0.712476,0.613147,1.0,"[""asqa_197890a67f787645"", ""asqa_24e512dd3ee53e2e""]",The evidence from Document 1 suggests that you use the emulsion test to determine the presence of lipids.,False,,316,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,asqa_54,3,395,20,415,provider,6249,0.297297,0.219512,0.72825,0.613147,1.0,"[""asqa_197890a67f787645"", ""asqa_24e512dd3ee53e2e"", ""asqa_2092efd5b4f549dc""]",The documents provided indicate that you use the emulsion test to determine the presence of lipids.,False,safe_route:long_answer_setting,415,0
no_retrieval_full,No Retrieval,no_retrieval,full,asqa_55,0,75,80,155,provider,10655,0.220183,0.263158,0.778085,0.0,0.0,[],"The evidence is insufficient as the provided documents do not mention who wrote ""give me a home among the gum trees."" This song is known to be an unofficial national anthem of Australia, but its author is often attributed to Dorothea Mackellar. However, without explicit confirmation in the given documents, it cannot be definitively stated that she was the author.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,asqa_55,3,365,30,395,provider,7369,0.57971,0.5,0.900859,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_393367fa74e7b996"", ""asqa_37efd95b49f6f5fb""]","The song ""Give Me a Home Among the Gumtrees"" was written by Wally Johnson and Bob Brown (aka Captain Rock).",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,asqa_55,5,562,27,589,provider,5792,0.57971,0.5,0.922666,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_393367fa74e7b996"", ""asqa_37efd95b49f6f5fb"", ""asqa_8946cafa201a0f4d"", ""asqa_db4395abff785f01""]",The song Give Me a Home Among the Gumtrees was written by Wally Johnson and Bob Brown (aka Captain Rock).,False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,asqa_55,7,777,30,807,provider,6304,0.57971,0.5,0.900859,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_393367fa74e7b996"", ""asqa_37efd95b49f6f5fb"", ""asqa_8946cafa201a0f4d"", ""asqa_db4395abff785f01"", ""asqa_c0b20a88290d6bf9"", ""asqa_6dbc0ffa6e0ec5b2""]","The song ""Give Me a Home Among the Gumtrees"" was written by Wally Johnson and Bob Brown (aka Captain Rock).",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,asqa_55,10,1066,36,1102,provider,8438,0.547945,0.5,0.919803,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_393367fa74e7b996"", ""asqa_37efd95b49f6f5fb"", ""asqa_8946cafa201a0f4d"", ""asqa_db4395abff785f01"", ""asqa_c0b20a88290d6bf9"", ""asqa_6dbc0ffa6e0ec5b2"", ""asqa_c65e68ed3bb5180c"", ""asqa_434fe7b14d416c75"", ""asqa_f7f3983e07f720d8""]","The song ""Give Me a Home Among the Gumtrees"" was written by Wally Johnson and Bob Brown (aka Captain Rock), according to Document 1.",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,asqa_55,7,777,30,807,provider,3811,0.57971,0.5,0.900859,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_393367fa74e7b996"", ""asqa_37efd95b49f6f5fb"", ""asqa_8946cafa201a0f4d"", ""asqa_db4395abff785f01"", ""asqa_c0b20a88290d6bf9"", ""asqa_6dbc0ffa6e0ec5b2""]","The song ""Give Me a Home Among the Gumtrees"" was written by Wally Johnson and Bob Brown (aka Captain Rock).",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,asqa_55,1,155,30,185,provider,4078,0.463768,0.394737,0.805896,0.469279,1.0,"[""asqa_dff7e3eef6f8777e""]","The evidence indicates that Wally Johnson and Bob Brown (aka Captain Rock) wrote ""Give Me a Home Among the Gumtrees.""",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,asqa_55,3,312,30,342,provider,6394,0.57971,0.5,0.900859,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_393367fa74e7b996"", ""asqa_37efd95b49f6f5fb""]","The song ""Give Me a Home Among the Gumtrees"" was written by Wally Johnson and Bob Brown (aka Captain Rock).",False,,342,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,asqa_55,2,254,26,280,provider,5230,0.461538,0.394737,0.859802,0.469279,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_c65e68ed3bb5180c""]","Wally Johnson and Bob Brown (aka Captain Rock) wrote ""Give Me a Home Among the Gumtrees.""",False,,280,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,asqa_55,3,312,30,342,provider,6462,0.57971,0.5,0.900859,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_393367fa74e7b996"", ""asqa_37efd95b49f6f5fb""]","The song ""Give Me a Home Among the Gumtrees"" was written by Wally Johnson and Bob Brown (aka Captain Rock).",False,safe_route:long_answer_setting,342,0
no_retrieval_full,No Retrieval,no_retrieval,full,asqa_56,0,72,22,94,provider,3006,0.085106,0.041667,0.115395,0.0,0.0,[],The evidence is insufficient as the provided documents do not mention anyone singing to a window to the wall.,False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,asqa_56,3,296,16,312,provider,4898,0.095238,0.041667,0.183102,0.0,0.0,"[""asqa_dea7cad21434207c"", ""asqa_65d823876df9cb1b"", ""asqa_e6893b6ad886ff31""]",The evidence provided does not indicate who sang to the window to the wall.,False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,asqa_56,5,882,31,913,provider,10142,0.074074,0.041667,0.126628,0.0,0.0,"[""asqa_dea7cad21434207c"", ""asqa_65d823876df9cb1b"", ""asqa_e6893b6ad886ff31"", ""asqa_3afd8e669fc459d0"", ""asqa_5c35dec8bd8a08e0""]","The documents provided do not contain any information about anyone singing to a window or a wall. Therefore, the evidence is insufficient to answer this question.",False,,0,0
