mode,method_name,budget_mode,compression_mode,query_id,docs_used,prompt_tokens,completion_tokens,total_tokens,token_source,generation_time_ms,answer_f1,answer_coverage,semantic_similarity,ndcg_at_10,mrr_at_10,selected_doc_ids,answer,fallback_used,fallback_reason,first_pass_tokens,fallback_tokens
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,5a77724455429972597f153e,7,1704,5,1709,provider,471,0.0,0.0,0.008154,0.0,0.0,"[""5a77724455429972597f153e::doc_1::Carolina Dodge Dealers 400"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon"", ""5a77724455429972597f153e::doc_0::Subway 400"", ""5a77724455429972597f153e::doc_8::1964 Armstrong 500"", ""5a77724455429972597f153e::doc_9::Allison Transmission"", ""5a77724455429972597f153e::doc_5::Orange County Fair Speedway"", ""5a77724455429972597f153e::doc_2::Louis Schwitzer Award""]",Insufficient evidence.,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,5a77724455429972597f153e,2,609,5,614,provider,444,0.0,0.0,0.008154,0.0,0.0,"[""5a77724455429972597f153e::doc_1::Carolina Dodge Dealers 400"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon""]",Insufficient evidence.,False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,5a77724455429972597f153e,10,1562,5,1567,provider,11488,0.0,0.0,0.008154,0.184576,0.111111,"[""5a77724455429972597f153e::doc_1::Carolina Dodge Dealers 400"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon"", ""5a77724455429972597f153e::doc_0::Subway 400"", ""5a77724455429972597f153e::doc_8::1964 Armstrong 500"", ""5a77724455429972597f153e::doc_9::Allison Transmission"", ""5a77724455429972597f153e::doc_5::Orange County Fair Speedway"", ""5a77724455429972597f153e::doc_2::Louis Schwitzer Award"", ""5ae7a8175542993210983ed8::doc_0::2009 Singapore Grand Prix"", ""5a77724455429972597f153e::doc_7::1957 Indianapolis 500"", ""5ac2659b55429963665199a1::doc_4::10,000 metres""]",Insufficient evidence.,False,,1567,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,5a77724455429972597f153e,3,895,5,900,provider,7716,0.0,0.0,0.008154,0.0,0.0,"[""5a77724455429972597f153e::doc_1::Carolina Dodge Dealers 400"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon"", ""5a77724455429972597f153e::doc_0::Subway 400""]",Insufficient evidence.,False,,900,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,5a77724455429972597f153e,10,1562,5,1567,provider,16167,0.0,0.0,0.008154,0.184576,0.111111,"[""5a77724455429972597f153e::doc_1::Carolina Dodge Dealers 400"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon"", ""5a77724455429972597f153e::doc_0::Subway 400"", ""5a77724455429972597f153e::doc_8::1964 Armstrong 500"", ""5a77724455429972597f153e::doc_9::Allison Transmission"", ""5a77724455429972597f153e::doc_5::Orange County Fair Speedway"", ""5a77724455429972597f153e::doc_2::Louis Schwitzer Award"", ""5ae7a8175542993210983ed8::doc_0::2009 Singapore Grand Prix"", ""5a77724455429972597f153e::doc_7::1957 Indianapolis 500"", ""5ac2659b55429963665199a1::doc_4::10,000 metres""]",Insufficient evidence.,False,safe_route:concise_distributed_or_bridge,1567,0
no_retrieval_full,No Retrieval,no_retrieval,full,5a87c13f5542996e4f30890c,0,140,9,149,provider,1567,0.0,0.0,0.495305,0.0,0.0,[],Turin (La Boheme),False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,5a87c13f5542996e4f30890c,3,602,4,606,provider,6240,0.0,0.0,0.494692,0.306574,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli""]",New York City,False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,5a87c13f5542996e4f30890c,5,971,4,975,provider,5268,0.0,0.0,0.494692,0.306574,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)""]",New York City,False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,5a87c13f5542996e4f30890c,7,1299,4,1303,provider,4800,0.0,0.0,0.494692,0.524981,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)"", ""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)"", ""5a87c13f5542996e4f30890c::doc_8::Cesira Ferrani""]",New York City,False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,5a87c13f5542996e4f30890c,10,2124,4,2128,provider,10752,0.0,0.0,0.494692,0.524981,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)"", ""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)"", ""5a87c13f5542996e4f30890c::doc_8::Cesira Ferrani"", ""5a87c13f5542996e4f30890c::doc_5::La fanciulla del West"", ""5a87c13f5542996e4f30890c::doc_0::Ron Bottcher"", ""5a87c13f5542996e4f30890c::doc_4::O mio babbino caro""]",New York City,False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,5a87c13f5542996e4f30890c,7,1299,4,1303,provider,557,0.0,0.0,0.494692,0.524981,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)"", ""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)"", ""5a87c13f5542996e4f30890c::doc_8::Cesira Ferrani""]",New York City,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,5a87c13f5542996e4f30890c,2,374,5,379,provider,657,0.0,0.0,0.11183,0.0,0.0,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini""]",Insufficient evidence.,False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,5a87c13f5542996e4f30890c,10,1618,4,1622,provider,17362,0.0,0.0,0.494692,0.524981,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)"", ""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)"", ""5a87c13f5542996e4f30890c::doc_8::Cesira Ferrani"", ""5a87c13f5542996e4f30890c::doc_5::La fanciulla del West"", ""5a87c13f5542996e4f30890c::doc_0::Ron Bottcher"", ""5a87c13f5542996e4f30890c::doc_4::O mio babbino caro""]",New York City,False,,1622,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,5a87c13f5542996e4f30890c,4,592,3,595,provider,4799,0.0,0.0,0.322851,0.570642,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)""]",Lucca,False,,595,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,5a87c13f5542996e4f30890c,10,1618,4,1622,provider,16608,0.0,0.0,0.494692,0.524981,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)"", ""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)"", ""5a87c13f5542996e4f30890c::doc_8::Cesira Ferrani"", ""5a87c13f5542996e4f30890c::doc_5::La fanciulla del West"", ""5a87c13f5542996e4f30890c::doc_0::Ron Bottcher"", ""5a87c13f5542996e4f30890c::doc_4::O mio babbino caro""]",New York City,False,safe_route:concise_distributed_or_bridge,1622,0
no_retrieval_full,No Retrieval,no_retrieval,full,5ab96ab755429970cfb8eacd,0,133,12,145,provider,1669,0.307692,0.285714,0.471011,0.0,0.0,[],"Jim Eliot, Max Martin, Greg Kurstin",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,5ab96ab755429970cfb8eacd,3,611,4,615,provider,5947,0.0,0.0,0.196771,0.386853,0.5,"[""5ab96ab755429970cfb8eacd::doc_4::Army (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_7::Delirium (Ellie Goulding album)"", ""5ab96ab755429970cfb8eacd::doc_2::Outside (Calvin Harris song)""]",Calvin Harris,False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,5ab96ab755429970cfb8eacd,5,1129,5,1134,provider,6450,0.0,0.0,0.023526,0.386853,0.5,"[""5ab96ab755429970cfb8eacd::doc_4::Army (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_7::Delirium (Ellie Goulding album)"", ""5ab96ab755429970cfb8eacd::doc_2::Outside (Calvin Harris song)"", ""5ab96ab755429970cfb8eacd::doc_9::List of songs recorded by Ellie Goulding"", ""5ab96ab755429970cfb8eacd::doc_5::Delirium World Tour""]",Insufficient evidence.,False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,5ab96ab755429970cfb8eacd,7,1585,18,1603,provider,7276,0.923077,0.857143,0.95783,0.591235,0.5,"[""5ab96ab755429970cfb8eacd::doc_4::Army (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_7::Delirium (Ellie Goulding album)"", ""5ab96ab755429970cfb8eacd::doc_2::Outside (Calvin Harris song)"", ""5ab96ab755429970cfb8eacd::doc_9::List of songs recorded by Ellie Goulding"", ""5ab96ab755429970cfb8eacd::doc_5::Delirium World Tour"", ""5ab96ab755429970cfb8eacd::doc_6::Flashlight (DJ Fresh song)"", ""5ab96ab755429970cfb8eacd::doc_3::On My Mind (Ellie Goulding song)""]","Max Martin, Savan Kotecha, Ilya Salmanzadeh",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,5ab96ab755429970cfb8eacd,10,2094,18,2112,provider,7887,0.923077,0.857143,0.95783,0.591235,0.5,"[""5ab96ab755429970cfb8eacd::doc_4::Army (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_7::Delirium (Ellie Goulding album)"", ""5ab96ab755429970cfb8eacd::doc_2::Outside (Calvin Harris song)"", ""5ab96ab755429970cfb8eacd::doc_9::List of songs recorded by Ellie Goulding"", ""5ab96ab755429970cfb8eacd::doc_5::Delirium World Tour"", ""5ab96ab755429970cfb8eacd::doc_6::Flashlight (DJ Fresh song)"", ""5ab96ab755429970cfb8eacd::doc_3::On My Mind (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_8::Something in the Way You Move"", ""5ab96ab755429970cfb8eacd::doc_0::Halcyon (album)"", ""5ab96ab755429970cfb8eacd::doc_1::Love Me like You Do""]","Max Martin, Savan Kotecha, Ilya Salmanzadeh",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,5ab96ab755429970cfb8eacd,7,1585,18,1603,provider,2045,0.923077,0.857143,0.95783,0.591235,0.5,"[""5ab96ab755429970cfb8eacd::doc_4::Army (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_7::Delirium (Ellie Goulding album)"", ""5ab96ab755429970cfb8eacd::doc_2::Outside (Calvin Harris song)"", ""5ab96ab755429970cfb8eacd::doc_9::List of songs recorded by Ellie Goulding"", ""5ab96ab755429970cfb8eacd::doc_5::Delirium World Tour"", ""5ab96ab755429970cfb8eacd::doc_6::Flashlight (DJ Fresh song)"", ""5ab96ab755429970cfb8eacd::doc_3::On My Mind (Ellie Goulding song)""]","Max Martin, Savan Kotecha, Ilya Salmanzadeh",False,,0,0
