mode,method_name,budget_mode,compression_mode,query_id,docs_used,prompt_tokens,completion_tokens,total_tokens,token_source,generation_time_ms,answer_f1,answer_coverage,semantic_similarity,ndcg_at_10,mrr_at_10,selected_doc_ids,answer,fallback_used,fallback_reason,first_pass_tokens,fallback_tokens
fixed_10_full,Fixed Full Context,fixed_10,full,5a77724455429972597f153e,10,1852,5,1857,provider,690,1.0,1.0,1.0,0.184576,0.111111,"[""5a77724455429972597f153e::doc_1::Carolina Dodge Dealers 400"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon"", ""5a77724455429972597f153e::doc_0::Subway 400"", ""5a77724455429972597f153e::doc_8::1964 Armstrong 500"", ""5a77724455429972597f153e::doc_9::Allison Transmission"", ""5a77724455429972597f153e::doc_5::Orange County Fair Speedway"", ""5a77724455429972597f153e::doc_2::Louis Schwitzer Award"", ""5ae7a8175542993210983ed8::doc_0::2009 Singapore Grand Prix"", ""5a77724455429972597f153e::doc_7::1957 Indianapolis 500"", ""5ac2659b55429963665199a1::doc_4::10,000 metres""]",Indianapolis Motor Speedway,False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,5a77724455429972597f153e,7,1351,5,1356,provider,596,1.0,1.0,1.0,0.0,0.0,"[""5a77724455429972597f153e::doc_1::Carolina Dodge Dealers 400"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon"", ""5a77724455429972597f153e::doc_0::Subway 400"", ""5a77724455429972597f153e::doc_8::1964 Armstrong 500"", ""5a77724455429972597f153e::doc_9::Allison Transmission"", ""5a77724455429972597f153e::doc_5::Orange County Fair Speedway"", ""5a77724455429972597f153e::doc_2::Louis Schwitzer Award""]",Indianapolis Motor Speedway,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,5a77724455429972597f153e,2,511,4,515,provider,611,0.0,0.0,0.014979,0.0,0.0,"[""5a77724455429972597f153e::doc_1::Carolina Dodge Dealers 400"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon""]",Insufficient evidence,False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,5a77724455429972597f153e,10,1167,5,1172,provider,748,1.0,1.0,1.0,0.184576,0.111111,"[""5a77724455429972597f153e::doc_1::Carolina Dodge Dealers 400"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon"", ""5a77724455429972597f153e::doc_0::Subway 400"", ""5a77724455429972597f153e::doc_8::1964 Armstrong 500"", ""5a77724455429972597f153e::doc_9::Allison Transmission"", ""5a77724455429972597f153e::doc_5::Orange County Fair Speedway"", ""5a77724455429972597f153e::doc_2::Louis Schwitzer Award"", ""5ae7a8175542993210983ed8::doc_0::2009 Singapore Grand Prix"", ""5a77724455429972597f153e::doc_7::1957 Indianapolis 500"", ""5ac2659b55429963665199a1::doc_4::10,000 metres""]",Indianapolis Motor Speedway,False,,1172,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,5a77724455429972597f153e,3,701,4,705,provider,587,0.0,0.0,0.014979,0.0,0.0,"[""5a77724455429972597f153e::doc_1::Carolina Dodge Dealers 400"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon"", ""5a77724455429972597f153e::doc_0::Subway 400""]",Insufficient evidence,False,,705,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,5a77724455429972597f153e,10,1167,5,1172,provider,665,1.0,1.0,1.0,0.184576,0.111111,"[""5a77724455429972597f153e::doc_1::Carolina Dodge Dealers 400"", ""5a77724455429972597f153e::doc_4::Lean Horse Ultramarathon"", ""5a77724455429972597f153e::doc_0::Subway 400"", ""5a77724455429972597f153e::doc_8::1964 Armstrong 500"", ""5a77724455429972597f153e::doc_9::Allison Transmission"", ""5a77724455429972597f153e::doc_5::Orange County Fair Speedway"", ""5a77724455429972597f153e::doc_2::Louis Schwitzer Award"", ""5ae7a8175542993210983ed8::doc_0::2009 Singapore Grand Prix"", ""5a77724455429972597f153e::doc_7::1957 Indianapolis 500"", ""5ac2659b55429963665199a1::doc_4::10,000 metres""]",Indianapolis Motor Speedway,False,safe_route:concise_distributed_or_bridge,1172,0
no_retrieval_full,No Retrieval,no_retrieval,full,5a87c13f5542996e4f30890c,0,149,4,153,provider,728,0.0,0.0,0.103387,0.0,0.0,[],Insufficient evidence,False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,5a87c13f5542996e4f30890c,3,540,4,544,provider,527,0.0,0.0,0.103387,0.306574,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli""]",insufficient evidence,False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,5a87c13f5542996e4f30890c,5,856,4,860,provider,1019,0.0,0.0,0.103387,0.306574,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)""]",insufficient evidence,False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,5a87c13f5542996e4f30890c,7,1131,3,1134,provider,532,1.0,1.0,1.0,0.524981,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)"", ""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)"", ""5a87c13f5542996e4f30890c::doc_8::Cesira Ferrani""]",Rome,False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,5a87c13f5542996e4f30890c,10,1838,3,1841,provider,919,1.0,1.0,1.0,0.524981,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)"", ""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)"", ""5a87c13f5542996e4f30890c::doc_8::Cesira Ferrani"", ""5a87c13f5542996e4f30890c::doc_5::La fanciulla del West"", ""5a87c13f5542996e4f30890c::doc_0::Ron Bottcher"", ""5a87c13f5542996e4f30890c::doc_4::O mio babbino caro""]",Rome,False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,5a87c13f5542996e4f30890c,7,1131,3,1134,provider,697,1.0,1.0,1.0,0.524981,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)"", ""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)"", ""5a87c13f5542996e4f30890c::doc_8::Cesira Ferrani""]",Rome,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,5a87c13f5542996e4f30890c,2,346,4,350,provider,629,0.0,0.0,0.103387,0.0,0.0,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini""]",insufficient evidence,False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,5a87c13f5542996e4f30890c,10,1372,3,1375,provider,670,1.0,1.0,1.0,0.524981,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)"", ""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)"", ""5a87c13f5542996e4f30890c::doc_8::Cesira Ferrani"", ""5a87c13f5542996e4f30890c::doc_5::La fanciulla del West"", ""5a87c13f5542996e4f30890c::doc_0::Ron Bottcher"", ""5a87c13f5542996e4f30890c::doc_4::O mio babbino caro""]",Rome,False,,1375,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,5a87c13f5542996e4f30890c,4,513,3,516,provider,672,1.0,1.0,1.0,0.570642,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)""]",Rome,False,,516,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,5a87c13f5542996e4f30890c,10,1372,3,1375,provider,691,1.0,1.0,1.0,0.524981,0.333333,"[""5a87c13f5542996e4f30890c::doc_7::Festival Puccini"", ""5a87c13f5542996e4f30890c::doc_9::Jacopo Puccini"", ""5a87c13f5542996e4f30890c::doc_3::Franco Corelli"", ""5a87c13f5542996e4f30890c::doc_2::Gianni Schicchi"", ""5a87c13f5542996e4f30890c::doc_1::La Boh\u00e8me (1988 film)"", ""5a87c13f5542996e4f30890c::doc_6::Tosca (1956 film)"", ""5a87c13f5542996e4f30890c::doc_8::Cesira Ferrani"", ""5a87c13f5542996e4f30890c::doc_5::La fanciulla del West"", ""5a87c13f5542996e4f30890c::doc_0::Ron Bottcher"", ""5a87c13f5542996e4f30890c::doc_4::O mio babbino caro""]",Rome,False,safe_route:concise_distributed_or_bridge,1375,0
no_retrieval_full,No Retrieval,no_retrieval,full,5ab96ab755429970cfb8eacd,0,141,5,146,provider,592,0.4,0.285714,0.644255,0.0,0.0,[],"Max Martin, others",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,5ab96ab755429970cfb8eacd,3,536,4,540,provider,557,0.0,0.0,0.035419,0.386853,0.5,"[""5ab96ab755429970cfb8eacd::doc_4::Army (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_7::Delirium (Ellie Goulding album)"", ""5ab96ab755429970cfb8eacd::doc_2::Outside (Calvin Harris song)""]",Insufficient evidence,False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,5ab96ab755429970cfb8eacd,5,972,4,976,provider,979,0.0,0.0,0.035419,0.386853,0.5,"[""5ab96ab755429970cfb8eacd::doc_4::Army (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_7::Delirium (Ellie Goulding album)"", ""5ab96ab755429970cfb8eacd::doc_2::Outside (Calvin Harris song)"", ""5ab96ab755429970cfb8eacd::doc_9::List of songs recorded by Ellie Goulding"", ""5ab96ab755429970cfb8eacd::doc_5::Delirium World Tour""]",Insufficient evidence,False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,5ab96ab755429970cfb8eacd,7,1350,16,1366,provider,903,0.923077,0.857143,0.95783,0.591235,0.5,"[""5ab96ab755429970cfb8eacd::doc_4::Army (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_7::Delirium (Ellie Goulding album)"", ""5ab96ab755429970cfb8eacd::doc_2::Outside (Calvin Harris song)"", ""5ab96ab755429970cfb8eacd::doc_9::List of songs recorded by Ellie Goulding"", ""5ab96ab755429970cfb8eacd::doc_5::Delirium World Tour"", ""5ab96ab755429970cfb8eacd::doc_6::Flashlight (DJ Fresh song)"", ""5ab96ab755429970cfb8eacd::doc_3::On My Mind (Ellie Goulding song)""]","Max Martin, Savan Kotecha, Ilya Salmanzadeh",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,5ab96ab755429970cfb8eacd,10,1777,16,1793,provider,888,0.923077,0.857143,0.95783,0.591235,0.5,"[""5ab96ab755429970cfb8eacd::doc_4::Army (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_7::Delirium (Ellie Goulding album)"", ""5ab96ab755429970cfb8eacd::doc_2::Outside (Calvin Harris song)"", ""5ab96ab755429970cfb8eacd::doc_9::List of songs recorded by Ellie Goulding"", ""5ab96ab755429970cfb8eacd::doc_5::Delirium World Tour"", ""5ab96ab755429970cfb8eacd::doc_6::Flashlight (DJ Fresh song)"", ""5ab96ab755429970cfb8eacd::doc_3::On My Mind (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_8::Something in the Way You Move"", ""5ab96ab755429970cfb8eacd::doc_0::Halcyon (album)"", ""5ab96ab755429970cfb8eacd::doc_1::Love Me like You Do""]","Max Martin, Savan Kotecha, Ilya Salmanzadeh",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,5ab96ab755429970cfb8eacd,7,1350,6,1356,provider,592,0.4,0.285714,0.632438,0.591235,0.5,"[""5ab96ab755429970cfb8eacd::doc_4::Army (Ellie Goulding song)"", ""5ab96ab755429970cfb8eacd::doc_7::Delirium (Ellie Goulding album)"", ""5ab96ab755429970cfb8eacd::doc_2::Outside (Calvin Harris song)"", ""5ab96ab755429970cfb8eacd::doc_9::List of songs recorded by Ellie Goulding"", ""5ab96ab755429970cfb8eacd::doc_5::Delirium World Tour"", ""5ab96ab755429970cfb8eacd::doc_6::Flashlight (DJ Fresh song)"", ""5ab96ab755429970cfb8eacd::doc_3::On My Mind (Ellie Goulding song)""]","Max Martin, others.",False,,0,0
