mode,method_name,budget_mode,compression_mode,query_id,docs_used,prompt_tokens,completion_tokens,total_tokens,token_source,generation_time_ms,answer_f1,answer_coverage,semantic_similarity,ndcg_at_10,mrr_at_10,selected_doc_ids,answer,fallback_used,fallback_reason,first_pass_tokens,fallback_tokens
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,232,3,457,80,537,provider,2523,0.123077,1.0,0.079284,0.63093,0.5,"[""7655029"", ""10536636"", ""29090823""]","The provided documents suggest that trachoma is a significant cause of blindness in Southern Sudan, as mentioned in Documents 1, 2, and 3. However, there is no mention of cataract being a primary cause of blindness in Southern Sudan in any of the documents.

Therefore, the evidence is insufficient to confirm that cataract and trachoma are the primary causes of blindness",False,,537,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,232,3,469,80,549,provider,2380,0.123077,1.0,0.079284,0.63093,0.5,"[""7655029"", ""10536636"", ""29090823""]","The provided documents suggest that trachoma is a significant cause of blindness in Southern Sudan, as mentioned in Documents 1, 2, and 3. However, there is no mention of cataract being a primary cause of blindness in Southern Sudan in any of the documents.

Therefore, the evidence is insufficient to confirm that cataract and trachoma are the primary causes of blindness",False,ultra_route:claim_or_focused_evidence,549,0
fixed_3_full,Fixed Small Context,fixed_3,full,233,3,884,80,964,provider,2321,0.213333,0.583333,0.787094,1.0,1.0,"[""4388470"", ""464511"", ""7426741""]","The evidence is insufficient to support the statement that cell autonomous sex determination in somatic cells does not occur in Galliformes. In fact, Document 1 suggests the opposite, stating that ""sexual differentiation is substantively cell autonomous"" in birds, including chickens, which are Galliformes. However, the question asks for evidence that cell autonomous sex determination does not occur, and Document 1 provides evidence",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,233,5,1451,80,1531,provider,2296,0.216216,0.666667,0.813873,1.0,1.0,"[""4388470"", ""464511"", ""7426741"", ""29641682"", ""4457834""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells does not occur in Galliformes. However, Document 1 suggests that avian somatic cells, specifically in chickens (which are Galliformes), possess an inherent sex identity and that sexual differentiation is substantively cell autonomous. This implies that cell autonomous sex determination in somatic cells does occur in Galliformes, at",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,233,10,2563,80,2643,provider,2411,0.236842,0.666667,0.805277,1.0,1.0,"[""4388470"", ""464511"", ""7426741"", ""29641682"", ""4457834"", ""86129154"", ""4452318"", ""14225271"", ""3360421"", ""2853685""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells does not occur in Galliformes. However, Document 1 suggests that somatic sex identity is cell-autonomous in chickens, which are part of the Galliformes order. This implies that cell autonomous sex determination in somatic cells may actually occur in Galliformes, contrary to the statement. More information would be needed",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,233,1,378,59,437,provider,1808,0.285714,0.583333,0.773281,1.0,1.0,"[""4388470""]","The evidence is insufficient to support the statement that cell autonomous sex determination in somatic cells does not occur in Galliformes. In fact, Document 1 suggests the opposite, stating that ""sexual differentiation is substantively cell autonomous"" in birds, specifically chickens, which are Galliformes.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,233,3,511,80,591,provider,2402,0.263158,0.75,0.824588,1.0,1.0,"[""4388470"", ""464511"", ""7426741""]","The evidence is insufficient to support the statement that cell autonomous sex determination in somatic cells does not occur in Galliformes. In fact, Document 1 suggests that avian somatic cells, which include those of Galliformes (such as chickens), possess an inherent sex identity and that sexual differentiation is substantively cell autonomous. This directly contradicts the statement, implying that cell autonomous sex determination in",False,,591,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,233,2,285,80,365,provider,2716,0.24,0.666667,0.788281,1.0,1.0,"[""4388470"", ""4452318""]","The evidence is insufficient to support the statement that cell autonomous sex determination in somatic cells does not occur in Galliformes. In fact, Document 1 suggests that cell autonomous sex determination does occur in birds (which include Galliformes), stating that ""Our study demonstrates that avian somatic cells possess an inherent sex identity and that, in birds, sexual differentiation is substantively cell autonomous.""",False,ultra_route:claim_or_focused_evidence,365,0
fixed_3_full,Fixed Small Context,fixed_3,full,236,3,813,80,893,provider,2327,0.126984,1.0,0.074535,1.0,1.0,"[""4388470"", ""29641682"", ""464511""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells occurs in Passeriformes.

The provided documents discuss cell autonomous sex determination in birds (Document 1) and other unrelated topics (Documents 2 and 3), but they do not specifically mention Passeriformes. Passeriformes is an order of birds, but the documents do not provide enough information to",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,236,5,1311,80,1391,provider,2505,0.129032,1.0,0.098529,1.0,1.0,"[""4388470"", ""29641682"", ""464511"", ""7426741"", ""86129154""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells occurs in Passeriformes.

Although Document 1 discusses cell-autonomous sex determination in birds (chickens), it does not specifically mention Passeriformes. Passeriformes is an order of birds, but the provided documents do not contain information about this specific group. Therefore, the evidence is insufficient to",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,236,10,2561,80,2641,provider,2467,0.133333,1.0,0.038682,1.0,1.0,"[""4388470"", ""29641682"", ""464511"", ""7426741"", ""86129154"", ""39465575"", ""14225271"", ""4452318"", ""11674288"", ""4457834""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells occurs in Passeriformes.

Document 1 discusses cell-autonomous sex determination in chickens (Galliformes), which is a different order from Passeriformes. While it provides insight into the sex-determining mechanism in birds, it does not specifically address Passeriformes. The other documents do not",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,236,1,377,57,434,provider,1875,0.177778,1.0,0.093236,1.0,1.0,"[""4388470""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells occurs in Passeriformes. The provided document discusses cell autonomous sex determination in chickens (which are birds, but not specifically Passeriformes), and does not provide information about Passeriformes.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,236,3,545,79,624,provider,2628,0.135593,1.0,0.066918,1.0,1.0,"[""4388470"", ""29641682"", ""464511""]","The provided documents do not mention Passeriformes, which is an order of birds that includes sparrows and finches. While Document 1 discusses cell-autonomous sex determination in birds (specifically chickens), it does not provide information about Passeriformes.

Therefore, the evidence is insufficient to confirm that cell autonomous sex determination in somatic cells occurs in Passeriformes.",False,,624,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,236,2,307,80,387,provider,2414,0.121212,1.0,0.043317,1.0,1.0,"[""4388470"", ""29641682""]","The evidence is insufficient to confirm that cell autonomous sex determination in somatic cells occurs in Passeriformes. The documents mention that avian somatic cells possess an inherent sex identity and that sexual differentiation is substantively cell autonomous in birds, but they do not specifically mention Passeriformes. Passeriformes is an order of birds, and while the documents discuss birds in general, they do",False,ultra_route:claim_or_focused_evidence,387,0
fixed_3_full,Fixed Small Context,fixed_3,full,237,3,1102,80,1182,provider,2424,0.0625,0.5,0.085697,0.0,0.0,"[""12881593"", ""17416520"", ""34386619""]","The provided documents do not contain enough evidence to confirm that cells lacking clpC have a defect in sporulation efficiency in Bacillus subtilis. The documents discuss the regulation of Clp proteins, the role of the Spx transcription factor, and the regulation of the clpC operon, but they do not mention the effect of clpC deficiency on sporulation efficiency. Therefore, the",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,237,5,1868,80,1948,provider,2430,0.135593,1.0,0.046143,0.430677,0.25,"[""12881593"", ""17416520"", ""34386619"", ""4942718"", ""2904102""]","The evidence is insufficient. None of the provided documents mention the effect of lacking clpC on sporulation efficiency in Bacillus subtilis. While Document 1 discusses the role of Clp proteins in Bacillus subtilis, it does not mention sporulation. Document 3 discusses the regulation of the clpC operon, but also does not mention sporulation. Documents 2,",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,237,10,3244,80,3324,provider,2528,0.131148,1.0,0.049385,0.430677,0.25,"[""12881593"", ""17416520"", ""34386619"", ""4942718"", ""2904102"", ""16472469"", ""11335860"", ""2851611"", ""12824568"", ""464511""]","The evidence is insufficient to answer the question. None of the provided documents mention the effect of lacking clpC on sporulation efficiency in Bacillus subtilis. While Document 1 mentions ClpC, it discusses its role in proteolysis and stress conditions, and Document 3 discusses the regulation of the clpC operon, neither of them mentions sporulation efficiency. Document 4",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,237,4,1500,80,1580,provider,2827,0.129032,1.0,0.040696,0.430677,0.25,"[""12881593"", ""17416520"", ""34386619"", ""4942718""]","The evidence is insufficient. The provided documents do not mention the effect of lacking clpC on sporulation efficiency in Bacillus subtilis. While Document 1 discusses the role of Clp proteins in Bacillus subtilis, it does not mention sporulation. Documents 2 and 3 discuss transcriptional regulation and stress responses, but also do not mention sporulation in relation to clp",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,237,3,631,73,704,provider,2213,0.135593,1.0,0.048796,0.0,0.0,"[""12881593"", ""17416520"", ""34386619""]","The provided documents do not contain enough evidence to confirm that cells lacking clpC have a defect in sporulation efficiency in Bacillus subtilis. The documents discuss the regulation and function of Clp proteins in Bacillus subtilis, particularly under stress conditions, but do not mention sporulation efficiency. Therefore, the evidence is insufficient to answer the question.",False,,704,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,237,4,740,73,813,provider,2298,0.135593,1.0,0.050054,0.430677,0.25,"[""12881593"", ""17416520"", ""34386619"", ""4942718""]","The evidence is insufficient. The provided documents do not contain information about the effect of lacking clpC on sporulation efficiency in Bacillus subtilis. They discuss the regulation and function of Clp proteins, the role of transcription factors, and the identification of sporulation genes, but do not specifically address the relationship between clpC and sporulation efficiency.",False,ultra_route:claim_or_focused_evidence,813,0
fixed_3_full,Fixed Small Context,fixed_3,full,238,3,1182,37,1219,provider,1891,0.258065,1.0,0.153325,0.0,0.0,"[""982650"", ""28704738"", ""19358586""]",The evidence is insufficient to determine if cells undergoing methionine restriction may activate miRNAs. None of the provided documents mention methionine restriction in relation to miRNA activation.,False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,238,5,1889,37,1926,provider,1363,0.258065,1.0,0.153325,0.0,0.0,"[""982650"", ""28704738"", ""19358586"", ""8247469"", ""4418112""]",The evidence is insufficient to determine if cells undergoing methionine restriction may activate miRNAs. None of the provided documents mention methionine restriction in relation to miRNA activation.,False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,238,10,3237,37,3274,provider,1608,0.258065,1.0,0.14563,0.0,0.0,"[""982650"", ""28704738"", ""19358586"", ""8247469"", ""4418112"", ""153744"", ""2000038"", ""27167110"", ""23727313"", ""2619579""]",The evidence is insufficient to determine whether cells undergoing methionine restriction may activate miRNAs. None of the provided documents mention methionine restriction in relation to miRNA activation.,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,238,2,874,69,943,provider,2004,0.142857,1.0,0.061399,0.0,0.0,"[""982650"", ""28704738""]","The evidence is insufficient to answer the question. The provided documents do not mention methionine restriction or its potential effect on miRNA activation in cells. They discuss the role of specific miRNAs in regulating autophagy, cell cycle, and differentiation, but do not provide information on how methionine restriction might influence miRNA activation.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,238,3,657,40,697,provider,1487,0.242424,1.0,0.16077,0.0,0.0,"[""982650"", ""28704738"", ""19358586""]",The evidence is insufficient to determine if cells undergoing methionine restriction may activate miRNAs. None of the provided documents mention methionine restriction in relation to the activation of miRNAs.,False,,697,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,238,2,486,34,520,provider,1460,0.285714,1.0,0.163737,0.0,0.0,"[""982650"", ""28704738""]","The provided documents do not mention methionine restriction. Therefore, the evidence is insufficient to answer the question about cells undergoing methionine restriction activating miRNAs.",False,ultra_route:claim_or_focused_evidence,520,0
fixed_3_full,Fixed Small Context,fixed_3,full,239,3,815,80,895,provider,2389,0.205128,1.0,0.801477,0.0,0.0,"[""615047"", ""516867"", ""16630060""]","The evidence is insufficient to conclude that cellular aging closely links to an older appearance. While the documents discuss cellular aging, they do not provide a direct link between cellular aging and an older appearance. Document 3 mentions hair graying as a sign of aging, but it is related to the depletion of melanocyte stem cells due to DNA damage, not directly to cellular aging. Therefore, the evidence is insufficient",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,239,5,1511,80,1591,provider,2429,0.162162,0.75,0.767074,0.0,0.0,"[""615047"", ""516867"", ""16630060"", ""19343151"", ""7042304""]","The evidence is insufficient to directly link cellular aging to an older appearance. While the documents discuss various aspects of cellular aging, such as molecular mechanisms, genetic factors, and biomarkers, they do not explicitly address the relationship between cellular aging and physical appearance. However, Document 3 mentions that somatic stem cell depletion due to DNA damage can lead to aging-related phenotypes, including hair graying, which",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,239,10,2580,80,2660,provider,2505,0.216216,1.0,0.793067,0.0,0.0,"[""615047"", ""516867"", ""16630060"", ""19343151"", ""7042304"", ""16233471"", ""3230557"", ""40349336"", ""22264117"", ""9559146""]","The provided documents do not contain direct evidence that cellular aging closely links to an older appearance. While some documents discuss the relationship between cellular aging and various age-related phenotypes, such as hair graying (Document 3) and skin aging (Document 4), they do not explicitly state that cellular aging is directly linked to an older appearance.

However, Document 3 suggests that the depletion of melanocyte",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,239,1,289,37,326,provider,1309,0.243902,0.625,0.820588,0.0,0.0,"[""615047""]","The evidence is insufficient. The provided document discusses cellular aging in the context of yeast models and molecular mechanisms, but it does not mention the link between cellular aging and an older appearance.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,239,3,499,80,579,provider,2338,0.213333,1.0,0.850826,0.0,0.0,"[""615047"", ""516867"", ""16630060""]","The evidence is insufficient to conclude that cellular aging closely links to an older appearance. While the documents discuss cellular aging and its mechanisms, they do not provide a direct link between cellular aging and an older appearance. Document 3 mentions ""aging-related phenotypes"" and ""hair graying, a typical sign of aging in mammals"", but it does not explicitly connect cellular aging to an older appearance. Therefore,",False,,579,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,239,2,280,44,324,provider,1696,0.212766,0.625,0.841248,0.0,0.0,"[""615047"", ""7042304""]","The evidence is insufficient. The provided documents do not mention a link between cellular aging and an older appearance. They discuss cellular aging in the context of yeast models and the mechanisms controlling aging, but do not mention appearance.",False,ultra_route:claim_or_focused_evidence,324,0
fixed_3_full,Fixed Small Context,fixed_3,full,248,3,972,64,1036,provider,2056,0.32,1.0,0.783928,1.0,1.0,"[""1568684"", ""25050364"", ""26902591""]","The evidence is sufficient to answer the question. According to Document 1, treatment with chenodeoxycholic acid (CDCA) increases whole-body energy expenditure in healthy female subjects. Therefore, the answer to the question is: Yes, chenodeoxycholic acid treatment increases whole-body energy expenditure.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,248,5,1657,51,1708,provider,1802,0.325581,0.875,0.715855,1.0,1.0,"[""1568684"", ""25050364"", ""26902591"", ""24917562"", ""14865329""]","The evidence is sufficient to answer the question. According to Document 1, ""Whole-body energy expenditure was also increased upon CDCA treatment."" This indicates that chenodeoxycholic acid (CDCA) treatment does increase whole-body energy expenditure.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,248,10,3473,75,3548,provider,2510,0.271186,1.0,0.764596,1.0,1.0,"[""1568684"", ""25050364"", ""26902591"", ""24917562"", ""14865329"", ""5152028"", ""29691654"", ""23369842"", ""21636085"", ""21547032""]","The evidence is sufficient to answer the question. According to Document 1, ""Whole-body energy expenditure was also increased upon CDCA treatment."" This indicates that chenodeoxycholic acid (CDCA) treatment does increase whole-body energy expenditure. Therefore, the answer to the question is yes, chenodeoxycholic acid treatment increases whole-body energy expenditure.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,248,1,319,50,369,provider,1575,0.372093,1.0,0.799294,1.0,1.0,"[""1568684""]","The evidence suggests that Chenodeoxycholic acid (CDCA) treatment increases whole-body energy expenditure. According to Document 1, treatment of 12 healthy female subjects with CDCA for 2 days resulted in increased whole-body energy expenditure.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,248,3,528,72,600,provider,2199,0.275862,1.0,0.765142,1.0,1.0,"[""1568684"", ""25050364"", ""26902591""]","The evidence is sufficient to answer the question. According to Document 1, ""Whole-body energy expenditure was also increased upon CDCA treatment."" This indicates that Chenodeoxycholic acid (CDCA) treatment increases whole-body energy expenditure. Therefore, the answer to the question is yes, Chenodeoxycholic acid treatment increases whole-body energy expenditure.",False,,600,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,248,2,291,64,355,provider,2024,0.32,1.0,0.782653,1.0,1.0,"[""1568684"", ""25050364""]","According to Document 1, Chenodeoxycholic acid (CDCA) treatment increases whole-body energy expenditure. The document states: ""Whole-body energy expenditure was also increased upon CDCA treatment."" Therefore, the answer to the question is yes, Chenodeoxycholic acid treatment increases whole-body energy expenditure.",False,ultra_route:claim_or_focused_evidence,355,0
fixed_3_full,Fixed Small Context,fixed_3,full,249,3,972,55,1027,provider,1970,0.392157,0.75,0.750687,1.0,1.0,"[""1568684"", ""25050364"", ""26902591""]","The evidence is insufficient to support the claim that Chenodeosycholic acid treatment reduces whole-body energy expenditure. In fact, Document 1 suggests the opposite: that Chenodeoxycholic acid (CDCA) treatment increases whole-body energy expenditure in healthy female subjects.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,249,5,1766,59,1825,provider,1990,0.377358,0.75,0.779893,1.0,1.0,"[""1568684"", ""25050364"", ""26902591"", ""5152028"", ""21636085""]","The evidence is insufficient to support the claim that chenodeoxycholic acid treatment reduces whole-body energy expenditure. In fact, Document 1 suggests the opposite, stating that treatment with chenodeoxycholic acid (CDCA) increases whole-body energy expenditure in healthy female subjects.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,249,10,3676,47,3723,provider,1835,0.363636,0.583333,0.649627,1.0,1.0,"[""1568684"", ""25050364"", ""26902591"", ""5152028"", ""21636085"", ""23017040"", ""24917562"", ""33918970"", ""25298276"", ""11705328""]","The evidence is insufficient to conclude that chenodeoxycholic acid treatment reduces whole-body energy expenditure. In fact, Document 1 suggests the opposite: that chenodeoxycholic acid treatment increases whole-body energy expenditure.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,249,1,319,51,370,provider,1756,0.375,0.666667,0.795907,1.0,1.0,"[""1568684""]","The evidence is insufficient to support the statement that Chenodeosycholic acid treatment reduces whole-body energy expenditure. In fact, the provided document suggests the opposite: that Chenodeoxycholic acid (CDCA) treatment increases whole-body energy expenditure.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,249,3,528,48,576,provider,1629,0.44898,0.833333,0.824171,1.0,1.0,"[""1568684"", ""25050364"", ""26902591""]","The evidence is insufficient to support the claim that Chenodeosycholic acid treatment reduces whole-body energy expenditure. In fact, Document 1 suggests the opposite, stating that ""Whole-body energy expenditure was also increased upon CDCA treatment.""",False,,576,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,249,2,276,48,324,provider,1512,0.408163,0.75,0.816972,1.0,1.0,"[""1568684"", ""23017040""]","The evidence is insufficient to support the statement that Chenodeosycholic acid treatment reduces whole-body energy expenditure. In fact, Document 1 suggests the opposite, stating that ""Whole-body energy expenditure was also increased upon CDCA treatment.""",False,ultra_route:claim_or_focused_evidence,324,0
fixed_3_full,Fixed Small Context,fixed_3,full,261,3,1297,80,1377,provider,2372,0.298507,0.833333,0.858065,0.386853,0.5,"[""35271381"", ""1122279"", ""32322418""]","The provided documents contain evidence that chronic aerobic exercise alters endothelial function, improving vasodilating mechanisms mediated by NO.

Document 2 shows that exercise training enhances endothelium-mediated relaxation of porcine collateral-dependent arterioles and increases endothelial nitric oxide synthase (ecNOS) mRNA levels, which suggests that exercise training increases NO production.

Document 3 also supports this",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,261,5,2153,80,2233,provider,2448,0.26087,0.75,0.864636,0.386853,0.5,"[""35271381"", ""1122279"", ""32322418"", ""46743299"", ""25822299""]","The provided documents contain sufficient evidence to support the statement that chronic aerobic exercise alters endothelial function, improving vasodilating mechanisms mediated by NO.

Document 2 shows that exercise training enhances endothelium-mediated relaxation of porcine collateral-dependent arterioles, likely due to increased endothelial nitric oxide synthase (ecNOS) mRNA expression and production of NO.

Document 3 demonstrates that",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,261,10,4219,80,4299,provider,2685,0.276923,0.75,0.865682,0.386853,0.5,"[""35271381"", ""1122279"", ""32322418"", ""46743299"", ""25822299"", ""17097974"", ""25974070"", ""5152028"", ""26658659"", ""13902570""]","The provided documents contain sufficient evidence to answer the question.

Chronic aerobic exercise has been shown to alter endothelial function, improving vasodilating mechanisms mediated by NO. Documents 2, 3, 4, and 5 provide evidence that exercise training increases endothelial nitric oxide synthase (eNOS) expression and NO production, leading to enhanced endothelium-dependent vasod",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,261,1,490,77,567,provider,2229,0.25,0.75,0.915115,0.0,0.0,"[""35271381""]","The provided documents do not explicitly state that chronic aerobic exercise alters endothelial function by improving vasodilating mechanisms mediated by NO. While Document 1 mentions that exercise training-induced adaptations involve changes in endothelium-mediated control and endothelial function, it does not specifically mention the role of NO in vasodilating mechanisms. Therefore, the evidence is insufficient to confirm the statement.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,261,3,882,80,962,provider,2372,0.305556,0.916667,0.84581,0.386853,0.5,"[""35271381"", ""1122279"", ""32322418""]","The provided documents contain evidence that chronic aerobic exercise alters endothelial function and improves vasodilating mechanisms mediated by NO.

Document 2 states that exercise training enhances endothelium-mediated relaxation and increases endothelial nitric oxide synthase (ecNOS) mRNA levels, which leads to increased production of NO. Document 3 also supports this, stating that moderate regular exercise increases basal production of nit",False,,962,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,261,2,504,80,584,provider,2258,0.236842,0.75,0.905723,0.0,0.0,"[""35271381"", ""5152028""]","The evidence is insufficient to confirm that chronic aerobic exercise alters endothelial function, improving vasodilating mechanisms mediated by NO. While Document 1 discusses the effects of exercise training on endothelial function and coronary vascular resistance, it does not specifically mention the role of NO in vasodilating mechanisms. Document 2 is unrelated to the topic of exercise and NO. Therefore, there is not enough information",False,ultra_route:claim_or_focused_evidence,584,0
