mode,method_name,budget_mode,compression_mode,query_id,docs_used,prompt_tokens,completion_tokens,total_tokens,token_source,generation_time_ms,answer_f1,answer_coverage,semantic_similarity,ndcg_at_10,mrr_at_10,selected_doc_ids,answer,fallback_used,fallback_reason,first_pass_tokens,fallback_tokens
fixed_7_full,Fixed Large Context,fixed_7,full,bioasq_2483,7,3306,80,3386,provider,2525,0.463415,0.894737,0.940079,0.832504,1.0,"[""bioasq_21060250"", ""bioasq_25554218"", ""bioasq_18031713"", ""bioasq_20438784"", ""bioasq_21347402"", ""bioasq_18975117"", ""bioasq_10545285""]","The evidence is insufficient to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers. While some documents suggest that GRPR and NMBR are expressed in lung cancer cells and may play a role in tumor growth, there is no comprehensive data provided to determine the frequency of overexpression in lung cancers",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_2483,10,4375,80,4455,provider,2835,0.444444,0.842105,0.963524,0.919975,1.0,"[""bioasq_21060250"", ""bioasq_25554218"", ""bioasq_18031713"", ""bioasq_20438784"", ""bioasq_21347402"", ""bioasq_18975117"", ""bioasq_10545285"", ""bioasq_8022486"", ""bioasq_31939155"", ""bioasq_22828605""]","The evidence is insufficient to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers. While some documents suggest that GRPR and NMBR are expressed in lung cancer cells and may play a role in tumor growth, there is no conclusive evidence to support the claim that they are frequently overexpressed",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,bioasq_2483,7,3306,80,3386,provider,2295,0.444444,0.842105,0.964456,0.832504,1.0,"[""bioasq_21060250"", ""bioasq_25554218"", ""bioasq_18031713"", ""bioasq_20438784"", ""bioasq_21347402"", ""bioasq_18975117"", ""bioasq_10545285""]","The evidence is insufficient to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers. While some documents suggest that GRPR and NMBR are expressed in lung cancer cells and may play a role in tumor growth, there is no conclusive evidence to suggest that they are frequently overexpressed in lung",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_2483,1,484,80,564,provider,2394,0.333333,0.631579,0.814963,0.302602,1.0,"[""bioasq_21060250""]","The provided documents do not mention lung cancers specifically, but rather discuss carcinoids, a type of neuroendocrine tumor, in the pulmonary and gastrointestinal tracts. The documents do show that bombesin receptors, including GRPR and NMBR, are present in pulmonary carcinoids. However, the evidence is insufficient to conclude that GRPR and NMBR are frequently overexpressed in lung cancers,",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_2483,3,929,80,1009,provider,2367,0.513514,0.894737,0.971121,0.493523,1.0,"[""bioasq_21060250"", ""bioasq_25554218"", ""bioasq_18031713""]","The evidence is insufficient to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers.

While Document 1 mentions the presence of bombesin receptor subtypes, including GRPR and NMBR, in pulmonary carcinoids, it does not provide information about their expression in lung cancers. Document",False,,1009,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,bioasq_2483,3,509,80,589,provider,2353,0.487179,0.894737,0.969643,0.644824,1.0,"[""bioasq_21060250"", ""bioasq_18975117"", ""bioasq_25554218""]","The evidence is insufficient to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers.

While Document 2 mentions that bombesin and its analogs have been implicated in the biology of several human cancers, including lung cancer, it does not specifically mention the overexpression of GRPR and NMB",False,,589,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_2483,3,509,80,589,provider,2390,0.487179,0.894737,0.969643,0.644824,1.0,"[""bioasq_21060250"", ""bioasq_18975117"", ""bioasq_25554218""]","The evidence is insufficient to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers.

While Document 2 mentions that bombesin and its analogs have been implicated in the biology of several human cancers, including lung cancer, it does not specifically mention the overexpression of GRPR and NMB",False,ultra_route:focused_or_concentrated,589,0
no_retrieval_full,No Retrieval,no_retrieval,full,bioasq_339,0,94,30,124,provider,1180,0.295652,0.196429,0.796694,0.0,0.0,[],"Between AT and GC bases. Directional mutation pressure introduces mutational biases between AT and GC bases, with mutations often favoring AT over GC.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_339,3,1106,66,1172,provider,2184,0.342857,0.321429,0.732065,0.469,1.0,"[""bioasq_7723058"", ""bioasq_20838599"", ""bioasq_7932780""]","Mutational biases due to directional mutation pressure are introduced between alpha-bases (A or T) and gamma-bases (G or C). This means that the biases occur between purines (A and G) and pyrimidines (T and C), or more specifically, between A/T and G/C base pairs.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_339,5,1625,65,1690,provider,2085,0.422535,0.410714,0.820001,0.648932,1.0,"[""bioasq_7723058"", ""bioasq_20838599"", ""bioasq_7932780"", ""bioasq_3357886"", ""bioasq_1556753""]",Mutational biases due to directional mutation pressure are introduced between alpha-bases (A or T) and gamma-bases (G or C). This means that the biases occur between the two types of DNA base pairs: AT-pairs (A-T or T-A) and GC-pairs (G-C or C-G).,False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,bioasq_339,7,2039,59,2098,provider,1775,0.405797,0.375,0.813687,0.800694,1.0,"[""bioasq_7723058"", ""bioasq_20838599"", ""bioasq_7932780"", ""bioasq_3357886"", ""bioasq_1556753"", ""bioasq_8411203"", ""bioasq_2253708""]",Mutational biases due to directional mutation pressure are introduced between alpha-bases (A or T) and gamma-bases (G or C). This means that the biases occur between the two types of DNA base pairs: A-T (or T-A) and G-C (or C-G).,False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_339,10,2733,30,2763,provider,1137,0.336283,0.303571,0.798591,1.0,1.0,"[""bioasq_7723058"", ""bioasq_20838599"", ""bioasq_7932780"", ""bioasq_3357886"", ""bioasq_1556753"", ""bioasq_8411203"", ""bioasq_2253708"", ""bioasq_8433382"", ""bioasq_1978331"", ""bioasq_3454289""]",Between alpha-bases (A or T) and gamma-bases (G or C) mutational biases are introduced due to directional mutation pressure.,False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,bioasq_339,7,2039,65,2104,provider,1945,0.422535,0.410714,0.820001,0.800694,1.0,"[""bioasq_7723058"", ""bioasq_20838599"", ""bioasq_7932780"", ""bioasq_3357886"", ""bioasq_1556753"", ""bioasq_8411203"", ""bioasq_2253708""]",Mutational biases due to directional mutation pressure are introduced between alpha-bases (A or T) and gamma-bases (G or C). This means that the biases occur between the two types of DNA base pairs: AT-pairs (A-T or T-A) and GC-pairs (G-C or C-G).,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_339,4,1316,80,1396,provider,2285,0.421053,0.410714,0.845255,0.563788,1.0,"[""bioasq_7723058"", ""bioasq_20838599"", ""bioasq_7932780"", ""bioasq_3357886""]","Mutational biases due to directional mutation pressure are introduced between alpha-bases (A or T) and gamma-bases (G or C). This is stated in Document 1, which mentions ""directional mutation pressure for variation of the DNA G + C content due to mutational biases between alpha-bases (A or T) and gamma-bases (G or C)"".

In more general terms",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_339,3,839,30,869,provider,1260,0.336283,0.303571,0.797728,0.469,1.0,"[""bioasq_7723058"", ""bioasq_20838599"", ""bioasq_7932780""]",Between alpha-bases (A or T) and gamma-bases (G or C) are mutational biases introduced due to directional mutation pressure.,False,,869,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,bioasq_339,4,999,30,1029,provider,1261,0.336283,0.303571,0.797728,0.563788,1.0,"[""bioasq_7723058"", ""bioasq_20838599"", ""bioasq_7932780"", ""bioasq_3357886""]",Between alpha-bases (A or T) and gamma-bases (G or C) are mutational biases introduced due to directional mutation pressure.,False,,1029,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_339,4,999,30,1029,provider,1153,0.336283,0.303571,0.797728,0.563788,1.0,"[""bioasq_7723058"", ""bioasq_20838599"", ""bioasq_7932780"", ""bioasq_3357886""]",Between alpha-bases (A or T) and gamma-bases (G or C) are mutational biases introduced due to directional mutation pressure.,False,ultra_route:focused_or_concentrated,1029,0
no_retrieval_full,No Retrieval,no_retrieval,full,bioasq_647,0,92,33,125,provider,1162,0.358974,0.26087,0.803407,0.0,0.0,[],"Unfortunately, the documents provided are empty, so the evidence is insufficient to answer the question about the genes associated with autosomal dominant Charcot-Marie-Tooth.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_647,3,1123,80,1203,provider,2472,0.323232,0.304348,0.757088,0.469,1.0,"[""bioasq_22451505"", ""bioasq_19502294"", ""bioasq_15099592""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. DNM2 (dynamin 2) - associated with dominant intermediate Charcot-Marie-Tooth neuropathy type B.
2. PMP22 - associated with Charcot-Marie-Tooth disease with deafness, specifically Charcot-Marie-Tooth type 1A.

These genes are mentioned in the",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_647,5,1829,80,1909,provider,2426,0.265306,0.282609,0.70535,0.648932,1.0,"[""bioasq_22451505"", ""bioasq_19502294"", ""bioasq_15099592"", ""bioasq_14561495"", ""bioasq_21753178""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. DNM2 (dynamin 2) - According to Documents 1 and 2, mutations in DNM2 lead to dominant intermediate Charcot-Marie-Tooth neuropathy type B.
2. GDAP1 (ganglioside-induced differentiation-associated protein 1) - According to Document 5,",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,bioasq_647,7,2234,80,2314,provider,2354,0.273684,0.282609,0.689812,0.72733,1.0,"[""bioasq_22451505"", ""bioasq_19502294"", ""bioasq_15099592"", ""bioasq_14561495"", ""bioasq_21753178"", ""bioasq_17636067"", ""bioasq_25400662""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. DNM2 (dynamin 2) - associated with dominant intermediate Charcot-Marie-Tooth neuropathy type B.
2. GDAP1 (ganglioside-induced differentiation-associated protein 1) - associated with autosomal dominant Charcot-Marie-Tooth (ADCMT).
3. PMP22",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_647,10,3031,80,3111,provider,2413,0.285714,0.304348,0.683695,0.926636,1.0,"[""bioasq_22451505"", ""bioasq_19502294"", ""bioasq_15099592"", ""bioasq_14561495"", ""bioasq_21753178"", ""bioasq_17636067"", ""bioasq_25400662"", ""bioasq_25337607"", ""bioasq_18231710"", ""bioasq_12481988""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. DNM2 (dynamin 2) - associated with dominant intermediate Charcot-Marie-Tooth neuropathy type B.
2. GDAP1 (ganglioside-induced differentiation-associated protein 1) - associated with autosomal dominant Charcot-Marie-Tooth (ADCMT) and has a variable phenotype",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,bioasq_647,5,1829,80,1909,provider,2294,0.247423,0.26087,0.68152,0.648932,1.0,"[""bioasq_22451505"", ""bioasq_19502294"", ""bioasq_15099592"", ""bioasq_14561495"", ""bioasq_21753178""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. DNM2 (dynamin 2) - associated with dominant intermediate Charcot-Marie-Tooth neuropathy type B.
2. GDAP1 (ganglioside-induced differentiation-associated protein 1) - associated with autosomal dominant Charcot-Marie-Tooth (ADCMT) in some cases.

Note",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_647,4,1401,80,1481,provider,2278,0.333333,0.326087,0.75705,0.563788,1.0,"[""bioasq_22451505"", ""bioasq_19502294"", ""bioasq_15099592"", ""bioasq_14561495""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. DNM2 (dynamin 2) - associated with dominant intermediate Charcot-Marie-Tooth neuropathy type B.
2. PMP22 - associated with Charcot-Marie-Tooth disease with deafness.

Note: The provided documents do not mention other genes associated with autosomal dominant Charcot-Marie",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_647,3,820,80,900,provider,2406,0.3,0.282609,0.754161,0.469,1.0,"[""bioasq_22451505"", ""bioasq_19502294"", ""bioasq_15099592""]","The provided documents mention the following genes associated with autosomal dominant Charcot-Marie-Tooth:

1. DNM2 (dynamin 2) - associated with dominant intermediate Charcot-Marie-Tooth neuropathy type B.
2. PMP22 - associated with Charcot-Marie-Tooth disease with deafness, specifically Charcot-Marie-Tooth type 1A.

Note that the",False,,900,0
coverage_guided_ultra,Coverage-Guided Ultra,coverage_guided_ultra,coverage_guided_ultra,bioasq_647,4,1021,80,1101,provider,2393,0.339623,0.326087,0.759464,0.563788,1.0,"[""bioasq_22451505"", ""bioasq_19502294"", ""bioasq_15099592"", ""bioasq_14561495""]","The provided documents mention the following genes associated with autosomal dominant Charcot-Marie-Tooth:

1. DNM2 (dynamin 2) - associated with dominant intermediate Charcot-Marie-Tooth neuropathy type B.
2. PMP22 - associated with Charcot-Marie-Tooth disease with deafness.

Note that the documents may not provide an exhaustive list of genes associated with autos",False,,1101,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_647,4,1021,80,1101,provider,2296,0.339623,0.326087,0.759464,0.563788,1.0,"[""bioasq_22451505"", ""bioasq_19502294"", ""bioasq_15099592"", ""bioasq_14561495""]","The provided documents mention the following genes associated with autosomal dominant Charcot-Marie-Tooth:

1. DNM2 (dynamin 2) - associated with dominant intermediate Charcot-Marie-Tooth neuropathy type B.
2. PMP22 - associated with Charcot-Marie-Tooth disease with deafness.

Note that the documents may not provide an exhaustive list of genes associated with autos",False,ultra_route:focused_or_concentrated,1101,0
no_retrieval_full,No Retrieval,no_retrieval,full,bioasq_3617,0,88,27,115,provider,1060,0.179775,0.098039,0.45387,0.0,0.0,[],"The provided documents are empty. Therefore, the evidence is insufficient to answer the question about the aim of iodine prophylaxis.",False,,0,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_3617,3,973,55,1028,provider,1719,0.40367,0.27451,0.723017,0.765361,1.0,"[""bioasq_17205086"", ""bioasq_10566200"", ""bioasq_23786024""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to block radioiodine uptake by the thyroid, thereby reducing the risk of thyroid cancer, particularly in vulnerable populations such as fetuses, children, and adolescents.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_3617,5,1552,80,1632,provider,2280,0.584615,0.45098,0.771953,0.967468,1.0,"[""bioasq_17205086"", ""bioasq_10566200"", ""bioasq_23786024"", ""bioasq_27655110"", ""bioasq_29531424""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to block the uptake of radioiodine by the thyroid gland, thereby reducing the risk of thyroid cancer, particularly in children and adolescents. This is achieved by administering stable iodine, usually in the form of potassium iodide (KI) pills, which can effectively block the radioiodine uptake",False,,0,0
fixed_7_full,Fixed Large Context,fixed_7,full,bioasq_3617,7,2063,80,2143,provider,2395,0.564885,0.431373,0.758018,0.967468,1.0,"[""bioasq_17205086"", ""bioasq_10566200"", ""bioasq_23786024"", ""bioasq_27655110"", ""bioasq_29531424"", ""bioasq_19636526"", ""bioasq_27837588""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, particularly in the thyroid, and to reduce the risk of thyroid cancer, especially in children and adolescents. This is achieved by administering stable iodine, usually in the form of potassium iodide (KI) pills, which can effectively block the uptake of radioactive iodine by the thyroid.

This information",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_3617,10,3173,80,3253,provider,2534,0.575758,0.470588,0.820647,0.967468,1.0,"[""bioasq_17205086"", ""bioasq_10566200"", ""bioasq_23786024"", ""bioasq_27655110"", ""bioasq_29531424"", ""bioasq_19636526"", ""bioasq_27837588"", ""bioasq_22005615"", ""bioasq_15132715"", ""bioasq_24300339""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, particularly in the event of a nuclear accident, by blocking the uptake of radioiodine by the thyroid gland. This is typically achieved through the administration of stable iodine, usually in the form of potassium iodide (KI) pills. The goal is to reduce the risk of thyroid cancer, especially",False,,0,0
heuristic_rules_full,Heuristic Rules,heuristic_rules,full,bioasq_3617,7,2063,80,2143,provider,2262,0.560606,0.431373,0.768141,0.967468,1.0,"[""bioasq_17205086"", ""bioasq_10566200"", ""bioasq_23786024"", ""bioasq_27655110"", ""bioasq_29531424"", ""bioasq_19636526"", ""bioasq_27837588""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, particularly to prevent thyroid cancer, by blocking the uptake of radioiodine by the thyroid gland. This is achieved through the administration of stable iodine, usually in the form of potassium iodide (KI) pills. The goal is to reduce the risk of thyroid cancer, especially in children and adolescents",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_3617,1,480,45,525,provider,1539,0.336634,0.215686,0.674923,0.469279,1.0,"[""bioasq_17205086""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to reduce the risk of thyroid cancer, particularly in fetuses, children, and adolescents under 18 years.",False,,0,0
