mode,method_name,budget_mode,compression_mode,query_id,docs_used,prompt_tokens,completion_tokens,total_tokens,token_source,generation_time_ms,answer_f1,answer_coverage,semantic_similarity,ndcg_at_10,mrr_at_10,selected_doc_ids,answer,fallback_used,fallback_reason,first_pass_tokens,fallback_tokens
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,asqa_51,3,375,73,448,provider,2600,0.277108,0.217391,0.721986,0.539003,1.0,"[""asqa_099df353c21b5ccb"", ""asqa_5518d99cde2b5c14"", ""asqa_ad0bd75af48397c0""]","The provided documents do not contain information about Shania Twain's current or upcoming tour dates in Ottawa, or the opening act for a specific concert in Ottawa. The documents mention Bastian Baker and Wes Mack as opening acts for Shania Twain's tours, but not specifically for a concert in Ottawa.

Therefore, the evidence is insufficient to answer the question.",False,,448,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,asqa_51,3,375,91,466,provider,2915,0.382514,0.289855,0.748653,0.539003,1.0,"[""asqa_099df353c21b5ccb"", ""asqa_5518d99cde2b5c14"", ""asqa_ad0bd75af48397c0""]","The provided documents do not mention Shania Twain's tour dates in Ottawa or the opening act for a specific concert in Ottawa. The documents only mention the opening acts for her previous tours: Bastian Baker for the Now Tour and Wes Mack for the Rock This Country Tour. However, they do not provide information about the current or upcoming tour in Ottawa.

Therefore, the evidence is insufficient to determine who is opening for Shania Twain in Ottawa.",False,safe_route:long_answer_setting,466,0
fixed_3_full,Fixed Small Context,fixed_3,full,asqa_52,3,327,50,377,provider,2097,0.363636,0.366667,0.708838,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023"", ""asqa_f42888ad5d172123""]","The evidence is insufficient. The provided documents do not contain information about when Last Chance U Season 3 takes place. Document 3 mentions filming dates for the TV series ""In the Dark"", but it is not related to ""Last Chance U"".",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,asqa_52,5,609,52,661,provider,2179,0.37037,0.366667,0.69824,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023"", ""asqa_f42888ad5d172123"", ""asqa_e779ed1a48e1e250"", ""asqa_14f149539d94bf53""]","The evidence is insufficient. The provided documents do not contain information about when Last Chance U Season 3 takes place. They provide general information about the series and other unrelated TV series, but do not specify the timing of Season 3 of Last Chance U.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,asqa_52,10,945,24,969,provider,1491,0.321429,0.266667,0.574171,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023"", ""asqa_f42888ad5d172123"", ""asqa_e779ed1a48e1e250"", ""asqa_14f149539d94bf53"", ""asqa_b98df8a4a0961acd"", ""asqa_b10e205b72ec6553"", ""asqa_92bd0f0cab7d01c3"", ""asqa_bf8ba741b96826d7"", ""asqa_3ad37b105b2293c3""]",The evidence is insufficient. The provided documents do not contain information about when Last Chance U Season 3 takes place.,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,asqa_52,2,170,24,194,provider,1461,0.321429,0.266667,0.574171,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023""]",The evidence is insufficient. The provided documents do not contain information about when Last Chance U Season 3 takes place.,False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,asqa_52,3,348,52,400,provider,1948,0.329114,0.366667,0.655674,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023"", ""asqa_f42888ad5d172123""]","The evidence is insufficient. The documents provided do not contain information about when Last Chance U Season 3 takes place. Document 3 mentions filming dates for a different TV series, ""In the Dark"", but does not provide any information about Last Chance U.",False,,400,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,asqa_52,3,348,51,399,provider,2122,0.333333,0.366667,0.65255,1.0,1.0,"[""asqa_3996bcb7aa379426"", ""asqa_bde56b4a1c308023"", ""asqa_f42888ad5d172123""]","The evidence is insufficient. The provided documents do not contain information about when Last Chance U Season 3 takes place. Document 3 mentions filming dates for a different TV series, ""In the Dark"", but does not provide information about Last Chance U.",False,safe_route:long_answer_setting,399,0
fixed_3_full,Fixed Small Context,fixed_3,full,asqa_53,3,571,90,661,provider,3214,0.409302,0.40678,0.886799,1.0,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_e38f79c04807783a"", ""asqa_d0ade97885a9c2b9""]","The most points scored in an NBA game by a single player is 100 points, achieved by Wilt Chamberlain in a game between the Philadelphia Warriors and the New York Knicks on March 2, 1962. However, if you're referring to the most points scored by a team, it is 186 points, achieved by the Detroit Pistons in a triple-overtime game against the Denver Nuggets on December 13, 1983.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,asqa_53,5,694,122,816,provider,3734,0.528926,0.423729,0.91812,1.0,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_e38f79c04807783a"", ""asqa_d0ade97885a9c2b9"", ""asqa_c70dba1f7ab0fccb"", ""asqa_e4fafd8ed158b528""]","The most points scored in an NBA game by a single player is 100 points, achieved by Wilt Chamberlain in a game between the Philadelphia Warriors and the New York Knicks on March 2, 1962. The most points scored by a team in a game is 186 points, achieved by the Detroit Pistons in a triple-overtime game against the Denver Nuggets on December 13, 1983. The most points scored in a game by both teams is 370 points, also achieved in the same game between the Detroit Pistons and the Denver Nuggets on December 13, 1983.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,asqa_53,10,1161,122,1283,provider,3760,0.528926,0.423729,0.91812,1.0,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_e38f79c04807783a"", ""asqa_d0ade97885a9c2b9"", ""asqa_c70dba1f7ab0fccb"", ""asqa_e4fafd8ed158b528"", ""asqa_2998327d41a52262"", ""asqa_6d9e9f52a14adfc6"", ""asqa_32a67c616aaae142"", ""asqa_287ad8ca78708f81"", ""asqa_12000dc5d4e761e5""]","The most points scored in an NBA game by a single player is 100 points, achieved by Wilt Chamberlain in a game between the Philadelphia Warriors and the New York Knicks on March 2, 1962. The most points scored by a team in a game is 186 points, achieved by the Detroit Pistons in a triple-overtime game against the Denver Nuggets on December 13, 1983. The most points scored in a game by both teams is 370 points, also achieved in the same game between the Detroit Pistons and the Denver Nuggets on December 13, 1983.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,asqa_53,1,367,87,454,provider,2912,0.441315,0.389831,0.895908,0.613147,1.0,"[""asqa_d08872a2766dfa04""]","The most points scored by a team in an NBA game is 186 points, achieved by the Detroit Pistons in a triple-overtime game against the Denver Nuggets on December 13, 1983. However, the most points scored by an individual player in an NBA game is 100 points, achieved by Wilt Chamberlain in a game between the Philadelphia Warriors and the New York Knicks on March 2, 1962.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,asqa_53,3,472,87,559,provider,3188,0.486239,0.338983,0.879577,1.0,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_e38f79c04807783a"", ""asqa_d0ade97885a9c2b9""]","The most points scored by a single player in an NBA game is 100 points, achieved by Wilt Chamberlain. However, if you're asking about the most points scored in a single game by a team, the answer is 186 points, achieved by the Pistons in a game against the Nuggets. The most points scored in a game by both teams combined is 370 points, also achieved by the Pistons and the Nuggets.",False,,559,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,asqa_53,3,472,76,548,provider,2609,0.478469,0.338983,0.87961,1.0,1.0,"[""asqa_d08872a2766dfa04"", ""asqa_e38f79c04807783a"", ""asqa_d0ade97885a9c2b9""]","The most points scored by a single player in an NBA game is 100 points, achieved by Wilt Chamberlain. The most points scored by one team in a game is 186 points, achieved by the Pistons in a game against the Nuggets. The most combined points scored by two teams in a game is 370 points, also achieved by the Pistons and the Nuggets.",False,safe_route:long_answer_setting,548,0
fixed_3_full,Fixed Small Context,fixed_3,full,asqa_54,3,358,58,416,provider,2125,0.333333,0.243902,0.653259,1.0,1.0,"[""asqa_38becc580ff6cc45"", ""asqa_197890a67f787645"", ""asqa_63681e063377eb8a""]","To test for lipids, you can use the emulsion test. This test involves suspending a sample in ethanol to dissolve the lipids, then decanting the liquid into water, where the lipids will form a cloudy white emulsion because they do not dissolve in water.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,asqa_54,5,541,53,594,provider,2155,0.333333,0.243902,0.664702,1.0,1.0,"[""asqa_38becc580ff6cc45"", ""asqa_197890a67f787645"", ""asqa_63681e063377eb8a"", ""asqa_4fe43cfdd78be07e"", ""asqa_6d8662904a335a58""]","To test for lipids, you use the emulsion test. This test involves suspending a sample in ethanol, allowing lipids to dissolve, and then decanting the liquid into water, resulting in a cloudy white emulsion if lipids are present.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,asqa_54,10,962,61,1023,provider,2204,0.372549,0.292683,0.653423,1.0,1.0,"[""asqa_38becc580ff6cc45"", ""asqa_197890a67f787645"", ""asqa_63681e063377eb8a"", ""asqa_4fe43cfdd78be07e"", ""asqa_6d8662904a335a58"", ""asqa_6630f87bfe6607ea"", ""asqa_b4a279782e8e3f4f"", ""asqa_02b9a825aa008bfa"", ""asqa_84f2d009e2adf382"", ""asqa_bba86de99ad4d567""]","To test for lipids, you can use the emulsion test, as described in Document 2. This test involves suspending a sample in ethanol, allowing lipids to dissolve, and then decanting the liquid into water, resulting in a cloudy white emulsion if lipids are present.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,asqa_54,2,285,55,340,provider,2100,0.371134,0.268293,0.632597,1.0,1.0,"[""asqa_38becc580ff6cc45"", ""asqa_197890a67f787645""]","To test for lipids, you can use the emulsion test. This test involves suspending a sample in ethanol, which dissolves the lipids, and then decanting the liquid into water, resulting in a cloudy white emulsion if lipids are present.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,asqa_54,3,383,71,454,provider,2511,0.381818,0.341463,0.662582,1.0,1.0,"[""asqa_38becc580ff6cc45"", ""asqa_197890a67f787645"", ""asqa_63681e063377eb8a""]","To test for lipids, you can use the emulsion test. This test involves suspending a sample in ethanol, which dissolves the lipids, and then decanting the liquid into water. Since lipids do not dissolve in water, they form a cloudy white emulsion when the ethanol is diluted, indicating the presence of lipids.",False,,454,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,asqa_54,3,383,71,454,provider,2453,0.4,0.365854,0.647561,1.0,1.0,"[""asqa_38becc580ff6cc45"", ""asqa_197890a67f787645"", ""asqa_63681e063377eb8a""]","To test for lipids, you can use the emulsion test. This method involves suspending a sample in ethanol, which dissolves the lipids, and then decanting the liquid into water. Since lipids do not dissolve in water, they form a cloudy white emulsion when the ethanol is diluted, indicating the presence of lipids.",False,safe_route:long_answer_setting,454,0
fixed_3_full,Fixed Small Context,fixed_3,full,asqa_55,3,326,34,360,provider,1718,0.567568,0.526316,0.884641,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_37efd95b49f6f5fb"", ""asqa_393367fa74e7b996""]","The song ""Give Me a Home Among the Gum Trees"" was written by Wally Johnson and Bob Brown (also known as Captain Rock) in 1974.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,asqa_55,5,532,34,566,provider,1791,0.567568,0.526316,0.884641,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_37efd95b49f6f5fb"", ""asqa_393367fa74e7b996"", ""asqa_db4395abff785f01"", ""asqa_434fe7b14d416c75""]","The song ""Give Me a Home Among the Gum Trees"" was written by Wally Johnson and Bob Brown (also known as Captain Rock) in 1974.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,asqa_55,10,825,34,859,provider,1708,0.567568,0.526316,0.884641,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_37efd95b49f6f5fb"", ""asqa_393367fa74e7b996"", ""asqa_db4395abff785f01"", ""asqa_434fe7b14d416c75"", ""asqa_dbf37c387c5cb9b7"", ""asqa_75edc12b3d548b5e"", ""asqa_54b727232596ad9d"", ""asqa_dc2d42d6b2d0810f"", ""asqa_1eac651c6778aeb4""]","The song ""Give Me a Home Among the Gum Trees"" was written by Wally Johnson and Bob Brown (also known as Captain Rock) in 1974.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,asqa_55,3,326,34,360,provider,1587,0.60274,0.552632,0.915812,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_37efd95b49f6f5fb"", ""asqa_393367fa74e7b996""]","The song ""Give Me a Home Among the Gumtrees"" was written by Wally Johnson and Bob Brown (also known as Captain Rock) in 1974.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,asqa_55,3,269,34,303,provider,1868,0.60274,0.552632,0.915812,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_37efd95b49f6f5fb"", ""asqa_393367fa74e7b996""]","The song ""Give Me a Home Among the Gumtrees"" was written by Wally Johnson and Bob Brown (also known as Captain Rock) in 1974.",False,,303,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,asqa_55,3,269,34,303,provider,1931,0.60274,0.552632,0.915812,1.0,1.0,"[""asqa_dff7e3eef6f8777e"", ""asqa_37efd95b49f6f5fb"", ""asqa_393367fa74e7b996""]","The song ""Give Me a Home Among the Gumtrees"" was written by Wally Johnson and Bob Brown (also known as Captain Rock) in 1974.",False,safe_route:long_answer_setting,303,0
fixed_3_full,Fixed Small Context,fixed_3,full,asqa_56,3,275,42,317,provider,2109,0.063492,0.041667,0.187496,0.0,0.0,"[""asqa_2577a38b80e46e24"", ""asqa_56164daee7d69668"", ""asqa_2092efd5b4f549dc""]","The evidence is insufficient. The phrase ""sang to the window to the wall"" is not mentioned in any of the provided documents, making it impossible to determine who sang it based on the given information.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,asqa_56,5,431,42,473,provider,1975,0.063492,0.041667,0.187496,0.0,0.0,"[""asqa_2577a38b80e46e24"", ""asqa_56164daee7d69668"", ""asqa_2092efd5b4f549dc"", ""asqa_e7b199827aba594e"", ""asqa_10a051e51ffaaab4""]","The evidence is insufficient. The phrase ""sang to the window to the wall"" is not mentioned in any of the provided documents, making it impossible to determine who sang it based on the given information.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,asqa_56,10,819,37,856,provider,1702,0.068966,0.041667,0.198171,0.0,0.0,"[""asqa_2577a38b80e46e24"", ""asqa_56164daee7d69668"", ""asqa_2092efd5b4f549dc"", ""asqa_e7b199827aba594e"", ""asqa_10a051e51ffaaab4"", ""asqa_015ae53ba1cf4a7d"", ""asqa_4cb532c1590cd046"", ""asqa_ad0bd75af48397c0"", ""asqa_54b727232596ad9d"", ""asqa_7214e8f88e60d8cc""]","The evidence is insufficient. The phrase ""sang to the window to the wall"" is not found in any of the provided documents, making it impossible to determine who sang it.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,asqa_56,1,152,37,189,provider,1773,0.101695,0.083333,0.140544,0.0,0.0,"[""asqa_2577a38b80e46e24""]","The evidence is insufficient. The provided document does not mention singing to the window to the wall. It appears to be referring to a different song, ""I'll Be Seeing You"".",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,asqa_56,3,295,56,351,provider,2077,0.108108,0.125,0.154095,0.0,0.0,"[""asqa_2577a38b80e46e24"", ""asqa_56164daee7d69668"", ""asqa_2092efd5b4f549dc""]","The evidence is insufficient. The provided documents do not mention the phrase ""sang to the window to the wall"", which seems to be a reference to the song ""To the Window, to the Wall"" by Next, but this information is not present in the given documents.",False,,351,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,asqa_56,3,295,58,353,provider,2187,0.106667,0.125,0.234304,0.0,0.0,"[""asqa_2577a38b80e46e24"", ""asqa_56164daee7d69668"", ""asqa_2092efd5b4f549dc""]","The evidence is insufficient. The provided documents do not mention the phrase ""sang to the window to the wall"", which seems to be a reference to the song ""To the Window, to the Wall"" by Missy Elliott, but this information is not present in the given documents.",False,safe_route:long_answer_setting,353,0
fixed_3_full,Fixed Small Context,fixed_3,full,asqa_57,3,226,65,291,provider,2282,0.363636,0.354839,0.72021,0.644824,1.0,"[""asqa_f6d72233b92e8f3a"", ""asqa_30639e3cbbe08d8b"", ""asqa_7aedfefb46638b70""]","The provided documents do not mention who played Zordon in the original Power Rangers. Document 1 mentions Nicholas Bell as Zordon, but it is in the context of the 1995 movie, not the original Power Rangers series. Therefore, the evidence is insufficient to determine who played Zordon in the original Power Rangers.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,asqa_57,5,343,48,391,provider,2186,0.592593,0.645161,0.928013,0.775148,1.0,"[""asqa_f6d72233b92e8f3a"", ""asqa_30639e3cbbe08d8b"", ""asqa_7aedfefb46638b70"", ""asqa_f9500a139d8d5e41"", ""asqa_5de5822a5506c7b4""]","According to Document 4, Zordon was initially voiced and portrayed by David Fielding, and later voiced by Robert L. Manahan, in the original Mighty Morphin Power Rangers series. Therefore, the answer is David Fielding.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,asqa_57,10,614,89,703,provider,3107,0.619469,0.806452,0.932249,0.775148,1.0,"[""asqa_f6d72233b92e8f3a"", ""asqa_30639e3cbbe08d8b"", ""asqa_7aedfefb46638b70"", ""asqa_f9500a139d8d5e41"", ""asqa_5de5822a5506c7b4"", ""asqa_0da859f7c53cb8dc"", ""asqa_b981992994df3f8d"", ""asqa_7bf306a78638f26d"", ""asqa_5c6fa30eb4cd049d"", ""asqa_6bab39fb48734c50""]","The evidence is insufficient to determine who played Zordon in the original Power Rangers television series. However, according to Document 4, Zordon was ""initially voiced and portrayed by David Fielding, and later voiced by Robert L. Manahan"" in the Mighty Morphin Power Rangers series. Document 1 mentions Nicholas Bell as Zordon, but this is in the context of the 1995 movie, not the original television series.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,asqa_57,4,303,39,342,provider,2021,0.586667,0.612903,0.931932,0.775148,1.0,"[""asqa_f6d72233b92e8f3a"", ""asqa_30639e3cbbe08d8b"", ""asqa_7aedfefb46638b70"", ""asqa_f9500a139d8d5e41""]","According to Document 4, Zordon was initially voiced and portrayed by David Fielding, and later voiced by Robert L. Manahan, in the original Mighty Morphin Power Rangers series.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,asqa_57,3,245,68,313,provider,2573,0.4,0.419355,0.796533,0.644824,1.0,"[""asqa_f6d72233b92e8f3a"", ""asqa_30639e3cbbe08d8b"", ""asqa_7aedfefb46638b70""]","The provided documents do not mention who played Zordon in the original Power Rangers. They do mention that Nicholas Bell played Zordon in the 1995 movie ""Mighty Morphin Power Rangers: The Movie"", but this is not the same as the original Power Rangers series. Therefore, the evidence is insufficient to answer the question.",False,,313,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,asqa_57,3,245,68,313,provider,2490,0.4,0.419355,0.796533,0.644824,1.0,"[""asqa_f6d72233b92e8f3a"", ""asqa_30639e3cbbe08d8b"", ""asqa_7aedfefb46638b70""]","The provided documents do not mention who played Zordon in the original Power Rangers. They do mention that Nicholas Bell played Zordon in the 1995 movie ""Mighty Morphin Power Rangers: The Movie"", but this is not the same as the original Power Rangers series. Therefore, the evidence is insufficient to answer the question.",False,safe_route:long_answer_setting,313,0
fixed_3_full,Fixed Small Context,fixed_3,full,asqa_58,3,395,145,540,provider,4061,0.285714,0.8,0.845008,1.0,1.0,"[""asqa_0692bac3bf0cc99a"", ""asqa_b2709651c703dfd6"", ""asqa_badde458eb8f8470""]","The evidence suggests that construction on the Sydney Harbour Bridge started in several stages. According to Document 3, the official ceremony to mark the ""turning of the first sod"" occurred on 28 July 1923. However, Document 2 states that work on the bridge itself commenced with the construction of approaches and approach spans, with concrete piers in place by September 1926. Finally, Document 1 specifies that arch construction began on 26 October 1928. Therefore, the construction start date depends on what is considered the start of construction, but the earliest date mentioned is 28 July 1923, for the official ceremony, and the arch construction itself began on 26 October 1928.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,asqa_58,5,651,180,831,provider,4932,0.218182,0.75,0.844508,1.0,1.0,"[""asqa_0692bac3bf0cc99a"", ""asqa_b2709651c703dfd6"", ""asqa_badde458eb8f8470"", ""asqa_de5167beb78eb898"", ""asqa_755c62158393a920""]","To determine when construction started on the Sydney Harbour Bridge, we need to look at the provided documents.

Document 3 mentions an official ceremony to mark the ""turning of the first sod"" on 28 July 1923. This event is often considered the starting point of a construction project.

Document 2 mentions that work on the bridge itself commenced with the construction of approaches and approach spans, and by September 1926, concrete piers were in place.

Document 1 specifically mentions that arch construction itself began on 26 October 1928.

Given this information, while the official ceremony was in 1923 and some preliminary work started in 1926, the actual construction of the arch, a key part of the bridge, began on 26 October 1928. Therefore, the evidence suggests that construction activities related to the Sydney Harbour Bridge started in different phases, with the official",False,,0,0
