mode,method_name,budget_mode,compression_mode,query_id,docs_used,prompt_tokens,completion_tokens,total_tokens,token_source,generation_time_ms,answer_f1,answer_coverage,semantic_similarity,ndcg_at_10,mrr_at_10,selected_doc_ids,answer,fallback_used,fallback_reason,first_pass_tokens,fallback_tokens
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9794,5,1286,170,1456,provider,9133,0.153846,0.428571,0.377391,1.0,1.0,"[""msmarco_9794_p2"", ""msmarco_9794_p5"", ""msmarco_9794_p0"", ""msmarco_9794_p4"", ""msmarco_9794_p3""]","Elvis sings in the key of E flat for the song ""Jailhouse Rock"". Additionally, he sings ""Key To The Highway"". The evidence is insufficient to determine the key for this specific song.",True,"top_3_compact:weak_phrase:not provided;top_3_full:weak_phrase:not provided,verbose_answer",436,1020
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9794,7,675,59,734,provider,3178,0.150943,0.571429,0.350861,1.0,1.0,"[""msmarco_9794_p2"", ""msmarco_9794_p5"", ""msmarco_9794_p0"", ""msmarco_9794_p4"", ""msmarco_9794_p3"", ""msmarco_9794_p7"", ""msmarco_9794_p6""]","Elvis sings in the key of E flat for the song ""Jailhouse Rock"", although it starts with a chordal sliding riff in the key of D. Additionally, Elvis sings ""Key To The Highway"". The evidence is insufficient to determine the key for all of Elvis' songs.",False,ultra_route:claim_or_focused_evidence,734,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9722,3,447,80,527,provider,3271,0.378947,0.695652,0.460051,0.0,0.0,"[""msmarco_9722_p6"", ""msmarco_9722_p5"", ""msmarco_9722_p3""]","A parkerized finish is a non-reflective, matte-type finish, typically black or grey in color, produced by a chemical reaction with the metal itself. It is also known as a phosphate finish and is used to protect the metal from corrosion and increase its resistance to wear. The process involves creating an iron-phosphate layer on the outer surface of the steel, resulting in a durable and protective",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9722,5,647,80,727,provider,6687,0.421053,0.73913,0.45544,0.386853,0.2,"[""msmarco_9722_p6"", ""msmarco_9722_p5"", ""msmarco_9722_p3"", ""msmarco_9722_p7"", ""msmarco_9722_p1""]","A parkerized finish is a non-reflective, matte-type finish, typically black or grey in color, produced by a chemical reaction with the metal itself. It is also known as a phosphate finish and is used to protect steel from corrosion and increase its resistance to wear. The process involves the creation of an iron-phosphate layer on the outer surface of the steel, which provides a protective coating",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9722,10,1175,80,1255,provider,3142,0.361702,0.652174,0.446551,0.386853,0.2,"[""msmarco_9722_p6"", ""msmarco_9722_p5"", ""msmarco_9722_p3"", ""msmarco_9722_p7"", ""msmarco_9722_p1"", ""msmarco_9722_p0"", ""msmarco_9722_p4"", ""msmarco_9722_p2"", ""msmarco_9765_p5"", ""msmarco_9832_p1""]","A parkerized finish is a non-reflective, matte-type finish, typically black or grey, that is used to protect steel surfaces from corrosion and increase their resistance to wear. It is produced by a chemical reaction with the metal itself, rather than being painted on, and is also known as a phosphate finish. The process involves the creation of a protective iron-phosphate layer on the outer surface",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9722,8,965,80,1045,provider,3227,0.382979,0.652174,0.455369,0.386853,0.2,"[""msmarco_9722_p6"", ""msmarco_9722_p5"", ""msmarco_9722_p3"", ""msmarco_9722_p7"", ""msmarco_9722_p1"", ""msmarco_9722_p0"", ""msmarco_9722_p4"", ""msmarco_9722_p2""]","A parkerized finish is a non-reflective, matte-type finish, typically black or grey, that is used to protect steel surfaces from corrosion and increase their resistance to wear. It is produced by a chemical reaction with the metal itself, rather than being painted on, and is also known as a phosphate finish. The process involves the creation of an iron-phosphate layer on the outer surface of",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9722,5,517,80,597,provider,3216,0.382979,0.695652,0.475855,0.386853,0.2,"[""msmarco_9722_p6"", ""msmarco_9722_p5"", ""msmarco_9722_p3"", ""msmarco_9722_p7"", ""msmarco_9722_p1""]","A parkerized finish is a non-reflective, matte-type finish, typically black or grey in color, created through a phosphate conversion coating process that protects a steel surface from corrosion and increases its resistance to wear. It is often used on firearms, particularly service or duty-type weapons, due to its durability. However, some sources note that it may have poor corrosion resistance and wear compared to other",False,,597,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9722,8,936,80,1016,provider,3309,0.463158,0.826087,0.421396,0.386853,0.2,"[""msmarco_9722_p6"", ""msmarco_9722_p5"", ""msmarco_9722_p3"", ""msmarco_9722_p7"", ""msmarco_9722_p1"", ""msmarco_9722_p0"", ""msmarco_9722_p4"", ""msmarco_9722_p2""]","A parkerized finish is a non-reflective, matte-type finish, typically black or grey, that is applied to a steel surface to protect it from corrosion and increase its wear resistance. It is a phosphate finish, specifically a chemical phosphate conversion coating, that is created through a process involving the transformation of the surface of the steel to a rust-resistant manganese or zinc phosphate layer. This finish is",False,ultra_route:claim_or_focused_evidence,1016,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9682,3,573,53,626,provider,2730,0.090909,0.4,0.377077,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p0"", ""msmarco_9682_p6""]","The age range for bulimia nervosa is typically between 12-25 years, with the average age of onset being 18 years. However, it can occur in children as young as 9 and adults into their mid-40s and older.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9682,5,934,53,987,provider,2926,0.090909,0.4,0.377077,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p0"", ""msmarco_9682_p6"", ""msmarco_9682_p5"", ""msmarco_9682_p8""]","The age range for bulimia nervosa is typically between 12-25 years, with the average age of onset being 18 years. However, it can occur in children as young as 9 and adults into their mid-40s and older.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9682,10,1661,80,1741,provider,3559,0.095238,0.6,0.377749,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p0"", ""msmarco_9682_p6"", ""msmarco_9682_p5"", ""msmarco_9682_p8"", ""msmarco_9682_p4"", ""msmarco_9682_p2"", ""msmarco_9682_p3"", ""msmarco_9682_p7"", ""msmarco_9772_p5""]","The age range for bulimia nervosa is typically between 12-25 years old, with the average age of onset being 18 years. However, it can occur in children as young as 9 and adults into their mid-40s and older.

This information is based on the following documents:
- Document 1: ""The average age of onset for bulimia is",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9682,9,1525,80,1605,provider,3318,0.064516,0.4,0.367657,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p0"", ""msmarco_9682_p6"", ""msmarco_9682_p5"", ""msmarco_9682_p8"", ""msmarco_9682_p4"", ""msmarco_9682_p2"", ""msmarco_9682_p3"", ""msmarco_9682_p7""]","The age range for bulimia nervosa is typically between 12-25 years, with the average age of onset being 18 years. However, it can occur in children as young as 9 and adults into their mid-40s and older.

This information is based on the following documents:
- Document 1: ""The average age of onset for bulimia is",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9682,3,599,53,652,provider,2467,0.090909,0.4,0.377077,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p0"", ""msmarco_9682_p6""]","The age range for bulimia nervosa is typically between 12-25 years, with the average age of onset being 18 years. However, it can occur in children as young as 9 and adults into their mid-40s and older.",False,,652,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9682,9,1187,53,1240,provider,3015,0.090909,0.4,0.377077,1.0,1.0,"[""msmarco_9682_p1"", ""msmarco_9682_p0"", ""msmarco_9682_p6"", ""msmarco_9682_p5"", ""msmarco_9682_p8"", ""msmarco_9682_p4"", ""msmarco_9682_p2"", ""msmarco_9682_p3"", ""msmarco_9682_p7""]","The age range for bulimia nervosa is typically between 12-25 years, with the average age of onset being 18 years. However, it can occur in children as young as 9 and adults into their mid-40s and older.",False,ultra_route:claim_or_focused_evidence,1240,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9685,3,408,29,437,provider,2608,0.26087,1.0,0.354257,1.0,1.0,"[""msmarco_9685_p0"", ""msmarco_9685_p1"", ""msmarco_9685_p2""]","It takes 30-45 minutes to boil beets, depending on their size, and up to 60 minutes for larger beets.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9685,5,640,80,720,provider,3098,0.1,1.0,0.300302,1.0,1.0,"[""msmarco_9685_p0"", ""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p3"", ""msmarco_9685_p4""]","It takes approximately 30-45 minutes to boil beets, depending on their size. However, larger beets can take up to 60 minutes to boil.

This information is consistent across multiple documents, including Document 1, Document 2, and Document 5. Document 3 provides a similar estimate, stating that whole young beets can be boiled for 30-40 minutes,",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9685,10,1289,80,1369,provider,3115,0.103448,1.0,0.346788,1.0,1.0,"[""msmarco_9685_p0"", ""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p3"", ""msmarco_9685_p4"", ""msmarco_9685_p5"", ""msmarco_9851_p0"", ""msmarco_9803_p4"", ""msmarco_9851_p7"", ""msmarco_9803_p5""]","The time it takes to boil beets can vary depending on their size. According to the documents, here are some general guidelines:

- Whole young beets: 30-40 minutes
- Larger beets: 45-60 minutes
- Old beets: 1 hour or more

It's also worth noting that some documents suggest boiling beets for 20-30 minutes, but",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9685,6,734,80,814,provider,3270,0.098361,1.0,0.331892,1.0,1.0,"[""msmarco_9685_p0"", ""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p3"", ""msmarco_9685_p4"", ""msmarco_9685_p5""]","The time it takes to boil beets can vary depending on their size. According to the documents, here are some general guidelines:

- Small to medium beets: 20-45 minutes
- Medium to large beets: 30-60 minutes
- Old or very large beets: 1 hour or more

It's recommended to check for doneness and adjust the cooking time as",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9685,3,378,63,441,provider,2623,0.122449,1.0,0.2868,1.0,1.0,"[""msmarco_9685_p0"", ""msmarco_9685_p1"", ""msmarco_9685_p2""]","It takes 30-45 minutes to boil beets, depending on their size, but it can take up to 60 minutes for larger beets. According to another source, whole young beets can be boiled for 30-40 minutes, while old beets may take 1 hour or more.",False,,441,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9685,6,729,80,809,provider,3417,0.113208,1.0,0.417628,1.0,1.0,"[""msmarco_9685_p0"", ""msmarco_9685_p1"", ""msmarco_9685_p2"", ""msmarco_9685_p3"", ""msmarco_9685_p4"", ""msmarco_9685_p5""]","The time it takes to boil beets can vary depending on their size. According to the documents, here are some general guidelines:

- Small to medium beets: 20-40 minutes (Document 4: 20-30 minutes, Document 3: 30-40 minutes)
- Medium to large beets: 30-45 minutes (Document 1, Document 2,",False,ultra_route:claim_or_focused_evidence,809,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9741,3,397,80,477,provider,3144,0.289474,0.818182,0.799844,1.0,1.0,"[""msmarco_9741_p4"", ""msmarco_9741_p1"", ""msmarco_9741_p7""]","Atherosclerosis is caused by the buildup of plaque, which is made up of fat, cholesterol, calcium, and other substances found in the blood. The buildup of plaque is often the result of a combination of factors, including diabetes, genetic risk factors, high blood pressure, a high-fat diet, obesity, high blood cholesterol levels, and smoking.

This information is supported by all three documents,",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9741,5,739,75,814,provider,3165,0.309859,0.909091,0.824178,1.0,1.0,"[""msmarco_9741_p4"", ""msmarco_9741_p1"", ""msmarco_9741_p7"", ""msmarco_9741_p5"", ""msmarco_9741_p2""]","Atherosclerosis is caused by the buildup of plaque, which is made up of fat, cholesterol, calcium, and other substances found in the blood, on the inside walls of the arteries. This buildup can be the result of various factors, including diabetes, genetic risk factors, high blood pressure, a high-fat diet, obesity, high blood cholesterol levels, and smoking.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9741,10,1484,80,1564,provider,3321,0.289474,0.909091,0.825873,1.0,1.0,"[""msmarco_9741_p4"", ""msmarco_9741_p1"", ""msmarco_9741_p7"", ""msmarco_9741_p5"", ""msmarco_9741_p2"", ""msmarco_9741_p6"", ""msmarco_9741_p3"", ""msmarco_9741_p8"", ""msmarco_9741_p0"", ""msmarco_9657_p4""]","Atherosclerosis is caused by the buildup of plaque, which is made up of fat, cholesterol, calcium, and other substances found in the blood, on the inside walls of the arteries. This buildup can be the result of various factors, including diabetes, genetic risk factors, high blood pressure, a high-fat diet, obesity, high blood cholesterol levels, and smoking.

The evidence from the documents",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9741,9,1311,80,1391,provider,3221,0.289474,0.909091,0.830613,1.0,1.0,"[""msmarco_9741_p4"", ""msmarco_9741_p1"", ""msmarco_9741_p7"", ""msmarco_9741_p5"", ""msmarco_9741_p2"", ""msmarco_9741_p6"", ""msmarco_9741_p3"", ""msmarco_9741_p8"", ""msmarco_9741_p0""]","Atherosclerosis is caused by the buildup of plaque, which is made up of fat, cholesterol, calcium, and other substances found in the blood, on the inside walls of the arteries. This buildup can be the result of various factors, including diabetes, genetic risk factors, high blood pressure, a high-fat diet, obesity, high blood cholesterol levels, and smoking.

The documents provide consistent information",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9741,5,472,72,544,provider,2978,0.298507,0.818182,0.88169,1.0,1.0,"[""msmarco_9741_p4"", ""msmarco_9741_p1"", ""msmarco_9741_p7"", ""msmarco_9741_p5"", ""msmarco_9741_p2""]","Atherosclerosis is caused by the buildup of plaque on the inside walls of the arteries. This buildup is due to the collection of circulating lipids, such as fats and cholesterol, in the bloodstream, which thickens and forms structures called plaques that narrow the arteries.

This information is supported by Documents 1, 2, and 3.",False,,544,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9741,9,978,80,1058,provider,3256,0.311688,1.0,0.836613,1.0,1.0,"[""msmarco_9741_p4"", ""msmarco_9741_p1"", ""msmarco_9741_p7"", ""msmarco_9741_p5"", ""msmarco_9741_p2"", ""msmarco_9741_p6"", ""msmarco_9741_p3"", ""msmarco_9741_p8"", ""msmarco_9741_p0""]","Atherosclerosis is caused by the buildup of plaque, which is made up of cholesterol, fatty substances, cellular waste products, calcium, and fibrin, on the inside walls of the arteries. This buildup is also associated with the invasion and accumulation of white blood cells and the proliferation of intimal smooth muscle cells, creating a fibrofatty plaque. The condition is characterized by the narrowing and hardening",False,ultra_route:claim_or_focused_evidence,1058,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9775,3,592,65,657,provider,2795,0.103448,1.0,0.671882,1.0,1.0,"[""msmarco_9775_p1"", ""msmarco_9775_p4"", ""msmarco_9775_p0""]","According to the provided documents, a cat named Bossy was appointed as the Director of Communications at a Romanian company, specifically an online store called Catbox.ro, based in Bucharest. The cat was reportedly hired after a thorough application process and will earn a salary of £110 per month plus a bonus of cat food.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9775,5,898,69,967,provider,3071,0.096774,1.0,0.670815,1.0,1.0,"[""msmarco_9775_p1"", ""msmarco_9775_p4"", ""msmarco_9775_p0"", ""msmarco_9775_p7"", ""msmarco_9775_p6""]","A cat named Bossy was appointed as the Director of Communications at a Romanian company, specifically an online store called Catbox.ro, based in Bucharest. The cat was nine months old at the time of the appointment and was reportedly hired after a thorough application process, earning a salary of £110 per month plus cat food as a bonus.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9775,10,1354,72,1426,provider,4059,0.096774,1.0,0.679763,1.0,1.0,"[""msmarco_9775_p1"", ""msmarco_9775_p4"", ""msmarco_9775_p0"", ""msmarco_9775_p7"", ""msmarco_9775_p6"", ""msmarco_9775_p5"", ""msmarco_9769_p2"", ""msmarco_9769_p0"", ""msmarco_9775_p8"", ""msmarco_9769_p6""]","According to the provided documents, a cat named Bossy was appointed as the Director of Communications at a Romanian company. This information can be found in Document 1 and Document 2. Bossy, a 9-month-old cat, was hired after a thorough application process and will earn a salary of £110 per month plus a bonus of cat food.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9775,5,898,68,966,provider,2828,0.098361,1.0,0.671627,1.0,1.0,"[""msmarco_9775_p1"", ""msmarco_9775_p4"", ""msmarco_9775_p0"", ""msmarco_9775_p7"", ""msmarco_9775_p6""]","A cat named Bossy was appointed as the Director of Communications at a Romanian company, specifically an online store called Catbox.ro, based in Bucharest. The cat was nine months old at the time of appointment and was reportedly hired after a thorough application process, earning a salary of £110 per month plus cat food as a bonus.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9775,3,503,49,552,provider,2550,0.139535,1.0,0.639934,1.0,1.0,"[""msmarco_9775_p1"", ""msmarco_9775_p4"", ""msmarco_9775_p0""]","There is evidence that a cat was named as the Director of Communications at a Romanian company. The cat's name is Bossy, and it is 9 months old. This information is present in both Document 1 and Document 2.",False,,552,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9775,5,773,65,838,provider,2930,0.117647,1.0,0.692836,1.0,1.0,"[""msmarco_9775_p1"", ""msmarco_9775_p4"", ""msmarco_9775_p0"", ""msmarco_9775_p7"", ""msmarco_9775_p6""]","A cat named Bossy was appointed as the Director of Communications at a Romanian company in Bucharest. According to the provided documents, specifically Document 1 and Document 2, Bossy, a 9-month-old cat, was hired for the top job, putting ""paw to paper"" to accept the contract.",False,ultra_route:claim_or_focused_evidence,838,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9825,3,410,13,423,provider,1628,0.4,1.0,0.367833,0.0,0.0,"[""msmarco_9825_p4"", ""msmarco_9825_p1"", ""msmarco_9825_p0""]","Chayanne was born in San Lorenzo, Puerto Rico.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9825,5,610,57,667,provider,2766,0.090909,1.0,0.318235,0.386853,0.2,"[""msmarco_9825_p4"", ""msmarco_9825_p1"", ""msmarco_9825_p0"", ""msmarco_9825_p3"", ""msmarco_9825_p2""]","Chayanne was born in San Lorenzo, Puerto Rico. This information is consistently provided in Documents 1, 2, and 3. Documents 4 and 5 also confirm that he was born in Puerto Rico, but they do not specify the city as San Lorenzo.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,msmarco_9825,10,1398,56,1454,provider,3399,0.093023,1.0,0.301225,0.386853,0.2,"[""msmarco_9825_p4"", ""msmarco_9825_p1"", ""msmarco_9825_p0"", ""msmarco_9825_p3"", ""msmarco_9825_p2"", ""msmarco_9829_p6"", ""msmarco_9852_p5"", ""msmarco_9891_p7"", ""msmarco_9891_p0"", ""msmarco_9891_p6""]","Chayanne was born in San Lorenzo, Puerto Rico. This information is consistently provided in Documents 1, 2, and 3. Documents 4 and 5 also confirm that he was born in Puerto Rico, but do not specify the city of San Lorenzo.",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,msmarco_9825,5,610,57,667,provider,3158,0.090909,1.0,0.318235,0.386853,0.2,"[""msmarco_9825_p4"", ""msmarco_9825_p1"", ""msmarco_9825_p0"", ""msmarco_9825_p3"", ""msmarco_9825_p2""]","Chayanne was born in San Lorenzo, Puerto Rico. This information is consistently provided in Documents 1, 2, and 3. Documents 4 and 5 also confirm that he was born in Puerto Rico, but they do not specify the city as San Lorenzo.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,msmarco_9825,3,366,13,379,provider,2096,0.4,1.0,0.367833,0.0,0.0,"[""msmarco_9825_p4"", ""msmarco_9825_p1"", ""msmarco_9825_p0""]","Chayanne was born in San Lorenzo, Puerto Rico.",False,,379,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,msmarco_9825,5,630,57,687,provider,3022,0.090909,1.0,0.291194,0.386853,0.2,"[""msmarco_9825_p4"", ""msmarco_9825_p1"", ""msmarco_9825_p0"", ""msmarco_9825_p3"", ""msmarco_9825_p2""]","Chayanne was born in San Lorenzo, Puerto Rico. This information is found in Documents 1, 2, and 3. Documents 4 and 5 also confirm that he was born in Puerto Rico, but they do not provide the specific city of San Lorenzo.",False,ultra_route:claim_or_focused_evidence,687,0
fixed_3_full,Fixed Small Context,fixed_3,full,msmarco_9832,3,484,80,564,provider,3736,0.115942,0.25,0.319425,0.0,0.0,"[""msmarco_9832_p7"", ""msmarco_9832_p0"", ""msmarco_9832_p2""]","Austenitic and martensitic refer to two different crystal structures found in steel.

Austenitic has a face-centered cubic (FCC) crystal structure.
Martensitic has a body-centered tetragonal (BCT) crystal structure.

The martensitic transformation from austenite results in a change in volume and a shear strain of about 0.26, which",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,msmarco_9832,5,806,80,886,provider,3242,0.289474,0.625,0.430259,0.386853,0.2,"[""msmarco_9832_p7"", ""msmarco_9832_p0"", ""msmarco_9832_p2"", ""msmarco_9832_p5"", ""msmarco_9832_p3""]","Austenitic and martensitic refer to two different crystal structures found in steel.

Austenitic has a face-centered cubic (FCC) crystal structure. It is the most common type of stainless steel and is known for its versatility, as it can be formed and welded with successful results.

Martensitic has a body-centered tetragonal (BCT) crystal structure. It is",False,,0,0
