mode,method_name,budget_mode,compression_mode,query_id,docs_used,prompt_tokens,completion_tokens,total_tokens,token_source,generation_time_ms,answer_f1,answer_coverage,semantic_similarity,ndcg_at_10,mrr_at_10,selected_doc_ids,answer,fallback_used,fallback_reason,first_pass_tokens,fallback_tokens
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_4448,3,606,33,639,provider,1308,0.974359,1.0,0.971796,1.0,1.0,"[""bioasq_31301033"", ""bioasq_24410536"", ""bioasq_23605694""]",Volanesorsen was approved in the EU in May 2019 for the treatment of adult patients with familial chylomicronemia syndrome (FCS).,False,,639,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_4448,3,395,16,411,provider,793,0.642857,0.470588,0.629729,1.0,1.0,"[""bioasq_31301033"", ""bioasq_23605694"", ""bioasq_22758911""]",Volanesorsen was approved in the EU in May 2019.,False,ultra_route:focused_or_concentrated,411,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_2483,3,1586,80,1666,provider,2465,0.487179,0.894737,0.967782,0.644824,1.0,"[""bioasq_25554218"", ""bioasq_18975117"", ""bioasq_20438784""]","The evidence is insufficient to determine if the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers. The provided documents discuss the biology and pharmacology of bombesin receptors, but they do not provide direct evidence on the frequency of overexpression of GRPR and NMBR in lung cancers. While Document 2",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_2483,5,2785,80,2865,provider,2624,0.48,0.842105,0.952567,0.892211,1.0,"[""bioasq_25554218"", ""bioasq_18975117"", ""bioasq_20438784"", ""bioasq_10545285"", ""bioasq_22828605""]","The evidence is insufficient to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers. While Document 4 suggests that GRPR and NMBR are expressed in non-small cell lung carcinoma (NSCLC) cell lines, and Document 2 mentions that GRPR analogs have been used as",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_2483,10,5126,80,5206,provider,2689,0.487179,0.894737,0.940415,1.0,1.0,"[""bioasq_25554218"", ""bioasq_18975117"", ""bioasq_20438784"", ""bioasq_10545285"", ""bioasq_22828605"", ""bioasq_21060250"", ""bioasq_25457975"", ""bioasq_14720367"", ""bioasq_18223678"", ""bioasq_23349185""]","The evidence is insufficient to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers. While some documents mention the expression of GRPR and NMBR in lung cancer cells, there is no comprehensive information provided to determine the frequency of overexpression. Document 4 shows that GRP and NMB",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_2483,5,2785,80,2865,provider,2309,0.48,0.842105,0.952567,0.892211,1.0,"[""bioasq_25554218"", ""bioasq_18975117"", ""bioasq_20438784"", ""bioasq_10545285"", ""bioasq_22828605""]","The evidence is insufficient to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers. While Document 4 suggests that GRPR and NMBR are expressed in non-small cell lung carcinoma (NSCLC) cell lines, and Document 2 mentions that GRPR analogs have been used as",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_2483,3,1106,80,1186,provider,2392,0.487179,0.894737,0.964281,0.644824,1.0,"[""bioasq_25554218"", ""bioasq_18975117"", ""bioasq_20438784""]","The evidence is insufficient to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers.

While the documents mention the relationship between bombesin receptors and lung cancer, they do not provide direct evidence of frequent overexpression of GRPR and NMBR in lung cancer. Document 1 discusses the investigation",False,,1186,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_2483,3,1106,80,1186,provider,2207,0.469136,0.894737,0.965836,0.644824,1.0,"[""bioasq_25554218"", ""bioasq_18975117"", ""bioasq_20438784""]","The provided documents do not contain sufficient evidence to conclude that the human bombesin receptors, GRPR and NMBR, are frequently overexpressed G-protein-coupled-receptors by lung-cancers. While the documents mention the role of GRPR and NMBR in cancer, particularly lung cancer, and their potential as targets for cancer therapy, they do not provide direct evidence of frequent over",False,safe_route:distributed_flat_ranking,1186,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_339,3,775,29,804,provider,1228,0.336283,0.303571,0.80254,0.469,1.0,"[""bioasq_7723058"", ""bioasq_3357886"", ""bioasq_8433382""]",Mutational biases due to directional mutation pressure are introduced between alpha-bases (A or T) and gamma-bases (G or C).,False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_339,5,1324,76,1400,provider,2267,0.432432,0.410714,0.838282,0.648932,1.0,"[""bioasq_7723058"", ""bioasq_3357886"", ""bioasq_8433382"", ""bioasq_1978331"", ""bioasq_7932780""]","Mutational biases due to directional mutation pressure are introduced between alpha-bases (A or T) and gamma-bases (G or C). This is stated in Document 1, which mentions ""directional mutation pressure for variation of the DNA G + C content due to mutational biases between alpha-bases (A or T) and gamma-bases (G or C)"".",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_339,10,2759,30,2789,provider,1262,0.336283,0.303571,0.798591,1.0,1.0,"[""bioasq_7723058"", ""bioasq_3357886"", ""bioasq_8433382"", ""bioasq_1978331"", ""bioasq_7932780"", ""bioasq_8411203"", ""bioasq_2253708"", ""bioasq_1556753"", ""bioasq_3454289"", ""bioasq_2326195""]",Between alpha-bases (A or T) and gamma-bases (G or C) mutational biases are introduced due to directional mutation pressure.,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_339,9,2465,50,2515,provider,1842,0.393939,0.375,0.8185,0.936379,1.0,"[""bioasq_7723058"", ""bioasq_3357886"", ""bioasq_8433382"", ""bioasq_1978331"", ""bioasq_7932780"", ""bioasq_8411203"", ""bioasq_2253708"", ""bioasq_1556753"", ""bioasq_3454289""]",Mutational biases due to directional mutation pressure are introduced between alpha-bases (A or T) and gamma-bases (G or C). This means that the biases occur between the two types of DNA base pairs: A-T and G-C.,False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_339,3,709,30,739,provider,1275,0.336283,0.303571,0.797728,0.469,1.0,"[""bioasq_7723058"", ""bioasq_3357886"", ""bioasq_8433382""]",Between alpha-bases (A or T) and gamma-bases (G or C) are mutational biases introduced due to directional mutation pressure.,False,,739,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_339,9,2042,30,2072,provider,1399,0.336283,0.303571,0.797728,0.936379,1.0,"[""bioasq_7723058"", ""bioasq_3357886"", ""bioasq_8433382"", ""bioasq_1978331"", ""bioasq_7932780"", ""bioasq_8411203"", ""bioasq_2253708"", ""bioasq_1556753"", ""bioasq_3454289""]",Between alpha-bases (A or T) and gamma-bases (G or C) are mutational biases introduced due to directional mutation pressure.,False,ultra_route:focused_or_concentrated,2072,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_647,3,699,80,779,provider,2387,0.330097,0.304348,0.727488,0.469,1.0,"[""bioasq_8655146"", ""bioasq_18231710"", ""bioasq_15099592""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are PMP22 and GDAP1.

Evidence for PMP22 is found in Document 1, which states that the CMT1A phenotype is specifically associated with PMP22 gene duplications, and in Document 3, which reports a T23R missense mutation in PMP22 co-segregating with the",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_647,5,1345,80,1425,provider,2375,0.258065,0.26087,0.689334,0.648932,1.0,"[""bioasq_8655146"", ""bioasq_18231710"", ""bioasq_15099592"", ""bioasq_15731758"", ""bioasq_22091729""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. PMP22 (peripheral myelin gene) - associated with Charcot-Marie-Tooth type-1A neuropathy (CMT1A) (Document 1, Document 3)
2. GDAP1 (ganglioside-induced differentiation-associated protein 1) - associated with autosomal dominant",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_647,10,3125,80,3205,provider,2790,0.258065,0.26087,0.797543,1.0,1.0,"[""bioasq_8655146"", ""bioasq_18231710"", ""bioasq_15099592"", ""bioasq_15731758"", ""bioasq_22091729"", ""bioasq_25337607"", ""bioasq_14561495"", ""bioasq_22781092"", ""bioasq_21199105"", ""bioasq_21753178""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. PMP22 (Document 1, Document 3) - associated with Charcot-Marie-Tooth type-1A neuropathy (CMT1A)
2. GDAP1 (Document 2, Document 6, Document 9, Document 10) - associated with axonal Charcot-Mar",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_647,4,971,80,1051,provider,2315,0.316832,0.326087,0.814609,0.563788,1.0,"[""bioasq_8655146"", ""bioasq_18231710"", ""bioasq_15099592"", ""bioasq_15731758""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. PMP22 (associated with Charcot-Marie-Tooth type-1A)
2. GDAP1 (reported in one family with a novel Q218E mutation)
3. DNM2 (associated with DI-CMTB, an intermediate type of CMT)

These genes are mentioned in Documents 1",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_647,3,547,80,627,provider,2294,0.313725,0.326087,0.693321,0.469,1.0,"[""bioasq_8655146"", ""bioasq_18231710"", ""bioasq_15099592""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are PMP22 and GDAP1.

Evidence for PMP22 is found in Document 1, which states that autosomal dominant Charcot-Marie-Tooth type-1A neuropathy (CMT1A) is commonly associated with a submicroscopic tandem DNA duplication of a 1.5-Mb region of",False,,627,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_647,4,863,80,943,provider,2282,0.25,0.26087,0.648707,0.563788,1.0,"[""bioasq_8655146"", ""bioasq_18231710"", ""bioasq_15099592"", ""bioasq_15731758""]","The genes associated with autosomal dominant Charcot-Marie-Tooth are:

1. PMP22 (peripheral myelin gene) - associated with Charcot-Marie-Tooth type-1A neuropathy (CMT1A)
2. GDAP1 (ganglioside-induced differentiation-associated protein 1) - a novel Q218E mutation was reported in an autosomal dominant C",False,ultra_route:focused_or_concentrated,943,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_3617,3,1137,49,1186,provider,1902,0.317757,0.215686,0.68279,0.765361,1.0,"[""bioasq_17205086"", ""bioasq_27655110"", ""bioasq_23786024""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to reduce the risk of thyroid cancer, particularly in children and adolescents under 18 years, as well as pregnant and breastfeeding women.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_3617,5,1694,74,1768,provider,2305,0.555556,0.411765,0.747647,0.967468,1.0,"[""bioasq_17205086"", ""bioasq_27655110"", ""bioasq_23786024"", ""bioasq_10566200"", ""bioasq_25987851""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to reduce the risk of thyroid cancer, particularly in children and adolescents, by blocking the uptake of radioactive iodine by the thyroid gland. This is achieved through the administration of stable iodine, usually in the form of potassium iodide (KI) pills.",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_3617,10,3386,80,3466,provider,2515,0.571429,0.470588,0.813173,0.967468,1.0,"[""bioasq_17205086"", ""bioasq_27655110"", ""bioasq_23786024"", ""bioasq_10566200"", ""bioasq_25987851"", ""bioasq_23972284"", ""bioasq_29278542"", ""bioasq_19636526"", ""bioasq_29089894"", ""bioasq_24300339""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, particularly in the case of a nuclear accident, by administering stable iodine, usually in the form of potassium iodide (KI) pills. This can help reduce the risk of thyroid cancer, especially in children and adolescents. The primary goal is to block the uptake of radioactive iodine by the thyroid",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_3617,4,1371,80,1451,provider,2364,0.461538,0.392157,0.750703,0.967468,1.0,"[""bioasq_17205086"", ""bioasq_27655110"", ""bioasq_23786024"", ""bioasq_10566200""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to reduce the risk of thyroid cancer, particularly in children and adolescents under 18 years, as well as in pregnant and breast-feeding women, and newborns. This is achieved by administering stable iodine, usually in the form of potassium iodide (KI) pills, which can block",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_3617,3,579,76,655,provider,2439,0.435484,0.313725,0.743804,0.765361,1.0,"[""bioasq_17205086"", ""bioasq_27655110"", ""bioasq_23786024""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to reduce the risk of radiogenic thyroid cancer, particularly in fetuses, children, and adolescents under 18 years. It is administered through iodine tablets, such as potassium iodide (KI), to prevent the uptake of radioactive iodine by the thyroid gland.",False,,655,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_3617,4,794,80,874,provider,2401,0.546875,0.411765,0.782764,0.967468,1.0,"[""bioasq_17205086"", ""bioasq_27655110"", ""bioasq_23786024"", ""bioasq_10566200""]","The aim of iodine prophylaxis is to protect against the intake of radioactive iodine isotopes, specifically to block radioiodine uptake by the thyroid, and reduce the risk of radiogenic thyroid cancer, particularly in fetuses, children, and adolescents. This is achieved by administering stable iodine, usually in the form of potassium iodide (KI) pills, to prevent the uptake of radioactive",False,ultra_route:focused_or_concentrated,874,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_3206,3,993,80,1073,provider,2405,0.933333,0.948718,0.990452,1.0,1.0,"[""bioasq_29531424"", ""bioasq_22005615"", ""bioasq_25378307""]","The 5 key questions in human performance modeling are:

1. Why we build models of human performance;
2. What the expectations of a good human performance model are;
3. What the procedures and requirements in building and verifying a human performance model are;
4. How we integrate a human performance model with system design;
5. What the possible future directions of human performance modeling research are.

These questions",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_3206,5,1947,80,2027,provider,2337,0.933333,0.948718,0.990452,1.0,1.0,"[""bioasq_29531424"", ""bioasq_22005615"", ""bioasq_25378307"", ""bioasq_29518851"", ""bioasq_21315458""]","The 5 key questions in human performance modeling are:

1. Why we build models of human performance;
2. What the expectations of a good human performance model are;
3. What the procedures and requirements in building and verifying a human performance model are;
4. How we integrate a human performance model with system design;
5. What the possible future directions of human performance modeling research are.

These questions",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_3206,10,3575,80,3655,provider,2554,0.933333,0.948718,0.990452,1.0,1.0,"[""bioasq_29531424"", ""bioasq_22005615"", ""bioasq_25378307"", ""bioasq_29518851"", ""bioasq_21315458"", ""bioasq_33068633"", ""bioasq_20158590"", ""bioasq_26748519"", ""bioasq_16238072"", ""bioasq_26305296""]","The 5 key questions in human performance modeling are:

1. Why we build models of human performance;
2. What the expectations of a good human performance model are;
3. What the procedures and requirements in building and verifying a human performance model are;
4. How we integrate a human performance model with system design;
5. What the possible future directions of human performance modeling research are.

These questions",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_3206,1,269,80,349,provider,2414,0.947368,0.948718,0.980114,0.613147,1.0,"[""bioasq_29531424""]","The 5 key questions in human performance modeling are:
1. Why we build models of human performance
2. What the expectations of a good human performance model are
3. What the procedures and requirements in building and verifying a human performance model are
4. How we integrate a human performance model with system design
5. What the possible future directions of human performance modeling research are.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_3206,3,695,80,775,provider,2257,0.955224,0.948718,0.989091,1.0,1.0,"[""bioasq_29531424"", ""bioasq_22005615"", ""bioasq_25378307""]","The 5 key questions in human performance modeling are:

1. Why we build models of human performance;
2. What the expectations of a good human performance model are;
3. What the procedures and requirements in building and verifying a human performance model are;
4. How we integrate a human performance model with system design; and
5. What the possible future directions of human performance modeling research are.",False,,775,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_3206,2,362,80,442,provider,2445,0.933333,0.948718,0.990452,0.613147,1.0,"[""bioasq_29531424"", ""bioasq_25378307""]","The 5 key questions in human performance modeling are:

1. Why we build models of human performance;
2. What the expectations of a good human performance model are;
3. What the procedures and requirements in building and verifying a human performance model are;
4. How we integrate a human performance model with system design;
5. What the possible future directions of human performance modeling research are.

These questions",False,ultra_route:focused_or_concentrated,442,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_4564,3,1394,57,1451,provider,2210,0.188679,0.3125,0.67442,0.0,0.0,"[""bioasq_32520777"", ""bioasq_29374079"", ""bioasq_31578082""]","The evidence is insufficient. The provided documents do not mention ""PCDHGC4"" or its association with biallelic variants. Therefore, it is not possible to determine what is caused by biallelic variants in PCDHGC4 based on the given documents.",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_4564,5,2189,31,2220,provider,1195,0.216216,0.25,0.763785,0.0,0.0,"[""bioasq_32520777"", ""bioasq_29374079"", ""bioasq_31578082"", ""bioasq_16831322"", ""bioasq_30079523""]",The evidence is insufficient. The provided documents do not contain information about the effects of biallelic variants in the PCDHGC4 gene.,False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_4564,10,4362,31,4393,provider,1461,0.216216,0.25,0.763785,0.0,0.0,"[""bioasq_32520777"", ""bioasq_29374079"", ""bioasq_31578082"", ""bioasq_16831322"", ""bioasq_30079523"", ""bioasq_22446440"", ""bioasq_23150908"", ""bioasq_32813947"", ""bioasq_15950200"", ""bioasq_10898405""]",The evidence is insufficient. The provided documents do not contain information about the effects of biallelic variants in the PCDHGC4 gene.,False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_4564,1,455,60,515,provider,1858,0.081633,0.125,0.528808,0.0,0.0,"[""bioasq_32520777""]","The evidence is insufficient. The provided documents do not mention PCDHGC4. They discuss homozygous familial hypercholesterolemia (HoFH) and its relation to the LDL receptor (LDLR) gene, but do not provide information about PCDHGC4.",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_4564,3,873,57,930,provider,1812,0.150943,0.25,0.665446,0.0,0.0,"[""bioasq_32520777"", ""bioasq_29374079"", ""bioasq_31578082""]","The evidence is insufficient. The provided documents do not mention ""PCDHGC4"" or its relation to biallelic variants. Therefore, it is not possible to determine what is caused by biallelic variants in PCDHGC4 based on the given documents.",False,,930,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_4564,1,343,80,423,provider,2301,0.123077,0.25,0.667711,0.0,0.0,"[""bioasq_32520777""]","The provided documents do not mention ""PCDHGC4"" or any condition caused by biallelic variants in this gene. The documents discuss homozygous familial hypercholesterolemia (HoFH) caused by biallelic mutations at the LDL receptor (LDLR) gene.

Therefore, the evidence is insufficient to answer the question about the condition caused by bialle",False,ultra_route:focused_or_concentrated,423,0
fixed_3_full,Fixed Small Context,fixed_3,full,bioasq_1693,3,943,80,1023,provider,2511,0.069565,0.071429,0.213386,0.469,1.0,"[""bioasq_15195149"", ""bioasq_15175162"", ""bioasq_24820420""]","The components of the CRSP/Med complex mentioned in the documents are:

1. Med220
2. Med70
3. MED26 (also known as CRSP70)

Note that the documents do not provide a comprehensive list of all components of the CRSP/Med complex, but rather mention specific subunits in the context of the research being discussed. Therefore, the evidence is insufficient to",False,,0,0
fixed_5_full,Fixed Medium Context,fixed_5,full,bioasq_1693,5,1474,80,1554,provider,2506,0.053571,0.142857,0.264574,0.563788,1.0,"[""bioasq_15195149"", ""bioasq_15175162"", ""bioasq_24820420"", ""bioasq_11834832"", ""bioasq_26240385""]","The CRSP/Med complex is composed of multiple subunits. The following subunits are mentioned in the documents:

1. Med220: This subunit is mentioned in Documents 1 and 2. It is involved in the interaction with thyroid hormone receptor (TR), vitamin D receptor (VDR), and other nuclear receptors.
2. Med70: This subunit is mentioned in Document 2",False,,0,0
fixed_10_full,Fixed Full Context,fixed_10,full,bioasq_1693,10,3042,80,3122,provider,2513,0.054054,0.142857,0.259998,0.781805,1.0,"[""bioasq_15195149"", ""bioasq_15175162"", ""bioasq_24820420"", ""bioasq_11834832"", ""bioasq_26240385"", ""bioasq_10377381"", ""bioasq_12050112"", ""bioasq_24095115"", ""bioasq_9989412"", ""bioasq_12034751""]","The CRSP/Med complex is composed of multiple subunits. The documents mention the following subunits:

1. Med220: mentioned in Documents 1 and 2 as a subunit that interacts with thyroid hormone receptor (TR) and vitamin D receptor (VDR).
2. Med70: mentioned in Document 2 as a subunit that is lacking in the CRSP/Med2 complex",False,,0,0
adaptive_k_full,Adaptive-k,adaptive_k,full,bioasq_1693,9,2751,80,2831,provider,2412,0.054054,0.142857,0.268557,0.781805,1.0,"[""bioasq_15195149"", ""bioasq_15175162"", ""bioasq_24820420"", ""bioasq_11834832"", ""bioasq_26240385"", ""bioasq_10377381"", ""bioasq_12050112"", ""bioasq_24095115"", ""bioasq_9989412""]","The CRSP/Med complex is composed of multiple subunits. The documents mention the following subunits:

1. Med220: mentioned in Document 1 and Document 2 as a subunit that interacts with thyroid hormone receptor (TR) and vitamin D receptor (VDR).
2. Med70: mentioned in Document 2 as a subunit that is lacking in the CRSP/Med2",False,,0,0
answer_aware_fallback,Safe Adaptive Context,answer_aware_fallback,compact_then_full_fallback,bioasq_1693,3,536,73,609,provider,2296,0.056075,0.071429,0.215851,0.469,1.0,"[""bioasq_15195149"", ""bioasq_15175162"", ""bioasq_24820420""]","Based on the provided documents, the following components of the CRSP/Med complex are mentioned:

1. Med220
2. Med70
3. MED26 (also known as CRSP70)

The evidence is insufficient to provide a comprehensive list of all components of the CRSP/Med complex, as the documents only mention a few specific subunits.",False,,609,0
task_aware_coverage_ultra,TACER,task_aware_coverage_ultra,task_aware_ultra,bioasq_1693,9,1943,80,2023,provider,2480,0.116505,0.214286,0.288505,0.781805,1.0,"[""bioasq_15195149"", ""bioasq_15175162"", ""bioasq_24820420"", ""bioasq_11834832"", ""bioasq_26240385"", ""bioasq_10377381"", ""bioasq_12050112"", ""bioasq_24095115"", ""bioasq_9989412""]","The evidence from the documents lists the following components of the CRSP/Med complex:

1. Med220
2. Med70
3. MED26 (also known as CRSP70)
4. CRSP33 (a homologue of the yeast mediator subunit Med7)
5. CRSP150 (contains a domain conserved in yeast mediator subunit Rgr1)
6. CR",False,ultra_route:claim_or_focused_evidence,2023,0
